Start Time:  5/5/2017 1:57:34 AM          Time Completed:  5/5/2017 1:58:13 AM      Elapsed Time:  00:00:39
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0055B\FORCexp0055B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#109.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#109.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0055B\FORCexp0055B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#109.dat

***DATA***

Field(G)	 Moment(emu)	
 555.397 	 0.00382518 	
 562.624 	 0.00384104 	
 572.212 	 0.00387102 	
 582.253 	 0.00383438 	
 592.344 	 0.00386131 	
 602.583 	 0.00383032 	
 612.516 	 0.00385561 	
 622.327 	 0.00386376 	
 632.725 	 0.00387894 	
 642.677 	 0.0039247 	
 652.296 	 0.00394937 	
 662.84 	 0.00392556 	
 672.816 	 0.0039288 	
 682.638 	 0.00393654 	
 692.621 	 0.00392579 	
 703.046 	 0.00396189 	
 712.904 	 0.0039901 	
 722.907 	 0.00399444 	
 732.95 	 0.003946 	
 742.89 	 0.00399409 	
 753.152 	 0.00398536 	
 762.929 	 0.00400612 	
 772.785 	 0.0039905 	
 783.19 	 0.00402239 	
 793.2 	 0.0039996 	
 802.943 	 0.00404134 	
 813.107 	 0.00404034 	
 823.136 	 0.00406817 	
 833.14 	 0.00404753 	
 843.049 	 0.00405455 	
 853.377 	 0.00404451 	
 863.517 	 0.004074 	
 873.44 	 0.00407545 	
 883.323 	 0.00413425 	
 893.215 	 0.00411138 	
 903.543 	 0.0041405 	
 913.342 	 0.0041051 	
 923.193 	 0.00412549 	
 933.488 	 0.0041265 	
 943.457 	 0.00410821 	
 953.385 	 0.00413541 	
 963.352 	 0.00414235 	
 973.654 	 0.00418466 	
 983.524 	 0.00414203 	
 993.354 	 0.00414861 	
 1003.74 	 0.00416918 	
 1013.52 	 0.00417088 	
 1023.51 	 0.00416368 	
 1033.72 	 0.00422127 	
 1043.76 	 0.00421236 	
 1053.75 	 0.00422489 	
 1063.8 	 0.00418924 	
 1073.65 	 0.00424202 	
 1083.53 	 0.00425257 	
 1093.94 	 0.00425026 	
 1103.73 	 0.00422992 	
 1113.67 	 0.00424244 	
 1123.93 	 0.00423578 	
 1133.92 	 0.00425612 	
 1143.97 	 0.00426769 	
 1154 	 0.00426655 	
 1163.72 	 0.00428083 	
 1174.08 	 0.00425559 	
 1183.83 	 0.00429966 	
 1194.2 	 0.00425949 	
 1204.03 	 0.00430816 	
 1213.78 	 0.0043091 	
 1224.19 	 0.00435445 	
 1234.16 	 0.00433152 	
 1243.97 	 0.00429826 	
 1254.25 	 0.0043351 	
 1264.15 	 0.00433426 	
 1273.96 	 0.00434827 	
 1283.98 	 0.00435869 	
 1294.52 	 0.00436534 	
 1304.09 	 0.00437545 	
 1314.4 	 0.00441977 	
 1324.14 	 0.00439869 	
 1334.06 	 0.00438646 	
 1344.59 	 0.00439574 	
 1354.33 	 0.00440771 	
 1364.18 	 0.00437385 	
 1374.31 	 0.00441311 	
 1384.44 	 0.00441562 	
 1394.22 	 0.00443818 	
 1404.3 	 0.00442514 	
 1414.58 	 0.00445984 	
 1424.47 	 0.00439238 	
 1434.3 	 0.00443513 	
 1444.57 	 0.00439263 	
 1454.48 	 0.00448975 	
 1464.56 	 0.00446708 	
 1474.69 	 0.00444934 	
 1484.48 	 0.00443759 	
 1494.61 	 0.00444031 	
 1504.62 	 0.00451135 	
 1514.43 	 0.00446972 	
 1524.73 	 0.00446783 	
 1534.68 	 0.00449209 	
 1544.54 	 0.00446877 	
 1554.59 	 0.00447694 	
 1564.91 	 0.00449534 	
 1574.78 	 0.00449091 	
 1584.79 	 0.00448949 	
 1594.89 	 0.00452295 	
 1604.73 	 0.0045184 	
 1614.77 	 0.00453777 	
 1624.73 	 0.00453675 	
 1634.87 	 0.00446661 	

	
	
