Start Time:  5/5/2017 1:11:11 PM          Time Completed:  5/5/2017 1:12:47 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0385B\FORCexp0385B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#769.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#769.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0385B\FORCexp0385B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#769.dat

***DATA***

Field(G)	 Moment(emu)	
-2780.49 	-0.00491069 	
-2773.17 	-0.00491225 	
-2763.58 	-0.00494249 	
-2753.55 	-0.0048724 	
-2743.33 	-0.00495837 	
-2733.02 	-0.00491559 	
-2723.1 	-0.00492886 	
-2713.19 	-0.00492727 	
-2702.85 	-0.00490441 	
-2692.77 	-0.00491067 	
-2682.83 	-0.00492117 	
-2672.69 	-0.00491458 	
-2662.53 	-0.00493013 	
-2652.4 	-0.00490564 	
-2642.23 	-0.00488589 	
-2632.31 	-0.0048873 	
-2622.21 	-0.00484999 	
-2611.96 	-0.0048571 	
-2601.98 	-0.00483629 	
-2592.05 	-0.00484547 	
-2581.6 	-0.00483628 	
-2571.59 	-0.00484091 	
-2561.81 	-0.00480834 	
-2551.57 	-0.004826 	
-2541.32 	-0.00488734 	
-2531.47 	-0.0048566 	
-2521.57 	-0.00484548 	
-2510.93 	-0.00481568 	
-2500.97 	-0.00480677 	
-2491.13 	-0.00486162 	
-2480.89 	-0.00486496 	
-2470.87 	-0.00483941 	
-2461.05 	-0.00483423 	
-2450.74 	-0.00481524 	
-2440.56 	-0.00478959 	
-2430.6 	-0.00484253 	
-2420.69 	-0.00483773 	
-2410.16 	-0.00481992 	
-2400.15 	-0.00482264 	
-2390.3 	-0.00482674 	
-2380.32 	-0.00480109 	
-2370.15 	-0.00482032 	
-2359.98 	-0.00481766 	
-2349.8 	-0.00477522 	
-2339.99 	-0.00482365 	
-2329.66 	-0.00481411 	
-2319.8 	-0.00480556 	
-2309.7 	-0.00477504 	
-2299.68 	-0.00478553 	
-2289.29 	-0.00481708 	
-2279.49 	-0.00479269 	
-2269.46 	-0.00477806 	
-2259.2 	-0.00477507 	
-2249.05 	-0.00476691 	
-2239.16 	-0.00473034 	
-2228.8 	-0.00477501 	
-2218.97 	-0.0047955 	
-2208.65 	-0.00476957 	
-2198.75 	-0.00474532 	
-2188.76 	-0.00476928 	
-2178.55 	-0.00473237 	
-2168.48 	-0.00474284 	
-2158.47 	-0.00477144 	
-2148.5 	-0.00476131 	
-2138 	-0.00475305 	
-2128.27 	-0.00470748 	
-2118.34 	-0.00470786 	
-2107.77 	-0.00472085 	
-2098.05 	-0.00470599 	
-2087.94 	-0.0047016 	
-2077.85 	-0.00472925 	
-2067.55 	-0.00469426 	
-2057.6 	-0.00471548 	
-2047.51 	-0.00469836 	
-2037.69 	-0.00469434 	
-2027.61 	-0.004664 	
-2017.31 	-0.00466012 	
-2007.21 	-0.00467024 	
-1997.25 	-0.00466717 	
-1986.9 	-0.00467305 	
-1977.02 	-0.00469095 	
-1967.11 	-0.00468873 	
-1956.82 	-0.00466137 	
-1946.72 	-0.00467017 	
-1936.8 	-0.00463851 	
-1926.67 	-0.00462506 	
-1916.32 	-0.00468945 	
-1906.54 	-0.00466143 	
-1896.19 	-0.00470232 	
-1886.46 	-0.00464994 	
-1876.37 	-0.00466669 	
-1866.2 	-0.00462188 	
-1856.12 	-0.00466861 	
-1846.15 	-0.00464889 	
-1835.84 	-0.00460797 	
-1825.79 	-0.00461665 	
-1815.92 	-0.00461953 	
-1805.78 	-0.00463786 	
-1795.47 	-0.00459926 	
-1785.5 	-0.00458557 	
-1775.64 	-0.00459876 	
-1765.24 	-0.00461373 	
-1755.33 	-0.00455891 	
-1745.03 	-0.00460054 	
-1735.03 	-0.0045867 	
-1725.21 	-0.00459063 	
-1714.67 	-0.00455219 	
-1704.82 	-0.00458958 	
-1694.99 	-0.00459413 	
-1684.82 	-0.00454634 	
-1674.58 	-0.00452807 	
-1664.72 	-0.00455148 	
-1654.73 	-0.00454585 	
-1644.31 	-0.00453847 	
-1634.48 	-0.00454568 	
-1624.24 	-0.00455314 	
-1614.43 	-0.00451458 	
-1604.04 	-0.00449506 	
-1593.93 	-0.0045047 	
-1583.99 	-0.00445141 	
-1574.03 	-0.00452194 	
