Start Time:  5/5/2017 1:25:15 PM          Time Completed:  5/5/2017 1:26:51 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0391B\FORCexp0391B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#781.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#781.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0391B\FORCexp0391B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#781.dat

***DATA***

Field(G)	 Moment(emu)	
-2841.7 	-0.0048338 	
-2835.49 	-0.0049362 	
-2826.28 	-0.00492819 	
-2815.85 	-0.00489082 	
-2805.8 	-0.00490286 	
-2795.56 	-0.0048929 	
-2785.4 	-0.00489058 	
-2775.23 	-0.00490582 	
-2765.42 	-0.00491575 	
-2755.05 	-0.00492411 	
-2744.82 	-0.00490884 	
-2734.97 	-0.00492702 	
-2725.07 	-0.00490166 	
-2714.69 	-0.00487668 	
-2704.74 	-0.00490071 	
-2694.7 	-0.00489455 	
-2684.79 	-0.00488904 	
-2674.29 	-0.00489129 	
-2664.4 	-0.00489476 	
-2654.57 	-0.00487894 	
-2644.24 	-0.00485523 	
-2634.11 	-0.00485511 	
-2624.26 	-0.00485861 	
-2614.11 	-0.00485654 	
-2603.82 	-0.00487621 	
-2593.48 	-0.00484951 	
-2583.76 	-0.00487479 	
-2573.78 	-0.00488521 	
-2563.59 	-0.0048819 	
-2553.34 	-0.00486373 	
-2543.43 	-0.00486027 	
-2533.61 	-0.00482004 	
-2523.02 	-0.00483407 	
-2513.26 	-0.00483221 	
-2503.08 	-0.0048532 	
-2492.98 	-0.00484143 	
-2482.94 	-0.00483264 	
-2472.88 	-0.00483163 	
-2462.86 	-0.00485637 	
-2452.52 	-0.00484341 	
-2442.71 	-0.00482623 	
-2432.37 	-0.00478664 	
-2422.65 	-0.0048186 	
-2412.32 	-0.00477867 	
-2402.02 	-0.00483073 	
-2392.3 	-0.00485211 	
-2382.25 	-0.00481123 	
-2372.15 	-0.00477511 	
-2361.96 	-0.00478677 	
-2351.92 	-0.0047868 	
-2341.99 	-0.00478814 	
-2331.62 	-0.0048104 	
-2321.74 	-0.00481328 	
-2311.69 	-0.00480671 	
-2301.37 	-0.00474569 	
-2291.5 	-0.00476919 	
-2281.22 	-0.00478937 	
-2271.42 	-0.00477993 	
-2261.35 	-0.0047589 	
-2250.95 	-0.0048123 	
-2241.22 	-0.00475384 	
-2230.94 	-0.00475719 	
-2220.77 	-0.00474819 	
-2210.74 	-0.00477571 	
-2200.73 	-0.00476033 	
-2190.81 	-0.00475493 	
-2180.49 	-0.00473423 	
-2170.47 	-0.00473755 	
-2160.62 	-0.00475633 	
-2150.16 	-0.00472162 	
-2140.37 	-0.00469779 	
-2129.92 	-0.00472841 	
-2119.92 	-0.00473595 	
-2110.21 	-0.0047184 	
-2099.68 	-0.0047169 	
-2089.98 	-0.00472357 	
-2079.93 	-0.00475247 	
-2069.79 	-0.00469846 	
-2059.43 	-0.00471546 	
-2049.71 	-0.00469046 	
-2039.6 	-0.00468305 	
-2029.32 	-0.00469295 	
-2019.37 	-0.00466405 	
-2009.46 	-0.00468884 	
-1999.11 	-0.00469635 	
-1989.04 	-0.00470737 	
-1979.07 	-0.0047068 	
-1969.27 	-0.00470573 	
-1958.6 	-0.00469982 	
-1948.72 	-0.00470184 	
-1938.61 	-0.0046447 	
-1928.82 	-0.00466289 	
-1918.72 	-0.00467065 	
-1908.28 	-0.00467951 	
-1898.24 	-0.00466082 	
-1888.65 	-0.00465047 	
-1878.36 	-0.004677 	
-1867.98 	-0.00468948 	
-1858.01 	-0.00466891 	
-1848.25 	-0.00466398 	
-1837.78 	-0.00462433 	
-1827.75 	-0.00462149 	
-1817.76 	-0.00463062 	
-1807.76 	-0.00464194 	
-1797.8 	-0.00462431 	
-1787.44 	-0.00460335 	
-1777.47 	-0.00455807 	
-1767.52 	-0.00457465 	
-1757.24 	-0.00463026 	
-1747.32 	-0.00458863 	
-1737 	-0.00455441 	
-1726.83 	-0.00457746 	
-1716.84 	-0.00459838 	
-1707.04 	-0.00457608 	
-1696.88 	-0.00457015 	
-1686.64 	-0.00454988 	
-1676.85 	-0.00457221 	
-1666.71 	-0.00454832 	
-1656.36 	-0.00451989 	
-1646.41 	-0.00452651 	
-1636.49 	-0.00451088 	
-1626.51 	-0.00451938 	
-1616.07 	-0.00451488 	
-1606.07 	-0.00452937 	
-1596.24 	-0.00455424 	
-1585.82 	-0.00456202 	
-1575.98 	-0.00451145 	
-1566.01 	-0.00445462 	
-1555.79 	-0.00451061 	
-1545.53 	-0.00448976 	
-1535.56 	-0.00448461 	
-1525.57 	-0.00446151 	
-1515.49 	-0.00448719 	
-1505.52 	-0.00448209 	
-1495.17 	-0.00449763 	
-1485.29 	-0.00449821 	
-1475.36 	-0.00443784 	
-1465.02 	-0.00439446 	
-1454.96 	-0.00444027 	
-1445.12 	-0.00450215 	
-1434.81 	-0.00444124 	
-1424.73 	-0.00441052 	
-1414.76 	-0.00444124 	
-1404.82 	-0.00447122 	
-1394.32 	-0.0044132 	
-1384.41 	-0.00443255 	
-1374.59 	-0.00443543 	
