Start Time:  5/5/2017 1:51:13 AM          Time Completed:  5/5/2017 1:51:49 AM      Elapsed Time:  00:00:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0050B\FORCexp0050B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#99.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#99.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0050B\FORCexp0050B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#99.dat

***DATA***

Field(G)	 Moment(emu)	
 605.979 	 0.00387998 	
 613.089 	 0.00390704 	
 622.578 	 0.00390835 	
 632.825 	 0.00390108 	
 642.869 	 0.00392981 	
 652.802 	 0.00391349 	
 663.07 	 0.00390824 	
 673.092 	 0.00390495 	
 683.257 	 0.00391931 	
 692.955 	 0.00394481 	
 703.242 	 0.00396967 	
 713.048 	 0.00396574 	
 723.332 	 0.00395938 	
 733.139 	 0.00400125 	
 743.025 	 0.00399703 	
 753.387 	 0.00397452 	
 763.313 	 0.00400318 	
 773.034 	 0.00399312 	
 783.464 	 0.00403978 	
 793.322 	 0.00406319 	
 803.325 	 0.00407026 	
 813.191 	 0.00401524 	
 823.563 	 0.00405551 	
 833.534 	 0.00402201 	
 843.541 	 0.00408283 	
 853.454 	 0.00408274 	
 863.22 	 0.00410446 	
 873.601 	 0.00409052 	
 883.522 	 0.00411044 	
 893.292 	 0.00408021 	
 903.574 	 0.00409592 	
 913.543 	 0.00410927 	
 923.448 	 0.00409892 	
 933.406 	 0.0041077 	
 943.757 	 0.00412339 	
 953.68 	 0.00414485 	
 963.675 	 0.00414383 	
 973.641 	 0.00418156 	
 983.613 	 0.00414813 	
 993.591 	 0.00420274 	
 1003.93 	 0.00417397 	
 1013.57 	 0.00419224 	
 1023.89 	 0.00417509 	
 1033.68 	 0.00418825 	
 1043.62 	 0.00415706 	
 1053.79 	 0.00420579 	
 1063.78 	 0.0042007 	
 1074.08 	 0.00420722 	
 1083.77 	 0.00422424 	
 1093.56 	 0.00423903 	
 1103.87 	 0.00424502 	
 1113.77 	 0.00423305 	
 1123.98 	 0.00427686 	
 1133.83 	 0.00424798 	
 1143.75 	 0.0042602 	
 1154 	 0.00428274 	
 1163.95 	 0.00429777 	
 1173.81 	 0.00427995 	
 1183.7 	 0.00430829 	
 1194.12 	 0.00427119 	
 1203.89 	 0.00432385 	
 1213.72 	 0.00429921 	
 1224.09 	 0.00433992 	
 1233.91 	 0.00434783 	
 1243.75 	 0.00435515 	
 1253.84 	 0.00434422 	
 1264.03 	 0.00435594 	
 1274.09 	 0.00434986 	
 1284.12 	 0.00431622 	
 1293.85 	 0.00431533 	
 1303.97 	 0.00435138 	
 1314.21 	 0.00440766 	
 1324.02 	 0.00436768 	
 1333.83 	 0.00440407 	
 1344.21 	 0.00436741 	
 1354.11 	 0.00438831 	
 1363.94 	 0.00440356 	
 1374.17 	 0.00442035 	
 1384.23 	 0.00441644 	
 1394.11 	 0.00443199 	
 1404.02 	 0.00439215 	
 1414.39 	 0.00440895 	
 1424.37 	 0.00442177 	
 1434.09 	 0.00444136 	
 1444.17 	 0.00446612 	
 1454.12 	 0.00444131 	
 1464.29 	 0.00446372 	
 1474.17 	 0.00446471 	
 1484.19 	 0.00443164 	
 1494.24 	 0.00444653 	
 1504.32 	 0.00449735 	
 1514.17 	 0.00448972 	
 1524.09 	 0.00449879 	
 1534.48 	 0.00448599 	
 1544.24 	 0.00449592 	
 1554.13 	 0.00447214 	
 1564.49 	 0.00452881 	
 1574.23 	 0.00449554 	
 1584.59 	 0.00452537 	

	
	
