Start Time:  5/5/2017 1:27:16 PM          Time Completed:  5/5/2017 1:28:52 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0392B\FORCexp0392B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#783.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#783.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0392B\FORCexp0392B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#783.dat

***DATA***

Field(G)	 Moment(emu)	
-2851.34 	-0.00493145 	
-2844.03 	-0.00488418 	
-2834.61 	-0.00485231 	
-2824.11 	-0.00490462 	
-2814.05 	-0.00491678 	
-2803.63 	-0.00492106 	
-2793.85 	-0.00489634 	
-2783.9 	-0.00492406 	
-2773.4 	-0.0049038 	
-2763.52 	-0.0049084 	
-2753.53 	-0.00487714 	
-2743.23 	-0.00489231 	
-2733.26 	-0.00490286 	
-2723.28 	-0.00488559 	
-2713.16 	-0.00483192 	
-2702.67 	-0.00490952 	
-2692.88 	-0.00495215 	
-2682.97 	-0.00489192 	
-2672.45 	-0.00488593 	
-2662.68 	-0.00489855 	
-2652.24 	-0.00488655 	
-2642.43 	-0.00488653 	
-2632.48 	-0.00490089 	
-2622.15 	-0.0048678 	
-2612.15 	-0.00487182 	
-2602.29 	-0.0048739 	
-2592.19 	-0.00484205 	
-2581.75 	-0.00488848 	
-2572.02 	-0.0048337 	
-2562.03 	-0.00482388 	
-2551.51 	-0.00485831 	
-2541.61 	-0.0048605 	
-2531.7 	-0.00485453 	
-2521.19 	-0.00482666 	
-2511.29 	-0.00486889 	
-2501.19 	-0.00480609 	
-2491.24 	-0.00483068 	
-2481.21 	-0.00481678 	
-2471.01 	-0.00487555 	
-2461.02 	-0.00483807 	
-2450.96 	-0.00486207 	
-2440.85 	-0.00481834 	
-2430.61 	-0.00481397 	
-2420.6 	-0.00482924 	
-2410.72 	-0.00483284 	
-2400.32 	-0.00483767 	
-2390.5 	-0.00482221 	
-2380.4 	-0.00480458 	
-2370.25 	-0.00480234 	
-2360.16 	-0.00479042 	
-2349.88 	-0.00478227 	
-2340.03 	-0.00481287 	
-2330.03 	-0.00478359 	
-2319.85 	-0.00478254 	
-2309.77 	-0.0047816 	
-2299.75 	-0.00480845 	
-2289.8 	-0.00482751 	
-2279.29 	-0.00480321 	
-2269.54 	-0.00479979 	
-2259.62 	-0.00477574 	
-2249.28 	-0.00474292 	
-2239.28 	-0.00475197 	
-2228.95 	-0.00473768 	
-2219.08 	-0.00474668 	
-2208.82 	-0.00477366 	
-2199.17 	-0.00477141 	
-2189.13 	-0.00473118 	
-2178.56 	-0.00474931 	
-2168.78 	-0.00473905 	
-2158.64 	-0.00473611 	
-2148.4 	-0.00476472 	
-2138.54 	-0.00471773 	
-2128.38 	-0.00471375 	
-2118.24 	-0.00474504 	
-2108.25 	-0.0047376 	
-2098.32 	-0.00472533 	
-2088.21 	-0.0046834 	
-2077.73 	-0.00470497 	
-2067.82 	-0.00473729 	
-2058.11 	-0.00473602 	
-2047.58 	-0.00469487 	
-2037.69 	-0.00474433 	
-2027.69 	-0.00470914 	
-2017.73 	-0.00470444 	
-2007.31 	-0.00467387 	
-1997.39 	-0.0047052 	
-1987.53 	-0.00465776 	
-1977.05 	-0.00470443 	
-1967.11 	-0.00467741 	
-1956.89 	-0.0046489 	
-1947.05 	-0.00467028 	
-1937.12 	-0.00465083 	
-1926.68 	-0.00464044 	
-1916.74 	-0.00465539 	
-1906.89 	-0.00465141 	
-1896.45 	-0.0046398 	
-1886.45 	-0.00464499 	
-1876.58 	-0.00459824 	
-1866.55 	-0.00466498 	
-1856.04 	-0.00463615 	
-1846.23 	-0.00462537 	
-1836 	-0.00463819 	
-1825.95 	-0.00461912 	
-1816.05 	-0.00463496 	
-1805.64 	-0.00464905 	
-1795.79 	-0.00465188 	
-1786.03 	-0.00461365 	
-1775.6 	-0.00457583 	
-1765.56 	-0.00460274 	
-1755.65 	-0.00454815 	
-1745.45 	-0.00461822 	
-1735.25 	-0.00458944 	
-1725.41 	-0.00459111 	
-1715.24 	-0.00456674 	
-1705.06 	-0.00455385 	
-1695.11 	-0.00453619 	
-1684.79 	-0.00453635 	
-1674.82 	-0.00453985 	
-1664.85 	-0.00455515 	
-1654.76 	-0.00457209 	
-1644.9 	-0.00449858 	
-1634.33 	-0.0045583 	
-1624.33 	-0.0045577 	
-1614.37 	-0.0045048 	
-1604.46 	-0.00451434 	
-1594.42 	-0.00450775 	
-1583.94 	-0.00453115 	
-1574.18 	-0.00452693 	
-1564.15 	-0.00447678 	
-1554.03 	-0.00453494 	
-1543.87 	-0.00448734 	
-1533.63 	-0.00451633 	
-1523.72 	-0.0044903 	
-1513.82 	-0.00450512 	
-1503.68 	-0.0044843 	
-1493.71 	-0.0045298 	
-1483.26 	-0.00448796 	
-1473.44 	-0.00448663 	
-1463.06 	-0.00444617 	
-1453.2 	-0.00442949 	
-1443.34 	-0.00446564 	
-1432.89 	-0.00447493 	
-1422.9 	-0.00449792 	
-1413.05 	-0.00440764 	
-1402.77 	-0.00443073 	
-1392.6 	-0.00444259 	
-1382.86 	-0.00441494 	
-1372.79 	-0.00443731 	
-1362.26 	-0.00441662 	
-1352.44 	-0.00438792 	
-1342.38 	-0.00442041 	
-1332.13 	-0.00440291 	
-1322.39 	-0.00445489 	
-1308.77 	-0.00437629 	
-1298.73 	-0.00437691 	
-1288.67 	-0.0043483 	
-1278.72 	-0.00438243 	
-1268.63 	-0.00432994 	
-1258.31 	-0.00437429 	
-1248.25 	-0.00432556 	
-1238.2 	-0.00434639 	
-1228.2 	-0.00431927 	
-1218.19 	-0.00429565 	
-1207.95 	-0.00437127 	
-1197.87 	-0.00432551 	
-1187.83 	-0.00435581 	
-1177.64 	-0.00430087 	
-1167.82 	-0.00433771 	
-1157.76 	-0.00429276 	
-1147.82 	-0.00432784 	
-1137.39 	-0.00428691 	
-1127.4 	-0.00424479 	
-1117.58 	-0.00424149 	
-1107.19 	-0.00422193 	
-1097.23 	-0.00422349 	
-1087.21 	-0.00427762 	
-1076.91 	-0.00429318 	
-1066.91 	-0.00426298 	
-1056.66 	-0.00422487 	
-1046.74 	-0.00422806 	
-1036.71 	-0.00421632 	
-1026.65 	-0.00425104 	
-1016.53 	-0.00421643 	
-1006.69 	-0.00426037 	
-996.573 	-0.0041905 	
-986.171 	-0.00419541 	
-976.253 	-0.00415069 	
-966.411 	-0.00415792 	
-955.961 	-0.00419931 	
-946.099 	-0.00425042 	
-936.074 	-0.00418324 	
-925.841 	-0.00416337 	
-915.878 	-0.00413105 	
-905.528 	-0.00414282 	
-895.779 	-0.00411627 	
-885.689 	-0.0041325 	
-875.421 	-0.00413395 	
-865.401 	-0.00405008 	
-855.545 	-0.00410137 	
-845.521 	-0.00405623 	
-835.122 	-0.0040849 	
-825.119 	-0.00404772 	
-815.266 	-0.00409408 	
-804.95 	-0.00404708 	
-794.912 	-0.00408788 	
-784.957 	-0.00404133 	
-774.946 	-0.00399545 	
-764.503 	-0.0039688 	
