Start Time:  5/5/2017 1:47:45 AM          Time Completed:  5/5/2017 1:48:19 AM      Elapsed Time:  00:00:34
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0046B\FORCexp0046B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#91.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#91.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0046B\FORCexp0046B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#91.dat

***DATA***

Field(G)	 Moment(emu)	
 645.849 	 0.00391532 	
 652.164 	 0.00392447 	
 661.507 	 0.00392751 	
 671.902 	 0.00391252 	
 681.694 	 0.00393752 	
 691.696 	 0.00393964 	
 701.946 	 0.00399093 	
 711.931 	 0.0039554 	
 721.861 	 0.00396024 	
 731.775 	 0.00396087 	
 742.286 	 0.00398305 	
 751.862 	 0.00400593 	
 761.835 	 0.0040497 	
 772.07 	 0.00402944 	
 782.07 	 0.0040307 	
 792.097 	 0.00400366 	
 802.032 	 0.00402972 	
 812.046 	 0.00403527 	
 822.063 	 0.00408565 	
 832.109 	 0.00404837 	
 841.963 	 0.00406496 	
 851.92 	 0.00403276 	
 862.226 	 0.00410189 	
 872.039 	 0.00413075 	
 881.972 	 0.00408678 	
 892.183 	 0.00411396 	
 902.065 	 0.00409581 	
 911.972 	 0.00412128 	
 922.299 	 0.00411387 	
 932.142 	 0.00414803 	
 941.934 	 0.00414863 	
 952.022 	 0.00414772 	
 962.212 	 0.00417448 	
 972.169 	 0.00418811 	
 982.229 	 0.00415011 	
 992.154 	 0.00417332 	
 1002.01 	 0.00419607 	
 1012.27 	 0.00418289 	
 1022.21 	 0.00416969 	
 1031.99 	 0.00424031 	
 1042.27 	 0.00418503 	
 1052.24 	 0.00422292 	
 1062.01 	 0.00422518 	
 1071.99 	 0.0041994 	
 1082.44 	 0.00420871 	
 1092.2 	 0.00422071 	
 1102.21 	 0.00424628 	
 1112.36 	 0.00424971 	
 1122.13 	 0.00425745 	
 1132.39 	 0.004256 	
 1142.22 	 0.0042357 	
 1152.1 	 0.00426074 	
 1162.25 	 0.0042554 	
 1172.2 	 0.00423294 	
 1182.09 	 0.00428245 	
 1192.27 	 0.0042691 	
 1202.26 	 0.00429074 	
 1212.17 	 0.00431983 	
 1222.04 	 0.00433959 	
 1232.52 	 0.00431333 	
 1242.11 	 0.00434204 	
 1252.14 	 0.00430406 	
 1262.33 	 0.00434161 	
 1272.13 	 0.00436472 	
 1282.36 	 0.00435911 	
 1292.28 	 0.00436473 	
 1301.99 	 0.00438933 	
 1312.39 	 0.00435069 	
 1322.22 	 0.00438335 	
 1332 	 0.00439627 	
 1342.12 	 0.00440955 	
 1352.37 	 0.00437207 	
 1362.11 	 0.00440121 	
 1372.08 	 0.00438397 	
 1382.37 	 0.0044176 	
 1392.27 	 0.00443094 	
 1402.31 	 0.00444007 	
 1412.36 	 0.00444455 	
 1422.13 	 0.00442383 	
 1432.52 	 0.00443572 	
 1442.31 	 0.00442846 	
 1452.03 	 0.0044619 	
 1462.46 	 0.00442472 	
 1472.29 	 0.00449107 	
 1482.1 	 0.00442644 	
 1492.09 	 0.00446161 	
 1502.3 	 0.00447909 	
 1512.3 	 0.00448556 	
 1522.11 	 0.00446978 	
 1532.41 	 0.00450911 	
 1542.24 	 0.00450572 	

	
	
