Start Time:  5/5/2017 12:34:22 PM         Time Completed:  5/5/2017 12:35:58 PM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0369B\FORCexp0369B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#737.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#737.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0369B\FORCexp0369B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#737.dat

***DATA***

Field(G)	 Moment(emu)	
-2619.36 	-0.00486777 	
-2612.94 	-0.00475257 	
-2603.52 	-0.00484382 	
-2593.53 	-0.00485118 	
-2583.54 	-0.0048811 	
-2573.08 	-0.00482716 	
-2562.95 	-0.00483826 	
-2552.97 	-0.00482529 	
-2542.96 	-0.0048377 	
-2532.91 	-0.00487503 	
-2522.41 	-0.00487841 	
-2512.71 	-0.00488564 	
-2502.31 	-0.00483754 	
-2492.43 	-0.00486327 	
-2482.43 	-0.00482437 	
-2472.11 	-0.00486385 	
-2462.18 	-0.00479093 	
-2452.18 	-0.00485674 	
-2441.95 	-0.00482273 	
-2431.84 	-0.00484325 	
-2422.01 	-0.00484094 	
-2411.82 	-0.00481095 	
-2401.46 	-0.00481133 	
-2391.54 	-0.0048422 	
-2381.57 	-0.00480928 	
-2371.21 	-0.00479546 	
-2361.42 	-0.00482097 	
-2350.94 	-0.0048297 	
-2341.22 	-0.00479431 	
-2331.13 	-0.00474593 	
-2320.68 	-0.00476757 	
-2310.89 	-0.00478997 	
-2300.96 	-0.00479422 	
-2290.68 	-0.00475951 	
-2280.63 	-0.00478627 	
-2270.57 	-0.00476741 	
-2260.77 	-0.00477415 	
-2250.29 	-0.00474709 	
-2240.2 	-0.00477701 	
-2230.06 	-0.00477692 	
-2220.31 	-0.00476871 	
-2210.22 	-0.00472413 	
-2199.85 	-0.00478654 	
-2189.86 	-0.00478683 	
-2180.04 	-0.00475944 	
-2169.65 	-0.00472906 	
-2159.7 	-0.00474134 	
-2149.68 	-0.00472435 	
-2139.62 	-0.00471989 	
-2129.4 	-0.00473532 	
-2119.32 	-0.00472885 	
-2109.47 	-0.0047435 	
-2098.93 	-0.0046947 	
-2089.21 	-0.00470258 	
-2079.2 	-0.00471087 	
-2069.01 	-0.00470575 	
-2058.81 	-0.00467527 	
-2048.63 	-0.00471964 	
-2038.82 	-0.00466889 	
-2028.64 	-0.0047217 	
-2018.42 	-0.00467527 	
-2008.55 	-0.00468036 	
-1998.49 	-0.00467002 	
-1988.72 	-0.00467847 	
-1978.08 	-0.00468034 	
-1968.31 	-0.00467502 	
-1958.23 	-0.00464148 	
-1948.01 	-0.00467144 	
-1937.86 	-0.00465215 	
-1928.06 	-0.00463829 	
-1917.82 	-0.00468598 	
-1907.6 	-0.00467157 	
-1897.63 	-0.00465202 	
-1887.42 	-0.00462661 	
-1877.71 	-0.00461317 	
-1867.56 	-0.00466677 	
-1857.07 	-0.00460113 	
-1847.26 	-0.0045985 	
