Start Time:  5/5/2017 1:28:07 AM          Time Completed:  5/5/2017 1:28:28 AM      Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0026B\FORCexp0026B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#51.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#51.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0026B\FORCexp0026B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#51.dat

***DATA***

Field(G)	 Moment(emu)	
 848.496 	 0.00410465 	
 855.808 	 0.00409307 	
 865.127 	 0.00408874 	
 875.416 	 0.00407412 	
 885.428 	 0.0040852 	
 895.446 	 0.00409805 	
 905.256 	 0.00412888 	
 915.071 	 0.00415649 	
 925.122 	 0.00412066 	
 935.124 	 0.00412203 	
 944.913 	 0.00409223 	
 954.776 	 0.00415872 	
 965.124 	 0.00416996 	
 974.766 	 0.00413902 	
 984.522 	 0.00414307 	
 994.815 	 0.0041805 	
 1004.57 	 0.00417906 	
 1014.38 	 0.00417638 	
 1024.57 	 0.00422024 	
 1034.39 	 0.0041892 	
 1044.06 	 0.00418315 	
 1054.09 	 0.00419329 	
 1064.34 	 0.00423634 	
 1074.14 	 0.00421846 	
 1084.05 	 0.00426109 	
 1093.77 	 0.00422733 	
 1103.6 	 0.00428435 	
 1113.79 	 0.00426372 	
 1123.72 	 0.00425522 	
 1133.29 	 0.00426443 	
 1143.53 	 0.00426377 	
 1153.43 	 0.00426644 	
 1163.24 	 0.0043195 	
 1173.04 	 0.00430123 	
 1183.35 	 0.00430139 	
 1193.16 	 0.00431327 	
 1202.94 	 0.00430241 	
 1212.79 	 0.00433705 	
 1222.8 	 0.00434073 	
 1232.73 	 0.00430255 	
 1242.64 	 0.0043179 	
 1252.51 	 0.00434033 	
 1262.51 	 0.00431947 	
 1272.31 	 0.00431638 	
 1282.12 	 0.00435479 	
 1292.15 	 0.00435263 	
 1302.26 	 0.00437203 	
 1312 	 0.00435744 	
 1321.75 	 0.00439651 	
 1331.92 	 0.00438978 	
 1341.91 	 0.00438236 	

	
	
