Start Time:  5/5/2017 1:07:09 PM          Time Completed:  5/5/2017 1:08:45 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0383B\FORCexp0383B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#765.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#765.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0383B\FORCexp0383B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#765.dat

***DATA***

Field(G)	 Moment(emu)	
-2760.86 	-0.00488193 	
-2754.6 	-0.00478713 	
-2745.18 	-0.00486205 	
-2734.85 	-0.00487704 	
-2724.63 	-0.00486774 	
-2714.77 	-0.00486421 	
-2704.33 	-0.00488799 	
-2694.52 	-0.00489518 	
-2684.23 	-0.00490507 	
-2674.26 	-0.00489611 	
-2664.3 	-0.00486844 	
-2654.17 	-0.00487101 	
-2643.78 	-0.00489444 	
-2633.78 	-0.00487663 	
-2623.9 	-0.00488714 	
-2613.54 	-0.00487466 	
-2603.63 	-0.00489894 	
-2593.63 	-0.0048553 	
-2583.48 	-0.00488285 	
-2573.26 	-0.00485326 	
-2563.31 	-0.00487117 	
-2553.39 	-0.00484004 	
-2543.05 	-0.0048428 	
-2533.13 	-0.00487771 	
-2522.73 	-0.00487204 	
-2512.95 	-0.00484852 	
-2502.97 	-0.00484654 	
-2492.63 	-0.00483196 	
-2482.55 	-0.00481466 	
-2472.66 	-0.00482285 	
-2462.38 	-0.00483813 	
-2452.37 	-0.00483167 	
-2442.34 	-0.00478746 	
-2432.42 	-0.00485255 	
-2421.97 	-0.0048261 	
-2411.77 	-0.00482901 	
-2401.97 	-0.00484007 	
-2391.96 	-0.00483924 	
-2382 	-0.0048047 	
-2371.48 	-0.00481136 	
-2361.69 	-0.00485291 	
-2351.74 	-0.00479638 	
-2341.31 	-0.00480166 	
-2331.32 	-0.00480293 	
-2321.47 	-0.00476971 	
-2311.21 	-0.00478488 	
-2301.07 	-0.00478823 	
-2291.09 	-0.00479475 	
-2281.25 	-0.00476946 	
-2270.76 	-0.00479658 	
-2260.73 	-0.00476468 	
-2251.04 	-0.00475299 	
-2240.48 	-0.00478472 	
-2230.69 	-0.00475585 	
-2220.29 	-0.00476464 	
-2210.51 	-0.00478856 	
-2200.63 	-0.00476214 	
-2190.28 	-0.00472737 	
-2180.28 	-0.00473825 	
-2170.14 	-0.00475573 	
-2160.2 	-0.00476925 	
-2149.76 	-0.00474062 	
-2140.01 	-0.00474307 	
-2130.09 	-0.00471386 	
-2119.59 	-0.00474042 	
-2109.73 	-0.00469301 	
-2099.85 	-0.00475475 	
-2089.39 	-0.00469978 	
-2079.48 	-0.00470212 	
-2069.22 	-0.00470583 	
-2059.23 	-0.00468858 	
-2049.56 	-0.00473 	
-2039.09 	-0.00472914 	
-2029.08 	-0.00473043 	
-2019.08 	-0.00467696 	
-2009.08 	-0.00468498 	
-1998.63 	-0.00466821 	
-1988.68 	-0.00467956 	
-1978.94 	-0.00469842 	
-1968.54 	-0.00464802 	
