Start Time:  5/5/2017 11:04:39 AM         Time Completed:  5/5/2017 11:06:15 AM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0329B\FORCexp0329B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#657.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#657.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0329B\FORCexp0329B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#657.dat

***DATA***

Field(G)	 Moment(emu)	
-2214.99 	-0.00469642 	
-2208.5 	-0.00471651 	
-2198.99 	-0.00468392 	
-2188.91 	-0.00473443 	
-2178.78 	-0.00473751 	
-2168.73 	-0.00470386 	
-2158.69 	-0.004729 	
-2148.28 	-0.00466846 	
-2138.3 	-0.00469338 	
-2128.36 	-0.0047014 	
-2118.02 	-0.00471141 	
-2108.05 	-0.00469426 	
-2098.23 	-0.00472483 	
-2087.99 	-0.00468948 	
-2077.63 	-0.00468295 	
-2067.47 	-0.00468098 	
-2057.64 	-0.0046489 	
-2047.61 	-0.0046378 	
-2037.45 	-0.0046849 	
-2027.28 	-0.00465531 	
-2017.29 	-0.00467234 	
-2007.2 	-0.00468196 	
-1996.92 	-0.00468954 	
-1986.88 	-0.00468564 	
-1977.05 	-0.00468706 	
-1966.75 	-0.00467693 	
-1956.67 	-0.00468351 	
-1946.6 	-0.00465572 	
-1936.68 	-0.00462124 	
-1926.4 	-0.00464105 	
-1916.32 	-0.00469179 	
-1906.39 	-0.00463154 	
-1896.03 	-0.00463299 	
-1886.34 	-0.00462444 	
-1875.9 	-0.00463337 	
-1866.05 	-0.00462482 	
-1855.83 	-0.00461038 	
-1845.98 	-0.00459003 	
-1835.91 	-0.00457893 	
-1825.41 	-0.00459084 	
-1815.54 	-0.00463834 	
-1805.65 	-0.00458279 	
-1795.34 	-0.00457997 	
-1785.34 	-0.00458297 	
-1775.29 	-0.00460619 	
-1765.25 	-0.00457022 	
-1754.82 	-0.0045641 	
-1744.86 	-0.00456118 	
-1734.87 	-0.00457496 	
-1724.73 	-0.00457268 	
-1714.87 	-0.00456481 	
-1704.84 	-0.00455318 	
-1694.56 	-0.00456617 	
-1684.46 	-0.00455713 	
-1674.38 	-0.00454328 	
-1664.58 	-0.00456657 	
