Start Time:  5/5/2017 2:00:28 AM          Time Completed:  5/5/2017 2:01:09 AM      Elapsed Time:  00:00:41
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0058B\FORCexp0058B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#115.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#115.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0058B\FORCexp0058B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#115.dat

***DATA***

Field(G)	 Moment(emu)	
 524.409 	 0.00380899 	
 530.816 	 0.00379175 	
 540.581 	 0.00381769 	
 550.394 	 0.00379536 	
 560.301 	 0.00385034 	
 570.876 	 0.00381313 	
 580.804 	 0.00384295 	
 590.67 	 0.00385297 	
 600.883 	 0.00389422 	
 611.113 	 0.00389752 	
 620.79 	 0.0038918 	
 630.72 	 0.00386862 	
 641.31 	 0.00391019 	
 650.994 	 0.00393995 	
 660.943 	 0.00393383 	
 671.356 	 0.00392127 	
 681.123 	 0.00392537 	
 691.47 	 0.00393703 	
 701.339 	 0.00395478 	
 711.034 	 0.0039614 	
 721.595 	 0.00396958 	
 731.254 	 0.0039568 	
 741.267 	 0.00397608 	
 751.44 	 0.00401444 	
 761.603 	 0.00401212 	
 771.487 	 0.00403304 	
 781.228 	 0.00397073 	
 791.788 	 0.00401337 	
 801.567 	 0.0040111 	
 811.397 	 0.00398357 	
 821.67 	 0.00402581 	
 831.653 	 0.00407166 	
 841.715 	 0.00405309 	
 851.732 	 0.00405904 	
 861.761 	 0.00404841 	
 871.795 	 0.00409581 	
 881.886 	 0.00406728 	
 891.68 	 0.00412348 	
 901.715 	 0.00411028 	
 911.98 	 0.00409669 	
 921.819 	 0.00410326 	
 932.011 	 0.00409223 	
 941.783 	 0.0041176 	
 951.982 	 0.00413342 	
 962.076 	 0.00418488 	
 972.102 	 0.00415914 	
 982.208 	 0.00417539 	
 991.932 	 0.00415666 	
 1002 	 0.00416954 	
 1012.2 	 0.00421824 	
 1022.23 	 0.00421882 	
 1031.97 	 0.00419918 	
 1042.39 	 0.00419731 	
 1052.29 	 0.00420995 	
 1062.14 	 0.00420667 	
 1072.4 	 0.00422326 	
 1082.32 	 0.00426382 	
 1092.32 	 0.00424628 	
 1102.23 	 0.0042282 	
 1112.59 	 0.00428236 	
 1122.65 	 0.00424158 	
 1132.58 	 0.0042759 	
 1142.47 	 0.00422366 	
 1152.52 	 0.00429437 	
 1162.65 	 0.00429158 	
 1172.48 	 0.00427663 	
 1182.42 	 0.00425629 	
 1192.66 	 0.0043001 	
 1202.68 	 0.00427897 	
 1212.6 	 0.00430873 	
 1222.55 	 0.00427494 	
 1232.93 	 0.00433226 	
 1242.7 	 0.00428029 	
 1252.56 	 0.00431524 	
 1263.04 	 0.00433403 	
 1272.73 	 0.00433527 	
 1282.95 	 0.00433513 	
 1292.87 	 0.00435124 	
 1302.82 	 0.00437193 	
 1312.97 	 0.00440996 	
 1323.05 	 0.00438633 	
 1332.72 	 0.00436182 	
 1343 	 0.00440636 	
 1353.07 	 0.00436723 	
 1363.08 	 0.00439825 	
 1372.95 	 0.00444043 	
 1383.28 	 0.00441662 	
 1393.16 	 0.00440678 	
 1403.13 	 0.00440918 	
 1413.52 	 0.00442799 	
 1423.2 	 0.0043985 	
 1433.21 	 0.00441196 	
 1443.35 	 0.00445906 	
 1453.34 	 0.00444071 	
 1463.22 	 0.0043951 	
 1473.13 	 0.0043923 	
 1483.46 	 0.00443647 	
 1493.35 	 0.00447597 	
 1503.03 	 0.00447556 	
 1513.6 	 0.00449206 	
 1523.48 	 0.00445225 	
 1533.33 	 0.00450755 	
 1543.62 	 0.0044809 	
 1553.37 	 0.00453355 	
 1563.59 	 0.00448422 	
 1573.57 	 0.00450506 	
 1583.47 	 0.00449328 	
 1593.44 	 0.00450363 	
 1603.75 	 0.00454184 	
 1613.68 	 0.00450663 	
 1623.5 	 0.004498 	
 1633.83 	 0.00450245 	
 1643.65 	 0.00452412 	
 1653.51 	 0.004535 	
 1663.82 	 0.00455602 	

	
	
