Start Time:  5/5/2017 1:30:37 AM          Time Completed:  5/5/2017 1:31:00 AM      Elapsed Time:  00:00:23
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0029B\FORCexp0029B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#57.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#57.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0029B\FORCexp0029B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#57.dat

***DATA***

Field(G)	 Moment(emu)	
 818.249 	 0.00406629 	
 825.512 	 0.00402376 	
 834.855 	 0.00406223 	
 845.061 	 0.00404192 	
 855.121 	 0.00405283 	
 865.352 	 0.0041065 	
 874.862 	 0.00407112 	
 884.707 	 0.00409502 	
 894.92 	 0.00411393 	
 904.954 	 0.00412773 	
 914.956 	 0.00410114 	
 924.853 	 0.00412615 	
 934.452 	 0.00415193 	
 944.85 	 0.00415996 	
 954.625 	 0.00418124 	
 964.503 	 0.00416358 	
 974.294 	 0.00413312 	
 984.753 	 0.00418839 	
 994.464 	 0.00420616 	
 1004.28 	 0.00421719 	
 1014.26 	 0.00413966 	
 1024.19 	 0.0041696 	
 1034.37 	 0.00422463 	
 1044.16 	 0.00423021 	
 1053.87 	 0.00423912 	
 1064.19 	 0.00419057 	
 1074.03 	 0.00422033 	
 1084 	 0.0042355 	
 1093.94 	 0.00425495 	
 1103.76 	 0.00426171 	
 1114.02 	 0.00428837 	
 1123.74 	 0.00423922 	
 1133.46 	 0.00425933 	
 1143.55 	 0.00428313 	
 1153.55 	 0.00428501 	
 1163.31 	 0.00427067 	
 1173.24 	 0.00427938 	
 1183.41 	 0.00430132 	
 1193.26 	 0.00429075 	
 1202.92 	 0.00429412 	
 1213.2 	 0.0043457 	
 1223.09 	 0.00434345 	
 1232.92 	 0.00433218 	
 1242.78 	 0.00432671 	
 1253 	 0.00432828 	
 1262.77 	 0.00434446 	
 1272.57 	 0.00436391 	
 1282.79 	 0.0043859 	
 1292.55 	 0.004321 	
 1302.83 	 0.00434895 	
 1312.49 	 0.00433473 	
 1322.2 	 0.00437702 	
 1332.5 	 0.00440892 	
 1342.27 	 0.00442699 	
 1352 	 0.00438194 	
 1362.26 	 0.0043771 	
 1372.15 	 0.00440297 	

	
	
