Start Time:  5/5/2017 1:46:11 AM          Time Completed:  5/5/2017 1:46:45 AM      Elapsed Time:  00:00:34
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0045B\FORCexp0045B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#89.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#89.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0045B\FORCexp0045B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#89.dat

***DATA***

Field(G)	 Moment(emu)	
 655.832 	 0.00391721 	
 662.276 	 0.00389253 	
 671.717 	 0.00394781 	
 681.559 	 0.0039689 	
 691.6 	 0.00398492 	
 702.056 	 0.00395528 	
 711.864 	 0.00394334 	
 721.703 	 0.00399986 	
 732.128 	 0.00397881 	
 741.874 	 0.00399621 	
 751.746 	 0.00400762 	
 762.001 	 0.00398615 	
 772.015 	 0.00400766 	
 782.041 	 0.00402896 	
 792.144 	 0.00402779 	
 802.058 	 0.00402731 	
 812.006 	 0.00399812 	
 822.051 	 0.00403204 	
 831.902 	 0.00404613 	
 841.751 	 0.00404795 	
 852.258 	 0.00408539 	
 862.107 	 0.00410638 	
 871.931 	 0.0040597 	
 882.089 	 0.00406333 	
 892.19 	 0.00410458 	
 901.998 	 0.00412745 	
 911.948 	 0.00412018 	
 922.236 	 0.0041357 	
 932.16 	 0.00412847 	
 942.148 	 0.00413187 	
 952.088 	 0.00414389 	
 962.135 	 0.00416617 	
 972.322 	 0.00417801 	
 982.04 	 0.00419781 	
 991.932 	 0.00417223 	
 1002.38 	 0.0041543 	
 1012.05 	 0.00421059 	
 1021.92 	 0.0041938 	
 1032.25 	 0.00421748 	
 1042.18 	 0.00422823 	
 1052 	 0.00420582 	
 1061.93 	 0.00421361 	
 1072.21 	 0.00421623 	
 1082.14 	 0.00422221 	
 1092.21 	 0.00422238 	
 1102.35 	 0.00423394 	
 1112.15 	 0.00421788 	
 1121.88 	 0.00424187 	
 1132.06 	 0.00422237 	
 1142.23 	 0.0042431 	
 1152.06 	 0.00427869 	
 1162 	 0.00429054 	
 1172.29 	 0.00424862 	
 1182.12 	 0.0042684 	
 1192.02 	 0.00425571 	
 1204.32 	 0.00430948 	
 1215.58 	 0.00430796 	
 1225.53 	 0.00432179 	
 1235.66 	 0.00433882 	
 1245.38 	 0.00437624 	
 1255.4 	 0.00434973 	
 1266.45 	 0.00435651 	
 1278.85 	 0.00434264 	
 1288.59 	 0.0043642 	
 1298.7 	 0.00435826 	
 1308.96 	 0.00437375 	
 1318.8 	 0.00436503 	
 1328.6 	 0.00436415 	
 1338.84 	 0.00438003 	
 1348.75 	 0.0043791 	
 1358.71 	 0.00435363 	
 1368.88 	 0.00440839 	
 1378.86 	 0.00443288 	
 1389.21 	 0.00440286 	
 1398.67 	 0.00442172 	
 1408.68 	 0.00444535 	
 1418.94 	 0.00444126 	
 1428.83 	 0.00443247 	
 1438.65 	 0.004414 	
 1448.66 	 0.00442018 	
 1458.9 	 0.00446359 	
 1468.88 	 0.00443956 	
 1478.53 	 0.00444164 	
 1488.91 	 0.00447123 	
 1498.8 	 0.00444052 	
 1508.74 	 0.00446342 	
 1518.58 	 0.00448487 	
 1528.98 	 0.00445358 	
 1538.76 	 0.0044706 	

	
	
