Start Time:  5/5/2017 1:31:17 AM          Time Completed:  5/5/2017 1:31:41 AM      Elapsed Time:  00:00:24
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0030B\FORCexp0030B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#59.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#59.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0030B\FORCexp0030B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#59.dat

***DATA***

Field(G)	 Moment(emu)	
 808.005 	 0.00402927 	
 815.357 	 0.00404333 	
 824.778 	 0.00407186 	
 834.61 	 0.00403635 	
 844.507 	 0.00407257 	
 855.016 	 0.004106 	
 864.651 	 0.00406145 	
 874.8 	 0.0040876 	
 884.676 	 0.00407727 	
 894.488 	 0.00410637 	
 904.827 	 0.00409314 	
 914.548 	 0.00412093 	
 924.326 	 0.00411642 	
 934.484 	 0.0041297 	
 944.501 	 0.00413585 	
 954.255 	 0.00415416 	
 964.153 	 0.00412482 	
 974.443 	 0.00419598 	
 984.354 	 0.00418002 	
 993.954 	 0.00416052 	
 1004.23 	 0.00415854 	
 1014.2 	 0.00417995 	
 1024.15 	 0.00419852 	
 1034.04 	 0.00422051 	
 1043.78 	 0.00421905 	
 1054.06 	 0.00423558 	
 1063.76 	 0.00422078 	
 1073.69 	 0.00422618 	
 1083.87 	 0.00423782 	
 1093.69 	 0.0042443 	
 1103.41 	 0.00424532 	
 1113.41 	 0.00422248 	
 1123.6 	 0.00426707 	
 1133.39 	 0.00426991 	
 1143.12 	 0.00429291 	
 1153.34 	 0.00427914 	
 1163.33 	 0.00429612 	
 1173 	 0.00432144 	
 1183.02 	 0.00429099 	
 1193.27 	 0.00427905 	
 1203.09 	 0.00432901 	
 1213.05 	 0.00432575 	
 1222.81 	 0.00431481 	
 1232.77 	 0.00434707 	
 1243.03 	 0.00430574 	
 1252.82 	 0.00434273 	
 1262.52 	 0.00431924 	
 1272.83 	 0.00432946 	
 1282.59 	 0.00432011 	
 1292.37 	 0.0043704 	
 1302.56 	 0.00435737 	
 1312.46 	 0.00438673 	
 1322.54 	 0.00437386 	
 1332.32 	 0.0043886 	
 1342.06 	 0.00438036 	
 1352.02 	 0.00437272 	
 1362.18 	 0.00440463 	
 1372.07 	 0.00441758 	
 1381.86 	 0.00440742 	

	
	
