Start Time:  5/5/2017 1:44:03 AM          Time Completed:  5/5/2017 1:44:35 AM      Elapsed Time:  00:00:32
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0043B\FORCexp0043B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#85.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#85.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0043B\FORCexp0043B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#85.dat

***DATA***

Field(G)	 Moment(emu)	
 675.723 	 0.0039555 	
 681.245 	 0.00398231 	
 690.241 	 0.0039477 	
 700.387 	 0.003934 	
 710.557 	 0.00396594 	
 720.471 	 0.00394039 	
 730.343 	 0.00395479 	
 740.639 	 0.00394336 	
 750.543 	 0.00400941 	
 760.401 	 0.00403198 	
 770.636 	 0.00401259 	
 780.542 	 0.00402768 	
 790.477 	 0.00399781 	
 800.615 	 0.00398846 	
 810.705 	 0.00402546 	
 820.543 	 0.00406536 	
 830.384 	 0.00408569 	
 840.852 	 0.00408044 	
 850.837 	 0.00407842 	
 860.675 	 0.00410394 	
 870.536 	 0.00409708 	
 880.367 	 0.00410211 	
 890.674 	 0.00409533 	
 900.686 	 0.00411341 	
 910.401 	 0.00408187 	
 920.595 	 0.00416178 	
 930.581 	 0.00415522 	
 940.595 	 0.00418278 	
 950.505 	 0.00416871 	
 960.711 	 0.00416543 	
 970.578 	 0.00415471 	
 980.435 	 0.00413518 	
 990.804 	 0.00418007 	
 1000.52 	 0.00416338 	
 1010.73 	 0.00418492 	
 1020.73 	 0.00417299 	
 1030.63 	 0.00416278 	
 1040.55 	 0.00416083 	
 1050.4 	 0.0042189 	
 1060.72 	 0.00422489 	
 1070.52 	 0.00421143 	
 1080.37 	 0.00420797 	
 1090.62 	 0.00425557 	
 1100.45 	 0.00425913 	
 1110.45 	 0.0042806 	
 1120.43 	 0.00426768 	
 1130.8 	 0.00428524 	
 1140.71 	 0.00427291 	
 1150.57 	 0.00428479 	
 1160.58 	 0.00429161 	
 1170.4 	 0.00428787 	
 1180.28 	 0.00429903 	
 1190.51 	 0.00429075 	
 1200.55 	 0.00427912 	
 1210.42 	 0.00426201 	
 1220.26 	 0.00429645 	
 1230.76 	 0.00431411 	
 1240.55 	 0.00435794 	
 1250.59 	 0.00435002 	
 1260.42 	 0.00435261 	
 1270.41 	 0.00436703 	
 1280.62 	 0.00438547 	
 1290.5 	 0.00433543 	
 1300.26 	 0.00431858 	
 1310.44 	 0.00434286 	
 1320.44 	 0.00434435 	
 1330.21 	 0.00441966 	
 1340.29 	 0.00439346 	
 1350.52 	 0.00438092 	
 1360.42 	 0.00439401 	
 1370.33 	 0.00441261 	
 1380.55 	 0.00436698 	
 1390.41 	 0.00444493 	
 1400.6 	 0.00441272 	
 1410.29 	 0.00442843 	
 1420.45 	 0.00447243 	
 1430.7 	 0.00442326 	
 1440.42 	 0.00441579 	
 1450.24 	 0.00444112 	
 1460.37 	 0.00441841 	
 1470.42 	 0.00444799 	
 1480.3 	 0.00446215 	
 1490.12 	 0.0045207 	
 1500.42 	 0.00447337 	
 1510.54 	 0.00447242 	

	
	
