Start Time:  5/5/2017 1:36:27 AM          Time Completed:  5/5/2017 1:36:54 AM      Elapsed Time:  00:00:27
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0035B\FORCexp0035B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#69.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#69.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0035B\FORCexp0035B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#69.dat

***DATA***

Field(G)	 Moment(emu)	
 756.687 	 0.0039815 	
 763.305 	 0.00399429 	
 773.01 	 0.00401482 	
 782.766 	 0.0040488 	
 792.874 	 0.00401674 	
 803.083 	 0.00406893 	
 812.855 	 0.00403994 	
 823.136 	 0.00407769 	
 832.97 	 0.00405575 	
 842.694 	 0.00407998 	
 853.049 	 0.00406114 	
 862.826 	 0.00410045 	
 872.701 	 0.00407667 	
 882.661 	 0.00410948 	
 892.982 	 0.00406627 	
 902.876 	 0.00413419 	
 912.461 	 0.0041451 	
 922.865 	 0.00412796 	
 932.723 	 0.00413708 	
 942.454 	 0.00414875 	
 952.749 	 0.0041728 	
 962.656 	 0.00415268 	
 972.989 	 0.00419778 	
 982.598 	 0.00418291 	
 992.342 	 0.00417575 	
 1002.66 	 0.0041683 	
 1012.48 	 0.00420479 	
 1022.56 	 0.00419816 	
 1032.37 	 0.00420608 	
 1042.26 	 0.00421014 	
 1052.44 	 0.00419767 	
 1062.39 	 0.00422713 	
 1072.13 	 0.00420274 	
 1082.33 	 0.00425021 	
 1092.43 	 0.00424518 	
 1102.43 	 0.00424083 	
 1112.23 	 0.00424165 	
 1122.11 	 0.00428182 	
 1131.93 	 0.00425585 	
 1142.07 	 0.00426163 	
 1152.01 	 0.0042562 	
 1161.85 	 0.00428915 	
 1172.02 	 0.00428633 	
 1182.01 	 0.00428727 	
 1191.81 	 0.00428901 	
 1201.8 	 0.00432054 	
 1212.1 	 0.00427925 	
 1221.81 	 0.00428396 	
 1231.65 	 0.00432635 	
 1241.92 	 0.00433279 	
 1251.67 	 0.004328 	
 1261.99 	 0.00434032 	
 1271.58 	 0.00436819 	
 1281.47 	 0.00435497 	
 1291.72 	 0.00435725 	
 1301.6 	 0.00436148 	
 1311.37 	 0.00439789 	
 1321.52 	 0.0043918 	
 1331.5 	 0.00435804 	
 1341.33 	 0.00440487 	
 1351.25 	 0.00439683 	
 1361.43 	 0.00439196 	
 1371.35 	 0.00439277 	
 1381.48 	 0.00440762 	
 1391.25 	 0.00442583 	
 1401.24 	 0.0043975 	
 1411.48 	 0.00443808 	
 1421.06 	 0.00441968 	
 1430.89 	 0.00445193 	

	
	
