Start Time:  5/5/2017 2:09:17 AM          Time Completed:  5/5/2017 2:10:03 AM      Elapsed Time:  00:00:46
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0065B\FORCexp0065B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#129.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#129.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0065B\FORCexp0065B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#129.dat

***DATA***

Field(G)	 Moment(emu)	
 454.2 	 0.00373501 	
 461.59 	 0.00374428 	
 471.398 	 0.00373387 	
 481.594 	 0.0037619 	
 491.525 	 0.00373742 	
 501.502 	 0.00373223 	
 511.432 	 0.00376881 	
 521.842 	 0.00377401 	
 531.708 	 0.0037836 	
 541.67 	 0.00383327 	
 551.658 	 0.00383478 	
 561.811 	 0.00385702 	
 572.027 	 0.00380358 	
 582.132 	 0.00388172 	
 592.06 	 0.00382508 	
 602.008 	 0.0038605 	
 612.132 	 0.00385761 	
 622.168 	 0.00388738 	
 632.18 	 0.00387683 	
 642.015 	 0.0039014 	
 652.391 	 0.00389327 	
 662.307 	 0.00392455 	
 672.609 	 0.00394692 	
 682.315 	 0.00394296 	
 692.314 	 0.00390163 	
 702.612 	 0.00393936 	
 712.535 	 0.00393404 	
 722.404 	 0.00399061 	
 732.643 	 0.00399033 	
 742.597 	 0.00399693 	
 752.559 	 0.00397199 	
 762.643 	 0.00397309 	
 772.943 	 0.00400879 	
 782.74 	 0.00402313 	
 792.758 	 0.00402121 	
 803.001 	 0.00399891 	
 812.876 	 0.00403048 	
 823.202 	 0.00401402 	
 833.059 	 0.00406895 	
 842.831 	 0.00404455 	
 853.253 	 0.00405289 	
 863.238 	 0.00406313 	
 872.879 	 0.00408853 	
 883.368 	 0.00404905 	
 893.303 	 0.00408506 	
 903.076 	 0.00410515 	
 913.349 	 0.00409862 	
 923.059 	 0.00411332 	
 933.426 	 0.00411128 	
 943.4 	 0.00412274 	
 953.637 	 0.0041338 	
 963.423 	 0.00417778 	
 973.481 	 0.0041568 	
 983.587 	 0.00416565 	
 993.603 	 0.00415271 	
 1003.48 	 0.00417805 	
 1013.45 	 0.00417782 	
 1023.93 	 0.00418976 	
 1033.66 	 0.00421597 	
 1043.48 	 0.00421318 	
 1054 	 0.00419542 	
 1063.8 	 0.00421791 	
 1074.01 	 0.00425605 	
 1083.71 	 0.00424315 	
 1094.07 	 0.00425139 	
 1103.84 	 0.00426196 	
 1113.8 	 0.00431973 	
 1124.04 	 0.00425281 	
 1134 	 0.0042611 	
 1144.04 	 0.00423154 	
 1154.16 	 0.00428779 	
 1164.21 	 0.00427126 	
 1173.99 	 0.00427535 	
 1184.17 	 0.00428023 	
 1194.47 	 0.00430565 	
 1204.17 	 0.00430774 	
 1214.13 	 0.0043262 	
 1224.58 	 0.00433682 	
 1234.35 	 0.00428945 	
 1244.62 	 0.00430176 	
 1254.49 	 0.00432882 	
 1264.23 	 0.00432005 	
 1274.5 	 0.00433917 	
 1284.61 	 0.00437873 	
 1294.43 	 0.00435059 	
 1304.61 	 0.00436935 	
 1314.79 	 0.0043709 	
 1324.69 	 0.00437856 	
 1334.58 	 0.00434759 	
 1344.89 	 0.00440622 	
 1354.76 	 0.00435558 	
 1365.02 	 0.00436714 	
 1375 	 0.00439029 	
 1384.85 	 0.00440494 	
 1395.02 	 0.00440318 	
 1404.94 	 0.00440129 	
 1414.79 	 0.00438803 	
 1425.06 	 0.00445925 	
 1435.01 	 0.00446534 	
 1445.02 	 0.00444431 	
 1455.08 	 0.00447865 	
 1465.35 	 0.0044622 	
 1475.18 	 0.00446174 	
 1485.29 	 0.00447365 	
 1495.35 	 0.00442253 	
 1504.98 	 0.00442945 	
 1515.41 	 0.00446792 	
 1525.31 	 0.00442536 	
 1535.44 	 0.00447025 	
 1545.43 	 0.00449889 	
 1555.45 	 0.00446432 	
 1565.32 	 0.00449374 	
 1575.49 	 0.00453015 	
 1585.73 	 0.00450715 	
 1595.6 	 0.00451726 	
 1605.43 	 0.00451612 	
 1615.87 	 0.00446365 	
 1625.63 	 0.00453895 	
 1635.8 	 0.00456691 	
 1645.76 	 0.00453507 	
 1655.82 	 0.00453918 	
 1665.96 	 0.00455965 	
 1675.78 	 0.00457135 	
 1685.65 	 0.00454429 	
 1695.94 	 0.00455114 	
 1705.93 	 0.00460721 	
 1715.74 	 0.00455036 	
 1725.63 	 0.00457464 	
 1736.24 	 0.00455157 	

	
	
