Start Time:  5/5/2017 2:03:51 AM          Time Completed:  5/5/2017 2:04:34 AM      Elapsed Time:  00:00:43
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0061B\FORCexp0061B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#121.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#121.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0061B\FORCexp0061B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#121.dat

***DATA***

Field(G)	 Moment(emu)	
 494.821 	 0.00375614 	
 501.962 	 0.00378578 	
 511.519 	 0.0038289 	
 521.804 	 0.00380118 	
 531.842 	 0.00384498 	
 542.214 	 0.00382657 	
 551.941 	 0.0038388 	
 561.922 	 0.00383838 	
 572.107 	 0.0038462 	
 582.296 	 0.00387692 	
 592.022 	 0.0038762 	
 602.224 	 0.00389541 	
 612.404 	 0.0038748 	
 622.55 	 0.0039203 	
 632.398 	 0.00388575 	
 642.355 	 0.00391532 	
 652.554 	 0.00390072 	
 662.526 	 0.00392941 	
 672.506 	 0.00393211 	
 682.398 	 0.00391119 	
 692.799 	 0.00390784 	
 702.612 	 0.00394249 	
 712.415 	 0.00392651 	
 722.741 	 0.00397227 	
 732.854 	 0.00397177 	
 742.61 	 0.0039972 	
 752.739 	 0.00396686 	
 762.871 	 0.00400085 	
 773.111 	 0.00401784 	
 782.862 	 0.00397951 	
 792.931 	 0.00401756 	
 802.804 	 0.00402567 	
 813.256 	 0.00404849 	
 823.08 	 0.00406311 	
 833.064 	 0.00405707 	
 843.04 	 0.00405947 	
 852.985 	 0.00408072 	
 863.483 	 0.00407307 	
 873.212 	 0.004073 	
 883.071 	 0.00408252 	
 893.39 	 0.0040959 	
 903.306 	 0.0041126 	
 913.471 	 0.00409985 	
 923.404 	 0.00412824 	
 933.217 	 0.0041159 	
 943.495 	 0.00415421 	
 953.44 	 0.00412993 	
 963.435 	 0.00414734 	
 973.356 	 0.00412834 	
 983.725 	 0.00416975 	
 993.58 	 0.00416987 	
 1003.73 	 0.00414314 	
 1013.54 	 0.0041457 	
 1023.77 	 0.00416398 	
 1033.68 	 0.0042211 	
 1043.89 	 0.00417111 	
 1053.93 	 0.0041919 	
 1063.72 	 0.0041868 	
 1073.78 	 0.00422226 	
 1084.1 	 0.00422521 	
 1093.83 	 0.00425644 	
 1103.76 	 0.00428517 	
 1114.1 	 0.00421746 	
 1123.97 	 0.00421084 	
 1133.95 	 0.00425338 	
 1143.97 	 0.0042807 	
 1154.2 	 0.00427735 	
 1164.06 	 0.0042915 	
 1173.87 	 0.00425538 	
 1184.2 	 0.00428008 	
 1194.24 	 0.00430528 	
 1204.35 	 0.00430739 	
 1214.13 	 0.00431273 	
 1224.08 	 0.00433054 	
 1234.42 	 0.00431531 	
 1244.23 	 0.00431228 	
 1254.13 	 0.00431759 	
 1264.51 	 0.00435517 	
 1274.44 	 0.00431397 	
 1284.34 	 0.00430458 	
 1294.37 	 0.00432971 	
 1304.57 	 0.00439742 	
 1314.46 	 0.00437627 	
 1324.37 	 0.00436382 	
 1334.66 	 0.00437904 	
 1344.64 	 0.00440011 	
 1354.84 	 0.00440811 	
 1364.77 	 0.00441481 	
 1374.61 	 0.00438754 	
 1384.74 	 0.00436576 	
 1394.57 	 0.00441944 	
 1404.98 	 0.00443142 	
 1414.82 	 0.00445243 	
 1424.65 	 0.00443117 	
 1434.89 	 0.00444037 	
 1444.96 	 0.00441683 	
 1455 	 0.00446035 	
 1465 	 0.00445171 	
 1474.89 	 0.00444211 	
 1485.12 	 0.00447725 	
 1495.17 	 0.00444777 	
 1504.99 	 0.00445733 	
 1514.94 	 0.00447436 	
 1525.33 	 0.00447375 	
 1535.19 	 0.00447357 	
 1544.9 	 0.00447796 	
 1555.38 	 0.00449072 	
 1565.32 	 0.00450061 	
 1575.09 	 0.00455164 	
 1585.45 	 0.004555 	
 1595.37 	 0.00450454 	
 1605.44 	 0.0044952 	
 1615.49 	 0.00452846 	
 1625.42 	 0.00450804 	
 1635.52 	 0.00455525 	
 1645.52 	 0.00454967 	
 1655.44 	 0.00454551 	
 1665.23 	 0.00456371 	
 1675.8 	 0.00452375 	
 1685.54 	 0.00458762 	
 1695.34 	 0.00457933 	

	
	
