Start Time:  5/5/2017 1:59:29 AM          Time Completed:  5/5/2017 2:00:10 AM      Elapsed Time:  00:00:41
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0057B\FORCexp0057B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#113.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#113.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0057B\FORCexp0057B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#113.dat

***DATA***

Field(G)	 Moment(emu)	
 534.586 	 0.00378562 	
 540.756 	 0.00378903 	
 550.377 	 0.00379878 	
 560.636 	 0.00382465 	
 570.432 	 0.00386847 	
 580.835 	 0.00383649 	
 590.651 	 0.00387271 	
 600.523 	 0.00387213 	
 610.756 	 0.00385479 	
 620.835 	 0.00389134 	
 630.85 	 0.00388244 	
 640.855 	 0.00393269 	
 651.128 	 0.00390419 	
 660.936 	 0.00389794 	
 670.777 	 0.00389472 	
 681.266 	 0.00394262 	
 691.039 	 0.00391236 	
 701.058 	 0.00395653 	
 710.984 	 0.00393236 	
 721.305 	 0.00396681 	
 731.291 	 0.00394988 	
 741.344 	 0.00399824 	
 751.092 	 0.00397623 	
 761.096 	 0.00397307 	
 771.432 	 0.00397845 	
 781.312 	 0.00402867 	
 791.212 	 0.00403375 	
 801.572 	 0.00402868 	
 811.492 	 0.00405545 	
 821.327 	 0.00402581 	
 831.526 	 0.00404285 	
 841.622 	 0.00405745 	
 851.579 	 0.00409472 	
 861.752 	 0.00405865 	
 871.497 	 0.00410252 	
 881.701 	 0.00407771 	
 891.802 	 0.00410423 	
 901.55 	 0.00409189 	
 911.622 	 0.00413194 	
 921.938 	 0.00412357 	
 931.684 	 0.00409925 	
 941.711 	 0.00411621 	
 951.984 	 0.00413939 	
 961.824 	 0.00413622 	
 971.737 	 0.00417012 	
 981.915 	 0.00417353 	
 992.032 	 0.00416878 	
 1001.86 	 0.00420581 	
 1011.83 	 0.00418518 	
 1022.16 	 0.00418304 	
 1032.15 	 0.00419136 	
 1042.13 	 0.00420349 	
 1051.96 	 0.00420884 	
 1062 	 0.0042055 	
 1072.4 	 0.00422352 	
 1082.05 	 0.0041908 	
 1091.95 	 0.00424051 	
 1102.3 	 0.00422783 	
 1112.26 	 0.00420087 	
 1122.08 	 0.00423513 	
 1132.19 	 0.00422234 	
 1142.41 	 0.00429121 	
 1152.61 	 0.00425451 	
 1162.38 	 0.0042872 	
 1172.23 	 0.00427928 	
 1182.31 	 0.00430483 	
 1192.63 	 0.00427095 	
 1202.4 	 0.00427964 	
 1212.28 	 0.00431357 	
 1222.76 	 0.00434746 	
 1232.57 	 0.00434299 	
 1242.26 	 0.00436444 	
 1252.6 	 0.00437293 	
 1262.61 	 0.00436052 	
 1272.74 	 0.00433166 	
 1282.58 	 0.00434741 	
 1292.54 	 0.00439405 	
 1302.7 	 0.00436535 	
 1312.69 	 0.00437455 	
 1322.86 	 0.00433029 	
 1332.75 	 0.00437623 	
 1342.8 	 0.00441841 	
 1352.89 	 0.00440577 	
 1362.52 	 0.00436738 	
 1372.95 	 0.00439488 	
 1382.85 	 0.00442598 	
 1392.82 	 0.00437472 	
 1403.01 	 0.00441821 	
 1413.05 	 0.00438912 	
 1423.12 	 0.00444154 	
 1432.98 	 0.00441046 	
 1442.8 	 0.00445585 	
 1453.05 	 0.00442542 	
 1463.13 	 0.00444154 	
 1473.21 	 0.00445243 	
 1482.87 	 0.00447102 	
 1493.25 	 0.00444292 	
 1503.06 	 0.00445674 	
 1512.95 	 0.00444375 	
 1523.34 	 0.00448813 	
 1533.19 	 0.00452615 	
 1543.15 	 0.00447693 	
 1553.47 	 0.00446078 	
 1563.23 	 0.00445388 	
 1573.46 	 0.00447434 	
 1583.42 	 0.00449366 	
 1593.18 	 0.00451223 	
 1603.42 	 0.00449301 	
 1613.3 	 0.00453601 	
 1623.57 	 0.00450835 	
 1633.37 	 0.00452005 	
 1643.17 	 0.00452708 	
 1653.61 	 0.0045087 	

	
	
