Start Time:  5/5/2017 1:29:57 AM          Time Completed:  5/5/2017 1:30:20 AM      Elapsed Time:  00:00:23
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0028B\FORCexp0028B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#55.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#55.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0028B\FORCexp0028B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#55.dat

***DATA***

Field(G)	 Moment(emu)	
 828.28 	 0.00407542 	
 835.457 	 0.00408501 	
 844.834 	 0.00405097 	
 855.115 	 0.00409042 	
 865.033 	 0.00411731 	
 875.344 	 0.00411565 	
 884.901 	 0.00408756 	
 894.712 	 0.00413319 	
 905.114 	 0.00409266 	
 914.73 	 0.00410599 	
 924.678 	 0.00410435 	
 934.826 	 0.00413737 	
 944.683 	 0.00414378 	
 954.529 	 0.00410411 	
 964.411 	 0.00416297 	
 974.716 	 0.00417383 	
 984.472 	 0.00414602 	
 994.314 	 0.00418797 	
 1004.43 	 0.00418242 	
 1014.09 	 0.00418456 	
 1024.16 	 0.00419506 	
 1034.15 	 0.00422663 	
 1043.82 	 0.00418088 	
 1054.01 	 0.0042174 	
 1064.06 	 0.00424548 	
 1073.71 	 0.00422702 	
 1083.5 	 0.0042363 	
 1093.88 	 0.00421839 	
 1103.58 	 0.00424945 	
 1113.4 	 0.004251 	
 1123.7 	 0.00430361 	
 1133.42 	 0.00428811 	
 1143.31 	 0.00428606 	
 1153.45 	 0.00426136 	
 1163.16 	 0.00428496 	
 1173.35 	 0.00427599 	
 1183.04 	 0.00432367 	
 1192.89 	 0.00431777 	
 1202.81 	 0.00432631 	
 1212.86 	 0.0042994 	
 1222.76 	 0.004353 	
 1232.57 	 0.0043508 	
 1242.85 	 0.0043603 	
 1252.56 	 0.00432235 	
 1262.44 	 0.0043469 	
 1272.55 	 0.00434684 	
 1282.37 	 0.00435137 	
 1292.2 	 0.00436297 	
 1302.15 	 0.00433899 	
 1312.26 	 0.00437299 	
 1322.16 	 0.00435432 	
 1332.05 	 0.00438408 	
 1341.82 	 0.00435502 	
 1351.77 	 0.00441254 	
 1362.05 	 0.00440067 	

	
	
