Start Time:  5/5/2017 2:02:27 AM          Time Completed:  5/5/2017 2:03:10 AM      Elapsed Time:  00:00:43
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0060B\FORCexp0060B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#119.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#119.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0060B\FORCexp0060B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#119.dat

***DATA***

Field(G)	 Moment(emu)	
 504.149 	 0.00377427 	
 510.406 	 0.0037879 	
 520.099 	 0.00379036 	
 532.377 	 0.00380536 	
 543.686 	 0.00381155 	
 553.555 	 0.00381176 	
 563.737 	 0.00383456 	
 573.756 	 0.00383667 	
 583.752 	 0.00382223 	
 593.701 	 0.00388256 	
 604.041 	 0.00385545 	
 614.092 	 0.00389654 	
 623.821 	 0.00391539 	
 634.126 	 0.00390193 	
 644.024 	 0.0038944 	
 653.974 	 0.00393865 	
 664.24 	 0.00391841 	
 674.247 	 0.00390434 	
 684.044 	 0.0039184 	
 694.164 	 0.00394576 	
 704.372 	 0.00394362 	
 714.415 	 0.00395318 	
 724.398 	 0.00396123 	
 734.302 	 0.00393954 	
 744.408 	 0.00399634 	
 754.615 	 0.00397568 	
 764.443 	 0.00399643 	
 774.383 	 0.0040366 	
 784.665 	 0.00404241 	
 794.682 	 0.00400199 	
 804.472 	 0.00405402 	
 814.829 	 0.00403623 	
 824.733 	 0.00404952 	
 834.661 	 0.00408199 	
 844.661 	 0.00404059 	
 855.059 	 0.0040805 	
 864.913 	 0.00403521 	
 874.865 	 0.0040928 	
 885.025 	 0.00408026 	
 894.942 	 0.00404345 	
 905.27 	 0.00409994 	
 914.942 	 0.0041302 	
 924.829 	 0.00412141 	
 935.078 	 0.00413366 	
 945.145 	 0.0041327 	
 954.968 	 0.00414492 	
 965.049 	 0.00415187 	
 975.335 	 0.00418179 	
 985.407 	 0.00416075 	
 994.911 	 0.00419249 	
 1005.4 	 0.0041851 	
 1015.32 	 0.00419028 	
 1025.28 	 0.00415535 	
 1035.42 	 0.00416713 	
 1045.39 	 0.00416975 	
 1055.53 	 0.0042193 	
 1065.49 	 0.0042185 	
 1075.19 	 0.00425252 	
 1085.67 	 0.004233 	
 1095.59 	 0.00423722 	
 1105.44 	 0.00423939 	
 1115.51 	 0.00425173 	
 1125.76 	 0.00428683 	
 1135.66 	 0.00428788 	
 1145.62 	 0.00430883 	
 1155.81 	 0.0042754 	
 1165.76 	 0.00428553 	
 1175.79 	 0.00428239 	
 1185.73 	 0.00430378 	
 1195.84 	 0.00429167 	
 1206.08 	 0.00430494 	
 1215.84 	 0.00430424 	
 1225.69 	 0.00432162 	
 1235.82 	 0.00430195 	
 1246.08 	 0.00429148 	
 1255.99 	 0.00430119 	
 1265.91 	 0.0043248 	
 1276.24 	 0.00431436 	
 1285.99 	 0.0043106 	
 1295.96 	 0.00434044 	
 1306.19 	 0.00436781 	
 1316.25 	 0.00434416 	
 1326 	 0.00432683 	
 1336.11 	 0.00437975 	
 1346.31 	 0.00438377 	
 1356.27 	 0.00435494 	
 1366.59 	 0.00439044 	
 1376.32 	 0.00444609 	
 1386.05 	 0.00441467 	
 1396.55 	 0.00443747 	
 1406.43 	 0.00439216 	
 1416.26 	 0.00444833 	
 1426.58 	 0.00444466 	
 1436.53 	 0.00442128 	
 1446.51 	 0.00441921 	
 1456.39 	 0.00444092 	
 1466.71 	 0.00444749 	
 1476.62 	 0.00442285 	
 1486.39 	 0.00444778 	
 1496.87 	 0.0044444 	
 1506.62 	 0.00446801 	
 1516.88 	 0.00449662 	
 1526.72 	 0.00451511 	
 1536.63 	 0.00452145 	
 1546.77 	 0.00446501 	
 1556.8 	 0.00454796 	
 1566.77 	 0.00453239 	
 1576.66 	 0.00449099 	
 1587.1 	 0.00448782 	
 1596.88 	 0.00446832 	
 1606.73 	 0.00453621 	
 1617.02 	 0.00455447 	
 1626.99 	 0.00458613 	
 1636.78 	 0.00450411 	
 1647.19 	 0.00454399 	
 1657.2 	 0.00453913 	
 1667.33 	 0.00457546 	
 1677.03 	 0.00454466 	
 1687.17 	 0.00458517 	

	
	
