Start Time:  5/5/2017 1:33:56 AM          Time Completed:  5/5/2017 1:34:21 AM      Elapsed Time:  00:00:25
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0032B\FORCexp0032B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#63.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#63.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0032B\FORCexp0032B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#63.dat

***DATA***

Field(G)	 Moment(emu)	
 787.98 	 0.0040321 	
 795.256 	 0.00402057 	
 804.692 	 0.00404207 	
 815.068 	 0.00406133 	
 824.781 	 0.00404067 	
 834.776 	 0.004056 	
 844.716 	 0.0040405 	
 854.989 	 0.00406435 	
 864.812 	 0.00411692 	
 874.524 	 0.00410803 	
 884.829 	 0.00411072 	
 894.659 	 0.00409231 	
 904.637 	 0.0040977 	
 914.712 	 0.00412245 	
 924.585 	 0.00415459 	
 934.484 	 0.00414161 	
 944.663 	 0.00416315 	
 954.486 	 0.00414919 	
 964.577 	 0.00414572 	
 974.476 	 0.00415132 	
 984.213 	 0.00415951 	
 994.141 	 0.00418712 	
 1004.54 	 0.00416008 	
 1014.19 	 0.00420191 	
 1023.99 	 0.00420893 	
 1034.37 	 0.00421929 	
 1044.06 	 0.00421681 	
 1053.95 	 0.00423177 	
 1064.11 	 0.00421249 	
 1073.88 	 0.00423908 	
 1083.91 	 0.0042148 	
 1093.69 	 0.00425552 	
 1103.9 	 0.00427582 	
 1113.83 	 0.00425689 	
 1123.91 	 0.004248 	
 1133.72 	 0.00427602 	
 1143.35 	 0.00426429 	
 1153.77 	 0.00427525 	
 1163.63 	 0.00430402 	
 1173.35 	 0.00427602 	
 1183.52 	 0.0043021 	
 1193.58 	 0.00427433 	
 1203.32 	 0.00433618 	
 1213.16 	 0.00434063 	
 1223.53 	 0.00435083 	
 1233.25 	 0.00430067 	
 1243.08 	 0.0043291 	
 1253.3 	 0.0043389 	
 1263.13 	 0.00432974 	
 1273.29 	 0.00431008 	
 1283.08 	 0.00436811 	
 1292.81 	 0.00432405 	
 1303.1 	 0.00434256 	
 1312.81 	 0.0043352 	
 1322.59 	 0.0043806 	
 1332.8 	 0.00437839 	
 1342.86 	 0.00439456 	
 1352.6 	 0.00437404 	
 1362.44 	 0.00436792 	
 1372.74 	 0.00437998 	
 1382.51 	 0.00441025 	
 1392.56 	 0.0044642 	
 1402.65 	 0.00444557 	

	
	
