Start Time:  5/5/2017 1:38:51 PM          Time Completed:  5/5/2017 1:40:26 PM      Elapsed Time:  00:01:35
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0397B\FORCexp0397B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#793.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#793.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0397B\FORCexp0397B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#793.dat

***DATA***

Field(G)	 Moment(emu)	
-2902.47 	-0.00489652 	
-2896.28 	-0.00491249 	
-2886.47 	-0.00494121 	
-2876.41 	-0.00488671 	
-2866.19 	-0.00491673 	
-2856.37 	-0.00491295 	
-2846.05 	-0.00490281 	
-2835.81 	-0.00488021 	
-2825.87 	-0.00493044 	
-2816.01 	-0.00491744 	
-2805.66 	-0.00489559 	
-2795.6 	-0.00487781 	
-2785.63 	-0.00488608 	
-2775.33 	-0.00490584 	
-2765.17 	-0.00489486 	
-2755.34 	-0.00490896 	
-2745.34 	-0.00488019 	
-2734.93 	-0.00490705 	
-2724.82 	-0.00489495 	
-2714.74 	-0.00490361 	
-2704.73 	-0.00489477 	
-2694.86 	-0.00492443 	
-2684.46 	-0.00487149 	
-2674.64 	-0.00488471 	
-2664.64 	-0.00488416 	
-2654.24 	-0.00489074 	
-2644.31 	-0.00485549 	
-2634.41 	-0.00486442 	
-2624.03 	-0.00488225 	
-2614.07 	-0.00488732 	
-2603.96 	-0.00488964 	
-2594.07 	-0.00487659 	
-2583.55 	-0.00487296 	
-2573.58 	-0.00486909 	
-2563.77 	-0.00484451 	
-2553.57 	-0.00484249 	
-2543.28 	-0.00484466 	
-2533.39 	-0.00483867 	
-2523.59 	-0.00488647 	
-2513.12 	-0.0048736 	
-2503.3 	-0.00488502 	
-2493.28 	-0.00482973 	
-2482.79 	-0.00481098 	
-2472.9 	-0.00482243 	
-2462.95 	-0.00480508 	
-2452.84 	-0.00482821 	
-2442.71 	-0.00481455 	
-2432.26 	-0.00481868 	
-2422.55 	-0.00483382 	
