Start Time:  5/5/2017 1:55:01 AM          Time Completed:  5/5/2017 1:55:39 AM      Elapsed Time:  00:00:38
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0053B\FORCexp0053B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#105.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#105.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0053B\FORCexp0053B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#105.dat

***DATA***

Field(G)	 Moment(emu)	
 574.994 	 0.00384216 	
 581.322 	 0.00385188 	
 590.831 	 0.00385909 	
 601.084 	 0.00386813 	
 610.914 	 0.00386038 	
 620.914 	 0.00389528 	
 631.228 	 0.00387598 	
 641.154 	 0.00388541 	
 651.027 	 0.00390738 	
 661.089 	 0.00392795 	
 671.528 	 0.0039428 	
 681.283 	 0.00396427 	
 691.094 	 0.00395727 	
 701.514 	 0.0039669 	
 711.406 	 0.00393408 	
 721.336 	 0.0039617 	
 731.405 	 0.00394512 	
 741.489 	 0.00398622 	
 751.823 	 0.00399028 	
 761.492 	 0.00401799 	
 771.344 	 0.00401736 	
 781.555 	 0.00405685 	
 791.607 	 0.0039943 	
 801.545 	 0.00401052 	
 811.413 	 0.00404421 	
 821.783 	 0.00406778 	
 831.713 	 0.00402317 	
 841.454 	 0.00408511 	
 851.77 	 0.00406833 	
 861.655 	 0.00408776 	
 871.562 	 0.00407596 	
 881.668 	 0.00410385 	
 891.999 	 0.00414574 	
 901.843 	 0.00410086 	
 911.905 	 0.00410394 	
 921.768 	 0.00407926 	
 931.751 	 0.00410869 	
 942.154 	 0.00409761 	
 952.011 	 0.00413588 	
 961.733 	 0.00415484 	
 972.164 	 0.00414804 	
 982.003 	 0.00414155 	
 991.821 	 0.00415877 	
 1001.97 	 0.0041494 	
 1012.07 	 0.00417969 	
 1021.91 	 0.00419743 	
 1032.32 	 0.00420222 	
 1042.01 	 0.00420494 	
 1052.04 	 0.00420951 	
 1062.31 	 0.00419228 	
 1072.11 	 0.00422368 	
 1082.03 	 0.00423551 	
 1092.32 	 0.00421712 	
 1102.15 	 0.00426754 	
 1112.02 	 0.0042281 	
 1122.27 	 0.00427616 	
 1132.18 	 0.00424346 	
 1142.43 	 0.0042429 	
 1152.21 	 0.00426205 	
 1162.49 	 0.00428043 	
 1172.4 	 0.00427224 	
 1182.24 	 0.00428351 	
 1192.49 	 0.00428914 	
 1202.35 	 0.0042951 	
 1212.17 	 0.00432386 	
 1222.56 	 0.00431327 	
 1232.48 	 0.00433182 	
 1242.33 	 0.00433937 	
 1252.33 	 0.00434577 	
 1262.61 	 0.00431105 	
 1272.52 	 0.00435988 	
 1282.38 	 0.00433265 	
 1292.67 	 0.0043728 	
 1302.36 	 0.00440237 	
 1312.39 	 0.00440247 	
 1322.68 	 0.00437489 	
 1332.55 	 0.00437892 	
 1342.75 	 0.00436728 	
 1352.56 	 0.00441382 	
 1362.53 	 0.00440251 	
 1372.76 	 0.00442387 	
 1382.68 	 0.00440157 	
 1392.6 	 0.00440584 	
 1402.53 	 0.00442598 	
 1412.87 	 0.00439584 	
 1422.75 	 0.00442292 	
 1432.54 	 0.00442466 	
 1443.05 	 0.00443586 	
 1452.72 	 0.0044749 	
 1462.94 	 0.00446793 	
 1472.96 	 0.00444263 	
 1482.85 	 0.00444794 	
 1492.7 	 0.00449172 	
 1502.82 	 0.00447313 	
 1513.11 	 0.0044876 	
 1522.85 	 0.00451421 	
 1532.73 	 0.00451456 	
 1543.06 	 0.00449765 	
 1552.91 	 0.00446191 	
 1562.83 	 0.00450479 	
 1572.89 	 0.00449867 	
 1583.08 	 0.0044814 	
 1593.11 	 0.00449788 	
 1602.83 	 0.00452737 	
 1613.29 	 0.00454886 	

	
	
