Start Time:  5/5/2017 10:53:42 AM         Time Completed:  5/5/2017 10:55:18 AM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0324B\FORCexp0324B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#647.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#647.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0324B\FORCexp0324B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#647.dat

***DATA***

Field(G)	 Moment(emu)	
-2164.29 	-0.00471449 	
-2157.96 	-0.00476086 	
-2148.81 	-0.00469426 	
-2138.48 	-0.00468892 	
-2128.31 	-0.00472447 	
-2118.22 	-0.00471137 	
-2108.07 	-0.00472455 	
-2097.81 	-0.00469971 	
-2087.85 	-0.00470466 	
-2077.99 	-0.00465575 	
-2067.57 	-0.00468218 	
-2057.55 	-0.00467471 	
-2047.58 	-0.00468554 	
-2037.38 	-0.00471285 	
-2027.29 	-0.004685 	
-2017.33 	-0.00467356 	
-2007.41 	-0.00468737 	
-1996.99 	-0.00468198 	
-1986.94 	-0.00465348 	
-1976.85 	-0.00464968 	
-1966.82 	-0.00467299 	
-1956.85 	-0.00469757 	
-1946.4 	-0.00463065 	
-1936.65 	-0.00460888 	
-1926.62 	-0.00462785 	
-1916.37 	-0.00464497 	
-1906.2 	-0.0046334 	
-1896.41 	-0.00465413 	
-1886.31 	-0.00463936 	
-1875.83 	-0.00461251 	
-1866 	-0.00461098 	
-1856.07 	-0.00465021 	
-1845.69 	-0.00464184 	
-1835.73 	-0.0046565 	
-1825.74 	-0.00459683 	
-1815.61 	-0.00459253 	
-1805.5 	-0.00456424 	
-1795.16 	-0.00457486 	
-1785.29 	-0.00457588 	
-1775.42 	-0.00457554 	
-1765.01 	-0.00460908 	
-1755.07 	-0.00458457 	
-1745.06 	-0.00458161 	
-1734.99 	-0.00455672 	
-1724.77 	-0.00454283 	
-1714.85 	-0.0045169 	
-1704.88 	-0.00457646 	
-1694.61 	-0.00453133 	
-1684.27 	-0.00454167 	
-1674.47 	-0.00450464 	
-1664.4 	-0.00453602 	
-1654.04 	-0.00452622 	
-1643.95 	-0.00451237 	
-1634.19 	-0.00452382 	
-1623.91 	-0.00453206 	
-1613.96 	-0.0045502 	
-1604.06 	-0.0045188 	
-1593.63 	-0.00449113 	
-1583.61 	-0.00448737 	
-1573.75 	-0.0044564 	
-1563.74 	-0.00446291 	
-1553.39 	-0.00448994 	
-1543.36 	-0.00447618 	
-1533.2 	-0.00445768 	
-1523.27 	-0.00444199 	
-1513.29 	-0.00442305 	
-1502.95 	-0.00444299 	
-1493.08 	-0.00443864 	
-1483.06 	-0.00440847 	
-1472.8 	-0.00447857 	
-1462.56 	-0.00445204 	
-1452.8 	-0.00442677 	
-1442.79 	-0.00442623 	
-1432.3 	-0.00442702 	
-1422.44 	-0.00442867 	
-1412.54 	-0.00440269 	
-1402.11 	-0.00443775 	
-1392.18 	-0.00440691 	
-1381.85 	-0.00441666 	
-1372.07 	-0.00439486 	
-1362.05 	-0.00438314 	
-1351.77 	-0.00432245 	
-1341.81 	-0.00437279 	
-1331.82 	-0.00433437 	
-1321.57 	-0.00437796 	
-1311.56 	-0.00435546 	
-1301.44 	-0.00432323 	
-1291.47 	-0.00433739 	
-1281.57 	-0.00430987 	
-1271.3 	-0.00433548 	
-1261.12 	-0.00430549 	
-1250.93 	-0.00435545 	
-1241 	-0.00429755 	
-1231.1 	-0.00429335 	
-1220.84 	-0.00428087 	
-1210.78 	-0.0043111 	
-1200.73 	-0.00429081 	
-1190.71 	-0.00427652 	
-1180.89 	-0.00431203 	
-1170.55 	-0.00425577 	
-1160.36 	-0.00428738 	
-1150.31 	-0.00427456 	
-1140.27 	-0.00425203 	
-1130.47 	-0.00425851 	
-1119.96 	-0.00422661 	
-1110.13 	-0.00421953 	
-1100.09 	-0.00429257 	
-1090.12 	-0.00418504 	
-1079.65 	-0.00420452 	
-1069.74 	-0.00420402 	
-1059.89 	-0.00418482 	
-1049.52 	-0.00415239 	
-1039.51 	-0.00416907 	
-1029.65 	-0.00415757 	
-1019.32 	-0.00414848 	
-1009.28 	-0.0041755 	
-999.307 	-0.00414693 	
-989.334 	-0.00417787 	
-978.832 	-0.00411863 	
-968.815 	-0.00411987 	
-958.849 	-0.00411525 	
-948.925 	-0.0040838 	
-938.89 	-0.00406988 	
-928.434 	-0.00411074 	
-918.66 	-0.00410613 	
-908.849 	-0.00410029 	
-898.316 	-0.00408024 	
-888.392 	-0.00409961 	
-878.412 	-0.00406982 	
-868.337 	-0.0040763 	
-858.003 	-0.00407743 	
-848.182 	-0.00408032 	
-838.161 	-0.00400474 	
-827.718 	-0.00401368 	
-817.903 	-0.0040342 	
-807.505 	-0.004049 	
-797.948 	-0.00399818 	
-787.546 	-0.00399475 	
-777.573 	-0.00394183 	
-767.577 	-0.00394149 	
-757.274 	-0.00396531 	
-747.309 	-0.00396079 	
-737.423 	-0.00396742 	
-727.111 	-0.00392191 	
-716.988 	-0.00394806 	
-706.924 	-0.00387674 	
-697.124 	-0.00393295 	
-686.778 	-0.00389265 	
-676.563 	-0.00392055 	
-666.684 	-0.00387098 	
-656.794 	-0.00389641 	
-646.641 	-0.0039413 	
-636.356 	-0.00389712 	
-626.477 	-0.00383904 	
-616.533 	-0.00384952 	
-605.981 	-0.00383626 	
-596.226 	-0.00382352 	
-586.292 	-0.00379982 	
-576.09 	-0.00381709 	
-565.799 	-0.00377566 	
-555.786 	-0.00380644 	
-545.856 	-0.00377018 	
-535.785 	-0.00375025 	
-525.799 	-0.00380627 	
-515.34 	-0.00377606 	
-505.547 	-0.00378921 	
-495.629 	-0.00378226 	
-485.155 	-0.00373599 	
-475.291 	-0.00367058 	
-465.373 	-0.00376605 	
-455.167 	-0.00369404 	
-444.994 	-0.0036892 	
-435.111 	-0.00367417 	
-425.058 	-0.00364566 	
-414.498 	-0.00363868 	
-404.793 	-0.00365377 	
-394.816 	-0.00370381 	
-384.401 	-0.00358758 	
-374.489 	-0.00363257 	
-364.613 	-0.00358479 	
-354.204 	-0.00358498 	
-344.259 	-0.00357613 	
-334.266 	-0.00361938 	
-324.307 	-0.0035604 	
-313.795 	-0.00349759 	
-303.987 	-0.00354128 	
-294.111 	-0.00350367 	
-283.627 	-0.00347725 	
-273.715 	-0.00349754 	
-263.689 	-0.00350179 	
-253.705 	-0.00352316 	
-243.398 	-0.00345758 	
-233.28 	-0.00347317 	
-223.37 	-0.0033738 	
-213.373 	-0.00333592 	
-203.36 	-0.00342082 	
-192.962 	-0.00333613 	
-183.13 	-0.00334116 	
-173.076 	-0.00334562 	
-162.823 	-0.00337402 	
-152.906 	-0.00334565 	
-142.838 	-0.00334627 	
-132.65 	-0.00330105 	
-122.546 	-0.00335644 	
-112.574 	-0.00327669 	
-102.64 	-0.00329143 	
-92.1465 	-0.00328553 	
-82.2263 	-0.00324334 	
-72.2549 	-0.00320809 	
-61.9198 	-0.003157 	
-52.2059 	-0.00317672 	
-42.166 	-0.00321983 	
-31.8824 	-0.00324084 	
-22.0757 	-0.00312042 	
-12.0228 	-0.00324156 	
-1.72253 	-0.00314237 	
 8.66517 	-0.00307705 	
 18.4951 	-0.00302068 	
 28.4173 	-0.00316142 	
 38.7239 	-0.00308054 	
 48.6976 	-0.00305743 	
