Start Time:  5/5/2017 10:40:21 AM         Time Completed:  5/5/2017 10:41:57 AM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0318B\FORCexp0318B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#635.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#635.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0318B\FORCexp0318B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#635.dat

***DATA***

Field(G)	 Moment(emu)	
-2103.11 	-0.004737 	
-2095.86 	-0.00468671 	
-2086.35 	-0.00473174 	
-2075.9 	-0.00469441 	
-2065.97 	-0.00465278 	
-2055.86 	-0.00464588 	
-2045.69 	-0.00466621 	
-2035.54 	-0.00464824 	
-2025.47 	-0.00466818 	
-2015.54 	-0.00466128 	
-2005.24 	-0.00463441 	
-1995.16 	-0.00460835 	
-1985.22 	-0.00462032 	
-1974.94 	-0.00462185 	
-1964.91 	-0.00463697 	
-1954.65 	-0.00469297 	
-1944.69 	-0.00462801 	
-1934.61 	-0.00462472 	
-1924.54 	-0.00461013 	
-1914.47 	-0.00462892 	
-1904.43 	-0.00466696 	
-1894.35 	-0.00464388 	
-1884.04 	-0.00461398 	
-1874.09 	-0.0046013 	
-1864.16 	-0.00458765 	
-1853.79 	-0.00459237 	
-1843.88 	-0.00455881 	
-1833.96 	-0.00459156 	
-1823.62 	-0.00458223 	
-1813.66 	-0.00455612 	
-1803.26 	-0.00457179 	
-1793.47 	-0.00459204 	
-1783.56 	-0.00455708 	
-1773.23 	-0.00459187 	
-1763.01 	-0.00457101 	
-1753.21 	-0.00455418 	
-1743.24 	-0.0045893 	
-1732.67 	-0.00457313 	
-1722.89 	-0.00455274 	
-1713.01 	-0.00452326 	
