Start Time:  5/5/2017 1:15:13 PM          Time Completed:  5/5/2017 1:16:49 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0387B\FORCexp0387B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#773.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#773.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0387B\FORCexp0387B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#773.dat

***DATA***

Field(G)	 Moment(emu)	
-2801.28 	-0.00492601 	
-2794.9 	-0.00498212 	
-2785.67 	-0.00493052 	
-2775.41 	-0.00490876 	
-2765.15 	-0.00487216 	
-2755.27 	-0.00491803 	
-2745.09 	-0.00493041 	
-2734.7 	-0.00488979 	
-2724.81 	-0.00487067 	
-2715.05 	-0.00489382 	
-2704.48 	-0.00490822 	
-2694.53 	-0.00490215 	
-2684.68 	-0.00487924 	
-2674.4 	-0.00489988 	
-2664.23 	-0.00485364 	
-2653.91 	-0.0048781 	
-2644.14 	-0.00485305 	
-2634.24 	-0.00485986 	
-2624 	-0.00488278 	
-2613.82 	-0.00487144 	
-2603.77 	-0.00490342 	
-2593.88 	-0.00488803 	
-2583.5 	-0.00486198 	
-2573.4 	-0.00484695 	
-2563.66 	-0.00484549 	
-2553.34 	-0.00484582 	
-2543.24 	-0.00487383 	
-2533.31 	-0.00486435 	
-2523.11 	-0.00489056 	
-2512.91 	-0.00484082 	
-2502.85 	-0.00482727 	
-2492.9 	-0.00481824 	
-2482.76 	-0.00485966 	
-2472.73 	-0.0048294 	
-2462.35 	-0.00488226 	
-2452.54 	-0.00481188 	
-2442.58 	-0.00483406 	
-2432.29 	-0.00484286 	
-2422.22 	-0.00484078 	
-2412.26 	-0.00484315 	
-2402.06 	-0.00481826 	
-2392.01 	-0.00477948 	
-2381.98 	-0.004796 	
-2372.2 	-0.00477051 	
-2361.57 	-0.00482343 	
-2351.56 	-0.00479101 	
-2341.51 	-0.00475238 	
-2331.56 	-0.00477196 	
-2321.58 	-0.00477115 	
-2311.13 	-0.00481037 	
-2301.29 	-0.00479909 	
-2291.51 	-0.00478316 	
-2281 	-0.00480638 	
-2271.09 	-0.00476883 	
-2261.28 	-0.00476568 	
-2251.03 	-0.00477635 	
-2240.72 	-0.00476767 	
-2230.6 	-0.00475084 	
-2220.95 	-0.00475344 	
-2210.58 	-0.00474217 	
-2200.57 	-0.00474207 	
-2190.58 	-0.00475245 	
-2180.28 	-0.00476566 	
-2170.19 	-0.00479015 	
-2160 	-0.0047618 	
-2150.22 	-0.00474923 	
-2140.3 	-0.004744 	
-2130.11 	-0.00473463 	
-2119.78 	-0.00474305 	
-2109.94 	-0.00477195 	
-2099.96 	-0.00474091 	
-2089.59 	-0.00472831 	
-2079.59 	-0.00469626 	
-2069.65 	-0.00471586 	
