Start Time:  5/5/2017 1:36:16 PM          Time Completed:  5/5/2017 1:37:52 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0396B\FORCexp0396B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#791.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#791.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0396B\FORCexp0396B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#791.dat

***DATA***

Field(G)	 Moment(emu)	
-2891.74 	-0.00493658 	
-2884.38 	-0.00495781 	
-2874.84 	-0.00490475 	
-2864.75 	-0.00485192 	
-2854.67 	-0.00493077 	
-2844.08 	-0.00492215 	
-2834.46 	-0.0049238 	
-2824.3 	-0.00491562 	
-2813.89 	-0.0049394 	
-2803.89 	-0.0048898 	
-2794.11 	-0.00488761 	
-2783.86 	-0.00489556 	
-2773.63 	-0.00491555 	
-2763.58 	-0.00489072 	
-2753.39 	-0.00491383 	
-2743.52 	-0.00486094 	
-2733.58 	-0.00488517 	
-2723.05 	-0.0048709 	
-2713.23 	-0.00490015 	
-2703.4 	-0.00494546 	
-2692.75 	-0.00487812 	
-2682.8 	-0.00490737 	
-2673 	-0.00489783 	
-2662.74 	-0.00490869 	
-2652.6 	-0.00488859 	
-2642.7 	-0.00489205 	
-2632.72 	-0.00486716 	
-2622.34 	-0.0048839 	
-2612.33 	-0.00485726 	
-2602.12 	-0.00486634 	
-2592.13 	-0.00485255 	
-2582.31 	-0.00486623 	
-2571.94 	-0.0048535 	
-2561.91 	-0.00483271 	
-2552.05 	-0.00484152 	
-2541.68 	-0.00487266 	
-2531.62 	-0.00485388 	
-2521.73 	-0.00482893 	
-2511.61 	-0.00484703 	
-2501.22 	-0.00486347 	
-2491.48 	-0.00483585 	
-2481.41 	-0.00482364 	
-2470.97 	-0.00481142 	
-2461.18 	-0.00484272 	
-2451.09 	-0.00483604 	
-2440.9 	-0.00485114 	
-2431.02 	-0.00479836 	
-2420.43 	-0.00480333 	
-2410.73 	-0.00483999 	
-2400.87 	-0.00483321 	
-2390.58 	-0.00482297 	
-2380.45 	-0.00481227 	
-2370.52 	-0.0048176 	
-2360.4 	-0.00478557 	
-2350.15 	-0.00480968 	
-2340.12 	-0.00480169 	
-2330.27 	-0.00475585 	
-2319.91 	-0.00475973 	
-2309.87 	-0.00477641 	
-2299.76 	-0.00480047 	
-2289.8 	-0.00481604 	
-2279.85 	-0.00477923 	
-2269.49 	-0.00477989 	
-2259.57 	-0.00478261 	
-2249.51 	-0.00475964 	
-2239.65 	-0.00475932 	
-2229.23 	-0.00478043 	
-2219.22 	-0.00476773 	
-2209.23 	-0.0047661 	
-2199 	-0.004786 	
-2188.98 	-0.00471531 	
-2179.14 	-0.00477116 	
-2168.82 	-0.00475548 	
-2158.75 	-0.0047321 	
-2148.81 	-0.00474116 	
-2138.5 	-0.0047453 	
-2128.54 	-0.00471983 	
-2118.43 	-0.00473154 	
-2108.55 	-0.00471891 	
-2098.37 	-0.00469102 	
-2088.1 	-0.00473709 	
-2078.29 	-0.00470134 	
-2068.22 	-0.00472033 	
-2057.83 	-0.00469189 	
-2047.95 	-0.00471553 	
-2037.66 	-0.00471131 	
-2027.77 	-0.0046949 	
-2017.82 	-0.00468607 	
-2007.42 	-0.00469769 	
-1997.57 	-0.00466844 	
-1987.4 	-0.00468165 	
-1977.53 	-0.00465659 	
-1967.47 	-0.00469823 	
-1956.92 	-0.00468104 	
-1947.27 	-0.00469977 	
-1937.31 	-0.00468526 	
-1926.88 	-0.0046547 	
-1916.86 	-0.0046926 	
-1906.62 	-0.00463223 	
-1896.73 	-0.00467138 	
-1886.76 	-0.00467424 	
-1876.63 	-0.00464465 	
-1866.71 	-0.00460813 	
-1856.24 	-0.00465404 	
-1846.47 	-0.00463589 	
-1836.6 	-0.00460424 	
-1826.06 	-0.0046134 	
-1816.14 	-0.00466339 	
-1806.12 	-0.00458411 	
-1796.12 	-0.00459769 	
-1785.76 	-0.00461281 	
-1775.85 	-0.00457622 	
-1766.07 	-0.00460471 	
-1755.53 	-0.0045915 	
-1745.64 	-0.00461105 	
-1735.31 	-0.00458527 	
-1725.44 	-0.00459642 	
-1715.38 	-0.00460928 	
-1704.91 	-0.00454878 	
-1695.25 	-0.00453042 	
-1685.34 	-0.00453317 	
-1675.25 	-0.00453768 	
-1664.87 	-0.00456578 	
-1654.86 	-0.0045519 	
-1644.91 	-0.00456696 	
-1634.63 	-0.00450997 	
-1624.63 	-0.00453142 	
-1614.39 	-0.00454457 	
-1604.64 	-0.00450041 	
-1594.53 	-0.00451694 	
-1584.1 	-0.0044913 	
-1574.36 	-0.00447902 	
-1564.32 	-0.0044993 	
-1554.06 	-0.00454961 	
-1544.02 	-0.00454509 	
-1534.02 	-0.00448814 	
-1524.01 	-0.00446541 	
-1513.65 	-0.00444016 	
-1503.75 	-0.00445637 	
-1493.99 	-0.00450152 	
-1483.41 	-0.00447396 	
-1473.47 	-0.0044699 	
-1463.61 	-0.00444894 	
-1453.28 	-0.00443651 	
-1443.27 	-0.00444306 	
-1433.1 	-0.00444734 	
-1423.1 	-0.00447074 	
-1413.16 	-0.00445001 	
-1402.87 	-0.00442835 	
-1392.86 	-0.00443049 	
-1383.08 	-0.00446007 	
-1372.81 	-0.00446019 	
-1362.45 	-0.00442277 	
-1352.46 	-0.00439507 	
-1342.77 	-0.00440055 	
-1332.49 	-0.00439655 	
-1322.39 	-0.00437167 	
-1312.22 	-0.00436893 	
-1302.25 	-0.00439925 	
-1292.32 	-0.00433899 	
-1282.1 	-0.00438573 	
-1271.87 	-0.00432497 	
-1262.05 	-0.00439563 	
-1252.02 	-0.00435014 	
-1241.52 	-0.00427529 	
-1231.56 	-0.00431186 	
-1221.79 	-0.00428554 	
-1211.46 	-0.00430599 	
-1201.5 	-0.00429949 	
-1191.57 	-0.00427783 	
-1181.44 	-0.00428028 	
-1171.12 	-0.00428779 	
-1161.21 	-0.00430329 	
-1151.14 	-0.00432701 	
-1141.05 	-0.00430328 	
-1130.94 	-0.004283 	
-1120.75 	-0.00422157 	
-1110.88 	-0.00423912 	
-1100.71 	-0.0042254 	
-1090.79 	-0.00423413 	
-1080.72 	-0.00420671 	
-1070.31 	-0.00423715 	
-1060.54 	-0.00430566 	
-1050.53 	-0.00424106 	
-1040.1 	-0.00421473 	
-1030.24 	-0.0042381 	
-1019.91 	-0.00422358 	
-1010.04 	-0.00419013 	
-1000.15 	-0.00417288 	
-989.695 	-0.00420798 	
-979.77 	-0.00419835 	
-969.883 	-0.00417116 	
-959.667 	-0.00417656 	
-949.522 	-0.0041917 	
-939.68 	-0.00417668 	
-929.577 	-0.00414877 	
-919.12 	-0.00417159 	
-909.333 	-0.00413442 	
-899.426 	-0.00415391 	
-888.935 	-0.00415992 	
-879.134 	-0.00411456 	
-869.168 	-0.00410196 	
-858.859 	-0.00408003 	
-848.776 	-0.00411705 	
-838.639 	-0.00411053 	
-828.687 	-0.00408565 	
-818.752 	-0.00408717 	
-808.666 	-0.00404869 	
-798.35 	-0.00404418 	
-788.58 	-0.00395389 	
-778.353 	-0.00395192 	
-768.116 	-0.00407469 	
-758.202 	-0.00407861 	
-748.129 	-0.00400384 	
-738.037 	-0.00396253 	
-727.884 	-0.00404598 	
-718.039 	-0.00399854 	
-707.879 	-0.00398756 	
-697.529 	-0.00391351 	
-687.441 	-0.0039399 	
-677.527 	-0.00396477 	
-667.662 	-0.00390924 	
-657.587 	-0.00396954 	
-647.211 	-0.00395316 	
-637.284 	-0.00385573 	
-627.274 	-0.00391261 	
-617.169 	-0.00385219 	
-607.132 	-0.00384245 	
-596.851 	-0.00388359 	
-587.044 	-0.00383122 	
-576.622 	-0.00382862 	
-566.792 	-0.00379307 	
-556.731 	-0.00383008 	
-546.319 	-0.00377847 	
-536.554 	-0.00382334 	
-526.568 	-0.00381949 	
-516.312 	-0.0038101 	
-506.223 	-0.00374203 	
-496.35 	-0.00374917 	
-486.277 	-0.00378649 	
-475.844 	-0.00381857 	
-466.012 	-0.00373002 	
-456.104 	-0.00376801 	
-445.671 	-0.00373278 	
-435.752 	-0.0037561 	
-425.405 	-0.00370139 	
-415.456 	-0.00360284 	
-405.678 	-0.00373181 	
-395.324 	-0.00363171 	
-385.32 	-0.00368198 	
-375.481 	-0.00367304 	
-365.145 	-0.00362287 	
-355.172 	-0.00365183 	
-345.162 	-0.00361583 	
-335.055 	-0.00364077 	
-324.695 	-0.00360326 	
-314.859 	-0.00353152 	
-304.993 	-0.00359769 	
-294.667 	-0.00355621 	
-284.588 	-0.0035164 	
-274.426 	-0.00343814 	
-264.52 	-0.00351927 	
-254.516 	-0.00355289 	
-244.212 	-0.00357911 	
-234.156 	-0.00354992 	
-224.242 	-0.00343162 	
-214.234 	-0.00344189 	
-203.837 	-0.00339962 	
-193.971 	-0.00347787 	
-184.105 	-0.00343301 	
-173.739 	-0.00345381 	
-163.784 	-0.00336113 	
-153.679 	-0.00340818 	
-143.69 	-0.00339139 	
-133.341 	-0.00340144 	
-123.552 	-0.00325708 	
-113.487 	-0.00331845 	
-99.8493 	-0.00326925 	
-89.9222 	-0.00331955 	
-79.8372 	-0.00315158 	
-69.5432 	-0.00328469 	
-59.747 	-0.00313713 	
-49.357 	-0.00330034 	
-39.5951 	-0.00313241 	
-29.9294 	-0.00330758 	
-19.2303 	-0.0031881 	
-8.95541 	-0.00325456 	
 0.850436 	-0.00320698 	
 11.0084 	-0.00316418 	
 21.0531 	-0.00315308 	
 30.9742 	-0.0031124 	
 40.9513 	-0.00310068 	
 51.4381 	-0.00313869 	

	
	
