Start Time:  5/5/2017 1:43:30 PM          Time Completed:  5/5/2017 1:45:06 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0399B\FORCexp0399B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#797.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#797.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0399B\FORCexp0399B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#797.dat

***DATA***

Field(G)	 Moment(emu)	
-2921.37 	-0.00497988 	
-2913.18 	-0.00494121 	
-2903.39 	-0.00492272 	
-2893.2 	-0.00497108 	
-2883.29 	-0.00493989 	
-2872.78 	-0.00494212 	
-2862.87 	-0.0049968 	
-2852.88 	-0.00495192 	
-2842.48 	-0.00492204 	
-2832.52 	-0.00491632 	
-2822.14 	-0.00493133 	
-2812.35 	-0.00489843 	
-2802.46 	-0.00489581 	
-2792 	-0.00492416 	
-2782.02 	-0.00489146 	
-2772.13 	-0.00488954 	
-2761.9 	-0.00491537 	
-2751.69 	-0.00492457 	
-2741.84 	-0.00485166 	
-2731.94 	-0.0048618 	
-2721.24 	-0.00487724 	
-2711.51 	-0.00490479 	
-2701.61 	-0.00488647 	
-2690.99 	-0.0048535 	
-2681.15 	-0.00489213 	
-2671.31 	-0.00488405 	
-2661.06 	-0.00490565 	
-2650.92 	-0.00489041 	
-2640.91 	-0.00492261 	
-2630.99 	-0.00492561 	
-2620.64 	-0.00489741 	
-2610.52 	-0.00485264 	
-2600.85 	-0.00487622 	
-2590.41 	-0.00484491 	
-2580.43 	-0.00486651 	
-2570.46 	-0.00485069 	
-2560.13 	-0.00484968 	
-2550.21 	-0.00482848 	
-2539.86 	-0.00484791 	
-2530.13 	-0.00482484 	
-2520.06 	-0.00485669 	
-2509.61 	-0.00484102 	
-2499.76 	-0.00485014 	
-2489.89 	-0.00483384 	
-2479.74 	-0.00480683 	
-2469.37 	-0.00483957 	
-2459.54 	-0.00483381 	
-2449.52 	-0.00484396 	
-2439.2 	-0.00481917 	
-2429.25 	-0.00481917 	
-2419.28 	-0.00479372 	
-2409.21 	-0.00482387 	
-2398.86 	-0.00482435 	
-2388.77 	-0.00481522 	
-2378.67 	-0.0048142 	
-2368.96 	-0.00484113 	
-2358.81 	-0.0047837 	
-2348.34 	-0.00475809 	
-2338.51 	-0.00480352 	
-2328.7 	-0.00482298 	
-2318.17 	-0.00478869 	
-2308.35 	-0.0047826 	
-2298.18 	-0.00480169 	
-2288.17 	-0.00479566 	
-2278.26 	-0.00478951 	
-2267.59 	-0.00474367 	
-2257.97 	-0.00474333 	
-2247.49 	-0.00476511 	
-2237.75 	-0.00478688 	
-2227.89 	-0.00474562 	
-2217.35 	-0.00476817 	
-2207.51 	-0.00478747 	
-2197.62 	-0.00476427 	
-2187.26 	-0.0047771 	
-2177.15 	-0.00473467 	
-2167.07 	-0.00477797 	
-2157.35 	-0.0047602 	
-2146.77 	-0.00476567 	
-2137.07 	-0.00472758 	
-2126.66 	-0.00473877 	
-2116.85 	-0.00472826 	
-2106.89 	-0.00473353 	
-2096.38 	-0.00472979 	
-2086.48 	-0.00471055 	
-2076.7 	-0.0047114 	
-2066.48 	-0.00476028 	
-2056.2 	-0.0047054 	
-2046.41 	-0.00469148 	
-2035.96 	-0.0047001 	
-2026.34 	-0.00469743 	
-2015.99 	-0.00473681 	
-2006.04 	-0.00466134 	
-1995.66 	-0.00465517 	
-1986 	-0.00465673 	
-1975.72 	-0.00473001 	
-1965.48 	-0.00469275 	
-1955.48 	-0.00465725 	
-1945.57 	-0.00466634 	
-1935.68 	-0.00466387 	
-1925.09 	-0.00460253 	
-1915.26 	-0.00466078 	
-1905.26 	-0.00464437 	
-1895.01 	-0.00462062 	
-1885 	-0.00463804 	
-1874.81 	-0.00461562 	
-1864.9 	-0.00458522 	
-1854.72 	-0.00463842 	
-1844.73 	-0.00463998 	
-1834.56 	-0.00462332 	
-1824.7 	-0.00461728 	
-1814.56 	-0.00460401 	
-1804.35 	-0.00461535 	
-1794.38 	-0.00456062 	
-1784.26 	-0.00462816 	
-1774.38 	-0.00459729 	
-1764.21 	-0.00466235 	
-1753.78 	-0.00458287 	
-1743.81 	-0.00457888 	
-1733.94 	-0.00459315 	
-1723.63 	-0.00457675 	
-1713.62 	-0.00458681 	
-1703.48 	-0.00453705 	
-1693.48 	-0.00457105 	
-1683.39 	-0.00454276 	
-1673.63 	-0.00458079 	
-1663.46 	-0.00459236 	
-1653.1 	-0.00456862 	
-1643.22 	-0.00454514 	
-1633.33 	-0.00451749 	
-1622.91 	-0.00451235 	
-1612.96 	-0.00453488 	
-1602.89 	-0.00451141 	
-1592.9 	-0.00450365 	
-1582.5 	-0.00449605 	
-1572.47 	-0.00450798 	
-1562.41 	-0.00449674 	
-1552.57 	-0.00447115 	
-1542.56 	-0.00451255 	
-1532.11 	-0.00447984 	
-1522.28 	-0.00447131 	
-1512.49 	-0.00453451 	
-1502.05 	-0.00448064 	
-1491.93 	-0.00442763 	
-1482.14 	-0.0044433 	
-1471.99 	-0.00445945 	
-1461.6 	-0.00445321 	
-1451.76 	-0.00444164 	
