Start Time:  5/5/2017 1:58:31 AM          Time Completed:  5/5/2017 1:59:11 AM      Elapsed Time:  00:00:40
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0056B\FORCexp0056B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#111.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#111.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0056B\FORCexp0056B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#111.dat

***DATA***

Field(G)	 Moment(emu)	
 545.161 	 0.00380459 	
 552.303 	 0.00381707 	
 561.903 	 0.00383248 	
 572.27 	 0.00387319 	
 582.248 	 0.00386085 	
 592.679 	 0.00387026 	
 602.336 	 0.00387482 	
 612.253 	 0.00386769 	
 622.584 	 0.00388896 	
 632.581 	 0.00390129 	
 642.466 	 0.00389337 	
 652.675 	 0.00387535 	
 662.717 	 0.00388463 	
 672.547 	 0.00391486 	
 682.569 	 0.0039166 	
 692.976 	 0.00394952 	
 702.732 	 0.00393926 	
 712.895 	 0.00395135 	
 722.897 	 0.00395104 	
 732.826 	 0.00398236 	
 743.188 	 0.00397513 	
 752.831 	 0.00401796 	
 762.898 	 0.00399725 	
 773.076 	 0.00397682 	
 783.061 	 0.00400426 	
 792.852 	 0.00402494 	
 803.035 	 0.00404368 	
 813.186 	 0.00408886 	
 823.037 	 0.00401586 	
 832.905 	 0.00405621 	
 843.313 	 0.00407046 	
 855.26 	 0.00407982 	
 866.866 	 0.00407323 	
 876.544 	 0.00407845 	
 886.837 	 0.00408558 	
 896.462 	 0.00411518 	
 906.657 	 0.00408988 	
 916.769 	 0.00409793 	
 926.443 	 0.00415104 	
 936.695 	 0.0041213 	
 946.913 	 0.00413668 	
 957.038 	 0.00412519 	
 966.535 	 0.00417255 	
 976.99 	 0.00416537 	
 986.763 	 0.00418693 	
 996.783 	 0.00415696 	
 1007.07 	 0.00418036 	
 1016.89 	 0.0041494 	
 1027.01 	 0.00421177 	
 1036.95 	 0.00421455 	
 1046.88 	 0.00420328 	
 1057.19 	 0.00422381 	
 1066.96 	 0.00424612 	
 1076.88 	 0.00422981 	
 1087.17 	 0.00421025 	
 1097.07 	 0.00419989 	
 1107.05 	 0.00424279 	
 1117.04 	 0.00427856 	
 1127.26 	 0.00426775 	
 1137.41 	 0.00428413 	
 1147.13 	 0.00427366 	
 1157.21 	 0.00430749 	
 1167.28 	 0.00428688 	
 1177.46 	 0.00431811 	
 1187.32 	 0.00427603 	
 1197.16 	 0.00431517 	
 1207.29 	 0.00429928 	
 1217.52 	 0.0043176 	
 1227.26 	 0.00434595 	
 1237.38 	 0.00435037 	
 1247.68 	 0.00428989 	
 1257.38 	 0.00433671 	
 1267.38 	 0.00437146 	
 1277.64 	 0.00438336 	
 1287.61 	 0.00436972 	
 1297.39 	 0.00436004 	
 1307.75 	 0.00436783 	
 1317.49 	 0.00434937 	
 1327.74 	 0.00437392 	
 1337.73 	 0.00439389 	
 1347.6 	 0.00446277 	
 1357.85 	 0.00437827 	
 1367.82 	 0.00439979 	
 1377.66 	 0.00435892 	
 1387.63 	 0.00440776 	
 1398.05 	 0.00440203 	
 1407.81 	 0.00441086 	
 1417.77 	 0.00441486 	
 1427.95 	 0.00444111 	
 1437.85 	 0.00446277 	
 1447.66 	 0.00446021 	
 1458.06 	 0.00444927 	
 1467.93 	 0.00446483 	
 1478.14 	 0.00446535 	
 1487.92 	 0.00447957 	
 1497.84 	 0.00447772 	
 1507.95 	 0.00447283 	
 1518.13 	 0.00444446 	
 1527.95 	 0.00449315 	
 1538.08 	 0.00450558 	
 1548.22 	 0.00445238 	
 1558.06 	 0.00449606 	
 1567.99 	 0.00447793 	
 1578.2 	 0.00452574 	
 1588.23 	 0.0045123 	
 1598.03 	 0.00452401 	
 1608.2 	 0.00451338 	
 1618.43 	 0.00451156 	
 1628.23 	 0.00449561 	
 1638.41 	 0.00453051 	
 1648.39 	 0.00455062 	

	
	
