Start Time:  5/5/2017 1:56:37 AM          Time Completed:  5/5/2017 1:57:16 AM      Elapsed Time:  00:00:39
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0054B\FORCexp0054B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#107.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#107.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0054B\FORCexp0054B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#107.dat

***DATA***

Field(G)	 Moment(emu)	
 566.325 	 0.00385692 	
 574.343 	 0.00385626 	
 583.936 	 0.00385446 	
 594.344 	 0.00385298 	
 604.384 	 0.00385483 	
 614.214 	 0.00389084 	
 624.468 	 0.00389261 	
 634.449 	 0.00391261 	
 644.337 	 0.00392091 	
 654.386 	 0.00394076 	
 664.742 	 0.0039466 	
 674.612 	 0.00394562 	
 684.47 	 0.0039222 	
 694.782 	 0.00394545 	
 704.619 	 0.00396153 	
 714.933 	 0.00397913 	
 724.737 	 0.00395092 	
 734.504 	 0.00394899 	
 744.897 	 0.00394321 	
 754.858 	 0.00397039 	
 764.704 	 0.0039738 	
 774.949 	 0.00402599 	
 784.867 	 0.00402004 	
 794.791 	 0.00407447 	
 804.791 	 0.0040433 	
 815.169 	 0.0040267 	
 824.923 	 0.00403073 	
 834.8 	 0.00405965 	
 845.232 	 0.00406778 	
 855.043 	 0.00406328 	
 865.143 	 0.00409917 	
 875.109 	 0.00409039 	
 884.863 	 0.00408331 	
 897.408 	 0.00411205 	
 908.497 	 0.00410181 	
 918.281 	 0.00414277 	
 928.691 	 0.00415681 	
 938.307 	 0.00412177 	
 948.466 	 0.0041189 	
 958.739 	 0.00415628 	
 968.52 	 0.00415789 	
 978.607 	 0.0041559 	
 988.607 	 0.00418214 	
 998.578 	 0.00416904 	
 1008.58 	 0.00419129 	
 1018.88 	 0.00419247 	
 1028.7 	 0.00420564 	
 1038.63 	 0.00421565 	
 1048.86 	 0.00417445 	
 1058.71 	 0.00418355 	
 1068.66 	 0.00418841 	
 1078.87 	 0.00423602 	
 1088.88 	 0.00421976 	
 1098.78 	 0.00423333 	
 1108.73 	 0.00428026 	
 1118.95 	 0.00427749 	
 1129.14 	 0.00427829 	
 1138.93 	 0.00426344 	
 1148.91 	 0.00426658 	
 1158.81 	 0.00427488 	
 1169.19 	 0.0043171 	
 1178.98 	 0.00429769 	
 1188.88 	 0.00427933 	
 1199.19 	 0.00429674 	
 1209.09 	 0.00433135 	
 1218.92 	 0.00435932 	
 1229.21 	 0.00435231 	
 1239.19 	 0.00433083 	
 1249.3 	 0.00435917 	
 1259.13 	 0.00433246 	
 1269.04 	 0.00438752 	
 1279.25 	 0.0043344 	
 1289.2 	 0.00432757 	
 1299.09 	 0.00432426 	
 1309.12 	 0.00434484 	
 1319.43 	 0.00434388 	
 1329.25 	 0.00437867 	
 1339.15 	 0.00439314 	
 1349.44 	 0.00436071 	
 1359.31 	 0.00439344 	
 1369.27 	 0.00438334 	
 1379.52 	 0.00437691 	
 1389.44 	 0.00445015 	
 1399.72 	 0.00443226 	
 1409.19 	 0.00442568 	
 1419.54 	 0.00444472 	
 1429.66 	 0.00443544 	
 1439.54 	 0.00442905 	
 1449.43 	 0.00444009 	
 1459.35 	 0.00447875 	
 1469.68 	 0.00444393 	
 1479.44 	 0.00440281 	
 1489.46 	 0.00442421 	
 1499.7 	 0.0044886 	
 1509.67 	 0.00452793 	
 1519.52 	 0.00449082 	
 1529.49 	 0.00443413 	
 1539.83 	 0.00447404 	
 1549.68 	 0.0044914 	
 1559.45 	 0.00453234 	
 1569.7 	 0.00451482 	
 1579.79 	 0.00451925 	
 1589.87 	 0.00448129 	
 1599.77 	 0.00449575 	
 1609.56 	 0.00454583 	
 1619.88 	 0.00453251 	
 1629.81 	 0.00449737 	

	
	
