Start Time:  5/5/2017 12:19:54 PM         Time Completed:  5/5/2017 12:21:30 PM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0362B\FORCexp0362B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#723.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#723.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0362B\FORCexp0362B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#723.dat

***DATA***

Field(G)	 Moment(emu)	
-2547.94 	-0.00482252 	
-2540.84 	-0.00489464 	
-2531.38 	-0.0048694 	
-2520.89 	-0.00488134 	
-2510.86 	-0.00485084 	
-2500.6 	-0.00484829 	
-2490.7 	-0.00485293 	
-2480.44 	-0.0048062 	
-2470.31 	-0.00483146 	
-2460.41 	-0.00481016 	
-2450.37 	-0.00483507 	
-2439.07 	-0.00481511 	
-2426.67 	-0.00480956 	
-2416.77 	-0.00481027 	
-2406.66 	-0.00481873 	
-2396.25 	-0.00480471 	
-2386.46 	-0.00478612 	
-2376.48 	-0.00478238 	
-2366.01 	-0.00481628 	
-2356.15 	-0.00475419 	
-2345.77 	-0.00477848 	
-2336 	-0.00479186 	
-2326.03 	-0.00478462 	
-2315.55 	-0.00475602 	
-2305.61 	-0.00475921 	
-2295.78 	-0.0047712 	
-2285.39 	-0.00478807 	
-2275.63 	-0.00478982 	
-2265.25 	-0.00477685 	
-2255.22 	-0.00479284 	
-2245.43 	-0.00476885 	
-2235.11 	-0.00475909 	
-2224.95 	-0.00473505 	
-2214.79 	-0.0047374 	
-2204.93 	-0.00472742 	
-2194.87 	-0.00476729 	
-2184.72 	-0.00477736 	
-2174.66 	-0.00474391 	
-2164.72 	-0.00473904 	
-2154.61 	-0.00474322 	
-2144.1 	-0.00470651 	
-2134.38 	-0.00474353 	
-2124.54 	-0.00468317 	
-2113.99 	-0.00473929 	
-2103.88 	-0.0047119 	
-2094.24 	-0.00470341 	
-2083.85 	-0.00470023 	
-2073.75 	-0.00470724 	
-2063.46 	-0.00470803 	
-2053.83 	-0.00469512 	
-2043.69 	-0.00469111 	
-2032.47 	-0.00467477 	
-2019.97 	-0.00467914 	
-2010.21 	-0.00469758 	
-2000.01 	-0.00469601 	
-1989.77 	-0.00470808 	
-1979.82 	-0.00466839 	
-1969.94 	-0.00464442 	
-1959.4 	-0.00465439 	
-1949.72 	-0.00467713 	
-1939.63 	-0.00469873 	
-1929.34 	-0.00468235 	
-1919.26 	-0.00466145 	
-1909.07 	-0.00463721 	
-1899.19 	-0.00461491 	
-1888.89 	-0.00461166 	
-1878.87 	-0.00462646 	
-1868.85 	-0.00462558 	
-1858.96 	-0.00462111 	
-1848.92 	-0.00462676 	
-1838.59 	-0.00459249 	
-1828.69 	-0.00462153 	
-1818.58 	-0.00462851 	
-1808.33 	-0.00461708 	
-1798.39 	-0.00462389 	
-1788.26 	-0.00460372 	
-1778.39 	-0.0045908 	
-1767.89 	-0.00461531 	
-1758.16 	-0.00459174 	
-1748.13 	-0.00462377 	
-1737.74 	-0.0045685 	
-1727.93 	-0.00459293 	
-1717.48 	-0.0045537 	
-1707.55 	-0.00456002 	
-1697.64 	-0.00455562 	
-1687.26 	-0.00455017 	
-1677.41 	-0.00452685 	
-1667.51 	-0.00455773 	
-1657.4 	-0.00454877 	
-1647.07 	-0.00456631 	
-1637.22 	-0.00455149 	
-1627.18 	-0.00457076 	
-1616.93 	-0.00453033 	
-1606.8 	-0.00454654 	
-1596.86 	-0.00453061 	
-1586.59 	-0.00452857 	
-1576.78 	-0.00451435 	
-1566.41 	-0.00450594 	
-1556.67 	-0.00451946 	
-1546.36 	-0.00449574 	
-1536.29 	-0.00446666 	
-1526.42 	-0.00446669 	
-1516.1 	-0.00452508 	
-1506.05 	-0.00447047 	
-1496.12 	-0.00447279 	
-1485.75 	-0.00443433 	
-1475.77 	-0.00444484 	
-1465.89 	-0.00446393 	
-1455.51 	-0.00451858 	
-1445.79 	-0.00442365 	
-1435.63 	-0.00445091 	
-1425.3 	-0.00437387 	
-1415.46 	-0.0044081 	
-1405.53 	-0.00443682 	
-1395.19 	-0.00445506 	
-1385.08 	-0.0044512 	
-1375.38 	-0.00443034 	
-1364.97 	-0.00435804 	
-1354.71 	-0.00440362 	
-1345 	-0.00444498 	
-1334.94 	-0.00443455 	
-1324.53 	-0.0043601 	
-1314.44 	-0.00437963 	
-1304.6 	-0.00438018 	
-1294.5 	-0.00436176 	
-1284.51 	-0.0043825 	
-1274.22 	-0.00436877 	
-1264.32 	-0.00434301 	
-1254.35 	-0.00433908 	
-1243.95 	-0.00434557 	
-1234.05 	-0.0043708 	
-1224.07 	-0.0043221 	
-1213.84 	-0.00434772 	
-1203.7 	-0.00438308 	
-1193.86 	-0.00432817 	
-1183.84 	-0.00431625 	
-1173.36 	-0.00426074 	
-1163.59 	-0.0042817 	
-1153.25 	-0.00427707 	
-1143.44 	-0.0042908 	
-1133.18 	-0.00428943 	
-1123.17 	-0.00426387 	
-1113 	-0.00426069 	
-1102.99 	-0.00423528 	
-1093.09 	-0.00423745 	
-1083.09 	-0.00421693 	
-1072.79 	-0.00421502 	
-1062.85 	-0.00419287 	
-1052.88 	-0.00424956 	
-1042.58 	-0.00426771 	
-1032.53 	-0.00419457 	
-1022.37 	-0.00417456 	
-1012.62 	-0.0041718 	
-1002 	-0.00415143 	
-992.081 	-0.0041569 	
-982.253 	-0.00414708 	
-972.105 	-0.0041438 	
-961.954 	-0.00415326 	
-952.091 	-0.00414962 	
-941.7 	-0.00414086 	
-931.737 	-0.00413042 	
-921.806 	-0.00414033 	
-911.661 	-0.00413087 	
-901.435 	-0.00413549 	
-891.411 	-0.00413881 	
-881.287 	-0.00408801 	
-871.156 	-0.00407585 	
-861.376 	-0.00409318 	
-851.369 	-0.00407627 	
-841.187 	-0.00405645 	
-830.981 	-0.00410478 	
-820.977 	-0.00404584 	
-811.022 	-0.00404982 	
-800.791 	-0.00401985 	
-790.606 	-0.00401769 	
-780.561 	-0.0039863 	
-770.475 	-0.00402382 	
-760.52 	-0.00399197 	
-750.303 	-0.00399639 	
-740.455 	-0.003977 	
-730.28 	-0.00396083 	
-720.082 	-0.00396138 	
-710.087 	-0.00395792 	
-700.094 	-0.00398389 	
-690.095 	-0.00393383 	
-679.619 	-0.00394932 	
-669.836 	-0.00389415 	
-659.888 	-0.00387985 	
-649.46 	-0.0038843 	
-639.749 	-0.00385296 	
-629.348 	-0.00387811 	
-619.236 	-0.00383142 	
-609.288 	-0.003888 	
-599.364 	-0.00383827 	
-589.4 	-0.00382236 	
-578.954 	-0.00381858 	
-569.027 	-0.00378869 	
-559.096 	-0.00373838 	
-548.689 	-0.00382581 	
-538.806 	-0.00378477 	
-528.526 	-0.00377317 	
-518.588 	-0.00376431 	
-508.75 	-0.00371405 	
-498.581 	-0.00373231 	
-488.594 	-0.00375144 	
-478.123 	-0.00380699 	
-468.314 	-0.00378062 	
-458.386 	-0.00373114 	
-447.936 	-0.00374638 	
-438.069 	-0.00362491 	
-428.185 	-0.00366026 	
-417.817 	-0.00367897 	
-407.779 	-0.00364462 	
-397.517 	-0.00374007 	
-388.138 	-0.003746 	
-377.324 	-0.0037126 	
-367.352 	-0.00360062 	
-357.273 	-0.00360064 	
-347.565 	-0.00363057 	
-337.338 	-0.0035576 	
-327.067 	-0.00362966 	
-317.225 	-0.00361268 	
-307.28 	-0.00354346 	
-296.885 	-0.00351558 	
-286.816 	-0.00356838 	
-276.922 	-0.00352261 	
-266.956 	-0.00354409 	
-256.663 	-0.0035444 	
-246.686 	-0.00345485 	
-236.664 	-0.00344682 	
-226.344 	-0.0034935 	
-216.373 	-0.00344354 	
-206.507 	-0.00338187 	
-196.298 	-0.00340621 	
-186.1 	-0.0033931 	
-176.143 	-0.00342 	
-166.093 	-0.00333049 	
-155.791 	-0.00340642 	
-145.909 	-0.00339839 	
-135.931 	-0.00338977 	
-125.702 	-0.00331406 	
-115.677 	-0.0032522 	
-105.76 	-0.00333341 	
-95.5997 	-0.00333147 	
-85.144 	-0.00333167 	
-75.4539 	-0.00329139 	
-65.1119 	-0.00328017 	
-53.0743 	-0.00324903 	
-41.8537 	-0.00322113 	
-31.7417 	-0.00314589 	
-21.7707 	-0.00324581 	
-11.7726 	-0.00317653 	
-1.0709 	-0.00315492 	
 8.66517 	-0.00316698 	
 18.5501 	-0.00306489 	
 28.8257 	-0.00316429 	
 39.0156 	-0.00311281 	
 48.7456 	-0.00315742 	
 58.709 	-0.00307106 	
 69.4035 	-0.00303864 	
 79.2484 	-0.00303503 	
 89.3008 	-0.00300125 	
 99.0203 	-0.00296275 	
 109.237 	-0.00294334 	
 119.688 	-0.0029165 	
 129.562 	-0.00295021 	
 139.429 	-0.00291914 	
