Start Time:  5/5/2017 12:10:40 PM         Time Completed:  5/5/2017 12:12:16 PM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0358B\FORCexp0358B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#715.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#715.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0358B\FORCexp0358B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#715.dat

***DATA***

Field(G)	 Moment(emu)	
-2507.54 	-0.00484243 	
-2500.31 	-0.0048094 	
-2490.67 	-0.00485363 	
-2480.25 	-0.00484259 	
-2470.23 	-0.00488133 	
-2460.33 	-0.00480985 	
-2450.24 	-0.00483164 	
-2439.95 	-0.00482189 	
-2429.98 	-0.00482555 	
-2419.91 	-0.0047673 	
-2409.64 	-0.00481861 	
-2399.53 	-0.00477482 	
-2389.69 	-0.00477878 	
-2379.4 	-0.00479008 	
-2369.3 	-0.00481788 	
-2359.33 	-0.00480562 	
-2349.32 	-0.00480197 	
-2338.95 	-0.00475791 	
-2328.99 	-0.00476435 	
-2318.78 	-0.00480595 	
-2308.99 	-0.00479306 	
-2298.97 	-0.00476192 	
-2288.45 	-0.00476391 	
-2278.67 	-0.00480285 	
-2268.65 	-0.00473521 	
-2258.33 	-0.00477938 	
-2248.36 	-0.00477116 	
-2238.43 	-0.00473819 	
-2228.19 	-0.00473942 	
-2217.97 	-0.00479391 	
-2208.14 	-0.00473687 	
-2198.06 	-0.00477741 	
-2187.76 	-0.00476528 	
-2177.71 	-0.00475927 	
-2167.6 	-0.00469691 	
-2157.61 	-0.004746 	
-2147.77 	-0.00477546 	
-2137.3 	-0.00475912 	
-2127.33 	-0.00475706 	
-2117.51 	-0.00472702 	
-2107.22 	-0.00471197 	
-2097.03 	-0.00470124 	
-2087.28 	-0.00469643 	
-2077.01 	-0.00471864 	
-2066.61 	-0.00471687 	
-2056.84 	-0.00469306 	
-2046.92 	-0.00468579 	
-2036.43 	-0.00468286 	
-2026.58 	-0.00467795 	
-2016.52 	-0.0046663 	
-2006.28 	-0.00463031 	
-1996.58 	-0.00465428 	
-1986.12 	-0.00469856 	
-1976.23 	-0.00465676 	
-1966.16 	-0.00466882 	
-1956.22 	-0.00468363 	
-1945.7 	-0.00469396 	
-1935.87 	-0.0046311 	
-1925.86 	-0.00466885 	
-1915.72 	-0.00466933 	
-1905.57 	-0.00466306 	
-1895.45 	-0.00465325 	
-1885.76 	-0.00467179 	
-1875.22 	-0.00462481 	
-1865.38 	-0.00461209 	
-1855.26 	-0.00460549 	
-1845.06 	-0.00461952 	
-1835.08 	-0.00461968 	
-1824.78 	-0.00461525 	
-1814.9 	-0.00461934 	
-1804.91 	-0.00458365 	
-1794.62 	-0.00460288 	
-1784.73 	-0.00457435 	
-1774.74 	-0.00456476 	
-1764.39 	-0.00456505 	
-1754.48 	-0.00460651 	
-1744.4 	-0.00456588 	
-1734.44 	-0.0046088 	
-1724.07 	-0.00458141 	
-1714.14 	-0.00457372 	
-1704.11 	-0.00456008 	
-1693.72 	-0.00455951 	
-1683.98 	-0.00457976 	
-1673.51 	-0.00457047 	
-1663.84 	-0.00456396 	
-1653.89 	-0.00455115 	
-1643.65 	-0.00454493 	
-1633.39 	-0.00451691 	
-1623.61 	-0.00458401 	
-1613.47 	-0.00455701 	
-1603.13 	-0.00452332 	
-1593.26 	-0.00451576 	
-1583.19 	-0.00450855 	
-1572.98 	-0.00448739 	
-1563.04 	-0.00450377 	
-1552.86 	-0.00446386 	
-1542.7 	-0.00449987 	
-1532.61 	-0.00449389 	
-1522.62 	-0.0044461 	
-1512.67 	-0.00444646 	
-1502.41 	-0.00445424 	
-1492.48 	-0.00445591 	
-1482.55 	-0.00447274 	
-1472.24 	-0.00447665 	
-1462.22 	-0.0044646 	
-1452.22 	-0.00445129 	
-1442.15 	-0.00442075 	
-1431.78 	-0.00446431 	
-1421.82 	-0.00445094 	
-1412.06 	-0.00442919 	
-1401.52 	-0.00441773 	
-1391.66 	-0.00441836 	
-1381.37 	-0.00440653 	
-1371.48 	-0.00439668 	
-1361.57 	-0.00435091 	
-1351.12 	-0.00444592 	
-1341.27 	-0.00440167 	
-1331.4 	-0.00437202 	
-1321.03 	-0.00439381 	
-1310.98 	-0.0043616 	
-1301.05 	-0.00435965 	
-1291.08 	-0.00435207 	
-1280.75 	-0.00437763 	
-1270.74 	-0.004366 	
-1260.49 	-0.00435961 	
-1250.64 	-0.00433124 	
-1240.59 	-0.0043454 	
-1230.35 	-0.00434026 	
-1220.42 	-0.00432899 	
-1210.42 	-0.00431587 	
-1200.18 	-0.00430191 	
-1190.18 	-0.00427681 	
-1180.19 	-0.0043168 	
-1170.05 	-0.00426665 	
-1159.79 	-0.00429745 	
-1149.98 	-0.00427625 	
-1139.9 	-0.0043296 	
-1129.57 	-0.00427077 	
-1119.72 	-0.00428911 	
-1109.67 	-0.00425059 	
-1097.15 	-0.00426981 	
-1086 	-0.00427635 	
-1075.79 	-0.00423865 	
