Start Time:  5/5/2017 10:17:52 AM         Time Completed:  5/5/2017 10:19:28 AM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0308B\FORCexp0308B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#615.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#615.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0308B\FORCexp0308B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#615.dat

***DATA***

Field(G)	 Moment(emu)	
-2002.6 	-0.00461635 	
-1996.42 	-0.00468732 	
-1987.13 	-0.00460489 	
-1976.77 	-0.00458614 	
-1966.62 	-0.00457338 	
-1956.35 	-0.00462416 	
-1946.42 	-0.00460424 	
-1936.47 	-0.00461219 	
-1925.91 	-0.00462869 	
-1915.88 	-0.00462992 	
-1905.81 	-0.00462854 	
-1895.78 	-0.0045864 	
-1885.81 	-0.00460745 	
-1875.65 	-0.00459034 	
-1865.46 	-0.00458644 	
-1855.53 	-0.00457963 	
-1845.54 	-0.00463351 	
-1835.04 	-0.00456285 	
-1825.26 	-0.00457936 	
-1815.4 	-0.00460047 	
-1804.99 	-0.00457958 	
-1795.03 	-0.00458486 	
-1784.75 	-0.00456165 	
-1774.56 	-0.00456211 	
-1764.66 	-0.0045381 	
-1754.57 	-0.00456469 	
-1744.68 	-0.00450863 	
-1734.26 	-0.00455132 	
-1724.28 	-0.00451357 	
-1714.52 	-0.00445954 	
-1704.02 	-0.00447664 	
-1694.03 	-0.00451699 	
-1684.23 	-0.00453473 	
-1673.85 	-0.0045275 	
-1663.64 	-0.0045258 	
-1653.76 	-0.00449589 	
-1643.84 	-0.00452041 	
-1633.35 	-0.00449025 	
-1623.32 	-0.00451414 	
-1613.4 	-0.00448725 	
-1603.39 	-0.00449218 	
-1593.45 	-0.00444255 	
-1583.16 	-0.00449287 	
-1573.03 	-0.00445346 	
-1563.2 	-0.0045004 	
-1552.95 	-0.00447036 	
-1542.99 	-0.00446967 	
-1532.7 	-0.00443103 	
-1522.68 	-0.0044482 	
-1512.74 	-0.00443261 	
-1502.35 	-0.00443434 	
-1492.54 	-0.00446515 	
-1482.25 	-0.0044235 	
-1472.42 	-0.00442225 	
-1462.28 	-0.00434904 	
-1452.16 	-0.00438458 	
-1442.06 	-0.00437514 	
-1432.03 	-0.00443415 	
-1421.98 	-0.00436126 	
-1411.64 	-0.00437807 	
-1401.74 	-0.00438425 	
-1391.85 	-0.0043583 	
-1381.51 	-0.00437001 	
-1371.5 	-0.00437192 	
-1361.51 	-0.00434452 	
-1351.48 	-0.00435591 	
-1341.3 	-0.00437364 	
-1331.05 	-0.0043304 	
-1321.16 	-0.00427841 	
-1311.12 	-0.00433086 	
-1301.03 	-0.00432923 	
-1290.87 	-0.0043279 	
-1280.84 	-0.00431927 	
-1270.87 	-0.00428377 	
-1260.42 	-0.00432236 	
-1250.66 	-0.00431356 	
