Start Time:  5/5/2017 4:41:17 AM          Time Completed:  5/5/2017 4:42:53 AM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0152B\FORCexp0152B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#303.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#303.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0152B\FORCexp0152B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#303.dat

***DATA***

Field(G)	 Moment(emu)	
-425.23 	 0.00227793 	
-417.944 	 0.00229478 	
-408.208 	 0.00230507 	
-398.18 	 0.00228883 	
-388.1 	 0.00228932 	
-377.571 	 0.00233777 	
-367.579 	 0.00233966 	
-357.706 	 0.00234913 	
-347.352 	 0.00241135 	
-337.424 	 0.00240547 	
-327.07 	 0.00239621 	
-317.173 	 0.00242302 	
-307.348 	 0.00245195 	
-296.792 	 0.00247515 	
-286.943 	 0.0025003 	
-277.025 	 0.00248195 	
-266.64 	 0.00252157 	
-256.608 	 0.00251006 	
-246.686 	 0.0025509 	
-236.678 	 0.00255414 	
-226.344 	 0.00257625 	
-216.335 	 0.00256762 	
-206.435 	 0.00261628 	
-196.058 	 0.00263937 	
-185.997 	 0.0026405 	
-175.662 	 0.00266916 	
-165.945 	 0.00267858 	
-156.015 	 0.00269743 	
-145.706 	 0.00269671 	
-135.522 	 0.00274997 	
-125.599 	 0.00276605 	
-115.653 	 0.00279828 	
-105.311 	 0.00279096 	
-95.3732 	 0.00277144 	
-85.3191 	 0.00276852 	
-75.0557 	 0.00282712 	
-64.9541 	 0.00284252 	
-55.0446 	 0.0028495 	
-45.0458 	 0.00286091 	
-34.3709 	 0.00286607 	
-24.7235 	 0.00289735 	
-14.9497 	 0.00293794 	
-4.57881 	 0.00293774 	
 5.53513 	 0.00297977 	
 15.4544 	 0.00294391 	
 25.463 	 0.0029376 	
 35.8118 	 0.00300991 	
 45.4748 	 0.00303292 	
 55.6253 	 0.00301267 	
 66.4484 	 0.00302389 	
 76.0343 	 0.00307131 	
 86.0988 	 0.00306669 	
 96.0362 	 0.00305768 	
 106.389 	 0.00310564 	
 116.479 	 0.00306379 	
 126.389 	 0.00309974 	
 136.819 	 0.00317514 	
 146.613 	 0.00316982 	
 156.478 	 0.00312149 	
 166.929 	 0.00316055 	
 176.759 	 0.00316318 	
 186.823 	 0.0032023 	
 197.109 	 0.00320699 	
 207.223 	 0.0032469 	
 217.247 	 0.00321775 	
 227.018 	 0.00326006 	
 237.412 	 0.00326511 	
 247.423 	 0.00329276 	
 257.572 	 0.00329207 	
 267.53 	 0.00333723 	
 277.556 	 0.00333004 	
 287.831 	 0.0033106 	
 297.838 	 0.00335376 	
 307.73 	 0.003344 	
 318.012 	 0.00338711 	
 328.111 	 0.00338991 	
 338.003 	 0.0033981 	
 348.158 	 0.00339558 	
 358.417 	 0.00344671 	
 368.233 	 0.00346524 	
 378.276 	 0.0034893 	
 388.769 	 0.00343905 	
 398.496 	 0.00347373 	
 408.761 	 0.00350235 	
 418.781 	 0.00352464 	
 428.739 	 0.0035052 	
 439.147 	 0.00353331 	
 448.901 	 0.00351845 	
 458.945 	 0.00353493 	
 469.212 	 0.00355907 	
 479.275 	 0.00359067 	
 489.221 	 0.00354912 	
 499.263 	 0.00356286 	
 509.212 	 0.0036206 	
 519.418 	 0.00361814 	
 529.742 	 0.00368267 	
 539.782 	 0.00365496 	
 549.847 	 0.00365661 	
 559.708 	 0.00365554 	
 569.857 	 0.00369648 	
 580.216 	 0.00369877 	
 590.006 	 0.00372174 	
 599.981 	 0.00374165 	
 610.392 	 0.00371996 	
 620.235 	 0.00373642 	
 630.572 	 0.00376409 	
 640.509 	 0.0037569 	
 650.248 	 0.00380863 	
 660.833 	 0.00372957 	
 670.622 	 0.00381123 	
 680.576 	 0.0038133 	
 690.938 	 0.00381987 	
