Start Time:  5/5/2017 4:51:48 AM          Time Completed:  5/5/2017 4:53:24 AM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0157B\FORCexp0157B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#313.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#313.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0157B\FORCexp0157B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#313.dat

***DATA***

Field(G)	 Moment(emu)	
-475.734 	 0.00208766 	
-468.51 	 0.00206337 	
-458.959 	 0.00208179 	
-448.45 	 0.00210637 	
-438.536 	 0.0021195 	
-428.171 	 0.0021293 	
-418.171 	 0.00217434 	
-408.263 	 0.00218526 	
-397.785 	 0.00220589 	
-387.853 	 0.00222469 	
-377.969 	 0.00224396 	
-367.545 	 0.00226877 	
-357.589 	 0.00226578 	
-347.658 	 0.00230031 	
-337.555 	 0.00230505 	
-327.088 	 0.00236422 	
-317.287 	 0.00236796 	
-307.015 	 0.00233767 	
-297.19 	 0.00236168 	
-286.984 	 0.00239162 	
-276.792 	 0.0023836 	
-266.918 	 0.00244026 	
-257.003 	 0.00244972 	
-246.576 	 0.002465 	
-236.417 	 0.00246171 	
-226.502 	 0.00251412 	
-216.517 	 0.00251772 	
-205.986 	 0.00253424 	
-196.192 	 0.00256493 	
-186.35 	 0.00259033 	
-175.83 	 0.0025669 	
-165.952 	 0.00257962 	
-156.059 	 0.00259443 	
-145.713 	 0.00263664 	
-135.652 	 0.00265893 	
-125.393 	 0.00267463 	
-115.578 	 0.00269405 	
-105.599 	 0.00269289 	
-95.3663 	 0.00272736 	
-85.374 	 0.00271819 	
-75.1656 	 0.00275441 	
-65.2183 	 0.00275463 	
-55.1956 	 0.00281332 	
-45.1797 	 0.00278537 	
-34.8069 	 0.00282308 	
-24.8812 	 0.00285454 	
-14.6584 	 0.00286827 	
-4.71247 	 0.002852 	
 5.33241 	 0.00283514 	
 15.5849 	 0.0029052 	
 25.4116 	 0.00289705 	
 35.3038 	 0.00293209 	
 45.5658 	 0.00293693 	
 56.2276 	 0.00294977 	
 65.9645 	 0.00296982 	
 76.1081 	 0.00295384 	
 85.9872 	 0.00296717 	
 96.3759 	 0.00302914 	
 106.008 	 0.00299545 	
 116.491 	 0.00303505 	
 126.43 	 0.0030218 	
 136.244 	 0.00309517 	
 146.834 	 0.00308845 	
 156.497 	 0.00312767 	
 167.013 	 0.00310321 	
 176.761 	 0.00309538 	
 186.687 	 0.00308735 	
 197.041 	 0.00314247 	
 206.945 	 0.00311327 	
 216.976 	 0.00314146 	
 227.061 	 0.00321389 	
 237.407 	 0.00319367 	
 247.248 	 0.00323693 	
 257.188 	 0.0032098 	
 267.676 	 0.00326531 	
 277.496 	 0.00325412 	
