Start Time:  5/5/2017 5:51:06 AM          Time Completed:  5/5/2017 5:52:42 AM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0185B\FORCexp0185B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#369.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#369.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0185B\FORCexp0185B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#369.dat

***DATA***

Field(G)	 Moment(emu)	
-758.706 	 0.0000530173 	
-751.533 	 0.0000582502 	
-741.921 	 0.0000678267 	
-731.393 	 0.0000916989 	
-721.442 	 0.00011301 	
-711.566 	 0.000144669 	
-701.31 	 0.00015626 	
-690.909 	 0.000189522 	
-680.721 	 0.000180344 	
-670.924 	 0.000188843 	
-660.867 	 0.000224703 	
-650.686 	 0.000216021 	
-640.549 	 0.000256143 	
-630.625 	 0.000286775 	
-620.589 	 0.000308171 	
-610.267 	 0.00034097 	
-600.305 	 0.000318453 	
-590.323 	 0.000363566 	
-579.988 	 0.000379828 	
-569.892 	 0.000373413 	
-560.013 	 0.000410861 	
-550.007 	 0.000394279 	
-539.579 	 0.000414473 	
-529.422 	 0.000468617 	
-519.804 	 0.000471743 	
-509.3 	 0.000473161 	
-499.532 	 0.000516018 	
-489.517 	 0.000560989 	
-479.135 	 0.000553459 	
-469.248 	 0.000519257 	
-459.137 	 0.000573992 	
-449.144 	 0.000610299 	
-438.851 	 0.000600566 	
-428.834 	 0.000597235 	
-418.641 	 0.000632967 	
-408.874 	 0.000672243 	
-398.574 	 0.000661273 	
-388.275 	 0.000721092 	
-378.498 	 0.000720679 	
-368.523 	 0.000737249 	
-358.176 	 0.000737355 	
-348.186 	 0.000741789 	
-337.956 	 0.00077142 	
-328.056 	 0.000801022 	
-318.007 	 0.000778059 	
