Start Time:  5/5/2017 1:39:09 AM          Time Completed:  5/5/2017 1:39:38 AM      Elapsed Time:  00:00:29
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0038B\FORCexp0038B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#75.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#75.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0038B\FORCexp0038B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#75.dat

***DATA***

Field(G)	 Moment(emu)	
 727.216 	 0.00398923 	
 734.461 	 0.00398598 	
 743.881 	 0.00396872 	
 754.376 	 0.00401481 	
 764.219 	 0.0040081 	
 774.184 	 0.00403975 	
 784.176 	 0.00401654 	
 794.361 	 0.00403062 	
 804.536 	 0.00403104 	
 814.207 	 0.00404107 	
 824.038 	 0.00403994 	
 834.299 	 0.00407967 	
 844.284 	 0.00409995 	
 854.215 	 0.00409228 	
 863.987 	 0.00405592 	
 874.351 	 0.0040826 	
 884.16 	 0.00408165 	
 893.956 	 0.00411941 	
 904.318 	 0.00410865 	
 914.152 	 0.00413011 	
 924.129 	 0.00415052 	
 933.899 	 0.00413895 	
 944.27 	 0.00415744 	
 954.251 	 0.00415652 	
 964.109 	 0.00413304 	
 973.934 	 0.00415145 	
 983.884 	 0.00416945 	
 994.318 	 0.0041769 	
 1003.97 	 0.004206 	
 1013.86 	 0.00418098 	
 1023.91 	 0.00417521 	
 1034.03 	 0.00418114 	
 1043.72 	 0.00423866 	
 1053.8 	 0.00422715 	
 1064.02 	 0.00420026 	
 1074 	 0.00420613 	
 1083.95 	 0.00420346 	
 1093.69 	 0.00420237 	
 1103.68 	 0.00425093 	
 1113.98 	 0.00424278 	
 1123.73 	 0.00427277 	
 1133.62 	 0.00427199 	
 1143.95 	 0.00426372 	
 1153.69 	 0.00426707 	
 1163.53 	 0.00427948 	
 1173.73 	 0.00429128 	
 1183.69 	 0.00427375 	
 1193.5 	 0.00433062 	
 1203.39 	 0.00429604 	
 1213.84 	 0.00431135 	
 1223.53 	 0.00432147 	
 1233.42 	 0.00434019 	
 1243.71 	 0.00432837 	
 1253.44 	 0.00431891 	
 1263.77 	 0.00431672 	
 1273.4 	 0.00436259 	
 1283.25 	 0.00434958 	
 1293.44 	 0.00436356 	
 1303.42 	 0.00437876 	
 1313.17 	 0.00441245 	
 1323.17 	 0.00437386 	
 1333.39 	 0.00439738 	
 1343.27 	 0.00439862 	
 1353.19 	 0.00442528 	
 1363.4 	 0.00438699 	
 1373.29 	 0.00439878 	
 1383.35 	 0.00441509 	
 1393.2 	 0.00441775 	
 1403.06 	 0.00441165 	
 1413.41 	 0.00442598 	
 1423.17 	 0.00443672 	
 1432.9 	 0.00443114 	
 1443.16 	 0.00442189 	
 1453.14 	 0.00443596 	
 1463.09 	 0.00444422 	

	
	
