Start Time:  5/5/2017 1:37:55 AM          Time Completed:  5/5/2017 1:38:24 AM      Elapsed Time:  00:00:29
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0037B\FORCexp0037B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#73.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#73.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0037B\FORCexp0037B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#73.dat

***DATA***

Field(G)	 Moment(emu)	
 736.71 	 0.00400397 	
 743.063 	 0.00399874 	
 752.233 	 0.00401701 	
 762.6 	 0.00399219 	
 772.514 	 0.00398663 	
 782.442 	 0.00401687 	
 792.487 	 0.00402545 	
 802.884 	 0.0040298 	
 812.752 	 0.00402223 	
 822.799 	 0.00406806 	
 832.57 	 0.00401811 	
 842.555 	 0.00406344 	
 852.812 	 0.00404455 	
 862.569 	 0.00408587 	
 872.277 	 0.00407627 	
 882.742 	 0.00413383 	
 892.598 	 0.00412877 	
 902.404 	 0.00409539 	
 912.54 	 0.0040824 	
 922.576 	 0.00409232 	
 932.361 	 0.00415195 	
 942.198 	 0.00415441 	
 952.72 	 0.00414206 	
 962.563 	 0.00413526 	
 972.33 	 0.00418118 	
 982.215 	 0.00414916 	
 992.303 	 0.00415009 	
 1002.64 	 0.00416921 	
 1012.34 	 0.00419717 	
 1022.02 	 0.00421216 	
 1032.22 	 0.0042008 	
 1042.36 	 0.00423289 	
 1052.15 	 0.00424002 	
 1062.07 	 0.00420552 	
 1072.38 	 0.00423839 	
 1082.19 	 0.00423722 	
 1092.16 	 0.00423195 	
 1102.19 	 0.00420469 	
 1112.11 	 0.00426447 	
 1122.24 	 0.00427451 	
 1132.03 	 0.00430014 	
 1141.98 	 0.00427539 	
 1152.22 	 0.00426635 	
 1161.93 	 0.00427329 	
 1171.8 	 0.00428988 	
 1182.02 	 0.00430062 	
 1192 	 0.00431115 	
 1201.86 	 0.00430572 	
 1211.71 	 0.00432483 	
 1222.02 	 0.00434974 	
 1231.82 	 0.00432891 	
 1241.59 	 0.00434852 	
 1251.9 	 0.00432774 	
 1261.62 	 0.00436104 	
 1271.87 	 0.00433928 	
 1281.69 	 0.00438751 	
 1291.69 	 0.0043551 	
 1301.91 	 0.00437361 	
 1311.61 	 0.0043467 	
 1321.37 	 0.00438108 	
 1331.65 	 0.00436639 	
 1341.58 	 0.00440077 	
 1351.39 	 0.00438979 	
 1361.35 	 0.0044673 	
 1371.58 	 0.00441143 	
 1381.37 	 0.00444392 	
 1391.3 	 0.00439295 	
 1401.53 	 0.00442774 	
 1411.32 	 0.00439575 	
 1421.49 	 0.00441601 	
 1431.14 	 0.00443796 	
 1441.35 	 0.00441406 	
 1451.41 	 0.00444674 	

	
	
