Start Time:  5/5/2017 1:50:20 AM          Time Completed:  5/5/2017 1:50:56 AM      Elapsed Time:  00:00:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0049B\FORCexp0049B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#97.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#97.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0049B\FORCexp0049B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#97.dat

***DATA***

Field(G)	 Moment(emu)	
 616.041 	 0.00388902 	
 623.247 	 0.0038674 	
 632.789 	 0.00386648 	
 643.087 	 0.00393839 	
 653.139 	 0.00391856 	
 662.993 	 0.00391227 	
 673.26 	 0.00392844 	
 683.247 	 0.00396184 	
 693.193 	 0.00395702 	
 703.182 	 0.00397986 	
 713.554 	 0.0039824 	
 723.406 	 0.00401141 	
 733.111 	 0.00395612 	
 743.483 	 0.00400044 	
 753.467 	 0.00400354 	
 763.625 	 0.00401626 	
 773.526 	 0.00400451 	
 783.172 	 0.00400083 	
 793.694 	 0.00400937 	
 803.524 	 0.00403072 	
 813.361 	 0.00403659 	
 823.634 	 0.00406453 	
 833.567 	 0.00408473 	
 843.55 	 0.00406303 	
 853.503 	 0.00405474 	
 863.759 	 0.0040652 	
 873.776 	 0.00407461 	
 883.632 	 0.00410835 	
 893.469 	 0.00411274 	
 903.546 	 0.00408771 	
 913.918 	 0.00410219 	
 923.747 	 0.00411892 	
 933.515 	 0.0041454 	
 943.882 	 0.00411105 	
 953.845 	 0.00413774 	
 963.541 	 0.00414156 	
 973.642 	 0.00415308 	
 983.877 	 0.00417467 	
 993.893 	 0.00418351 	
 1003.54 	 0.00417279 	
 1013.83 	 0.00416196 	
 1023.84 	 0.0041775 	
 1034 	 0.00422578 	
 1043.71 	 0.00421971 	
 1053.68 	 0.00422369 	
 1063.99 	 0.00423531 	
 1073.9 	 0.00419349 	
 1083.72 	 0.00422684 	
 1093.93 	 0.00423445 	
 1103.84 	 0.00425583 	
 1113.88 	 0.00427547 	
 1123.72 	 0.00426121 	
 1134.05 	 0.00424056 	
 1144 	 0.00427496 	
 1153.75 	 0.0042579 	
 1164.1 	 0.0042805 	
 1173.95 	 0.00427093 	
 1183.88 	 0.00429889 	
 1194.07 	 0.00427112 	
 1204 	 0.00430597 	
 1214.18 	 0.00429167 	
 1224.05 	 0.00433616 	
 1233.85 	 0.00430378 	
 1243.97 	 0.00434876 	
 1254.14 	 0.00434036 	
 1263.93 	 0.00436823 	
 1273.95 	 0.00435952 	
 1284.29 	 0.00434339 	
 1294.14 	 0.00433508 	
 1303.86 	 0.00432805 	
 1314.25 	 0.00436728 	
 1324.06 	 0.00440269 	
 1334.19 	 0.00439215 	
 1344.16 	 0.00439064 	
 1354.01 	 0.00437343 	
 1364.25 	 0.00437191 	
 1374.2 	 0.00441451 	
 1384.1 	 0.00440788 	
 1394.05 	 0.00443392 	
 1404.38 	 0.00440697 	
 1414.19 	 0.00444894 	
 1423.96 	 0.0044532 	
 1434.33 	 0.00442973 	
 1444.29 	 0.00440882 	
 1454.07 	 0.00446431 	
 1464.33 	 0.00442592 	
 1474.35 	 0.00446601 	
 1484.26 	 0.00445266 	
 1494.32 	 0.00445155 	
 1504.54 	 0.00447071 	
 1514.22 	 0.00440791 	
 1524.25 	 0.00446518 	
 1534.31 	 0.00448047 	
 1544.31 	 0.00449736 	
 1554.19 	 0.00449646 	
 1564.36 	 0.00452235 	
 1574.39 	 0.0044987 	

	
	
