Start Time:  5/5/2017 1:04:45 PM          Time Completed:  5/5/2017 1:06:21 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0382B\FORCexp0382B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#763.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#763.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0382B\FORCexp0382B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#763.dat

***DATA***

Field(G)	 Moment(emu)	
-2750.09 	-0.00485658 	
-2742.79 	-0.0048659 	
-2733.56 	-0.00489868 	
-2722.98 	-0.00489521 	
-2712.88 	-0.0048608 	
-2702.97 	-0.00492123 	
-2692.61 	-0.00487564 	
-2682.65 	-0.00487012 	
-2672.29 	-0.00486867 	
-2662.35 	-0.0048712 	
-2652.53 	-0.00483145 	
-2642.17 	-0.00488322 	
-2632.08 	-0.00490379 	
-2622.05 	-0.00487955 	
-2612.2 	-0.00488335 	
-2601.71 	-0.00487572 	
-2591.76 	-0.00489637 	
-2581.66 	-0.00488505 	
-2571.65 	-0.00484932 	
-2561.69 	-0.00486682 	
-2551.19 	-0.00485912 	
-2541.32 	-0.00485141 	
-2531.57 	-0.00479288 	
-2521.1 	-0.00484098 	
-2511.12 	-0.00482332 	
-2500.51 	-0.00482484 	
-2490.92 	-0.00480382 	
-2481.04 	-0.00483449 	
-2470.53 	-0.00483444 	
-2460.76 	-0.00482399 	
-2450.76 	-0.00481652 	
-2440.57 	-0.00484319 	
-2430.44 	-0.00481134 	
-2420.28 	-0.00480867 	
-2410.26 	-0.00483072 	
-2400.26 	-0.00482124 	
-2390.15 	-0.00482229 	
-2380.11 	-0.0047956 	
-2369.9 	-0.00478309 	
-2359.84 	-0.00475991 	
-2349.73 	-0.00478585 	
-2340.02 	-0.00480241 	
-2329.44 	-0.00477357 	
-2319.34 	-0.00477658 	
-2309.32 	-0.00480545 	
-2299.48 	-0.00479577 	
-2289.39 	-0.00477214 	
-2279.23 	-0.00478211 	
-2269.26 	-0.00478429 	
-2258.95 	-0.00482305 	
-2248.89 	-0.00479962 	
-2239.04 	-0.00477678 	
-2228.58 	-0.0047586 	
-2218.78 	-0.00479398 	
-2208.79 	-0.00477006 	
-2198.71 	-0.00477339 	
-2188.46 	-0.00476565 	
-2178.56 	-0.00473577 	
-2168.48 	-0.00478335 	
-2158.05 	-0.00474456 	
-2148.13 	-0.00476429 	
-2138.44 	-0.00473046 	
-2127.9 	-0.00472248 	
-2117.94 	-0.00470785 	
-2108.03 	-0.00470127 	
-2097.58 	-0.00471514 	
-2087.81 	-0.0047574 	
-2077.55 	-0.00472862 	
-2067.44 	-0.0047499 	
-2057.7 	-0.00468918 	
-2047.59 	-0.00468257 	
-2037.15 	-0.00467364 	
-2027.26 	-0.0046805 	
-2017.38 	-0.00469467 	
-2007.16 	-0.00468349 	
-1997 	-0.00468128 	
-1987.17 	-0.00467874 	
-1976.65 	-0.00467298 	
-1966.77 	-0.00466278 	
-1956.82 	-0.00469989 	
-1946.75 	-0.00467108 	
-1936.33 	-0.00469633 	
-1926.31 	-0.00468689 	
-1916.37 	-0.00467095 	
-1906.39 	-0.00465436 	
-1896.41 	-0.00461966 	
-1885.87 	-0.00463002 	
-1876.25 	-0.00464026 	
-1866.21 	-0.00465287 	
-1855.98 	-0.0046659 	
-1845.73 	-0.00461869 	
-1835.89 	-0.00463589 	
-1825.92 	-0.00460384 	
-1815.41 	-0.00461938 	
-1805.49 	-0.00462474 	
-1795.5 	-0.00460898 	
-1785.46 	-0.00460924 	
-1775.4 	-0.00459564 	
-1764.99 	-0.00457995 	
-1755.14 	-0.00455263 	
-1745.43 	-0.00460829 	
-1734.66 	-0.00460052 	
-1724.92 	-0.00460647 	
-1715 	-0.0045265 	
-1704.6 	-0.00454659 	
-1694.62 	-0.00458345 	
-1684.66 	-0.00458841 	
-1674.72 	-0.0045318 	
-1664.15 	-0.00458047 	
-1654.38 	-0.00452349 	
-1644.5 	-0.00454963 	
-1634.07 	-0.00455247 	
-1624.15 	-0.00455519 	
-1613.93 	-0.00453302 	
-1603.97 	-0.00451444 	
-1593.76 	-0.00449385 	
-1583.87 	-0.00451837 	
-1573.95 	-0.00450687 	
-1563.62 	-0.00450122 	
-1553.52 	-0.0044912 	
-1543.82 	-0.00451434 	
-1533.4 	-0.00451095 	
-1523.27 	-0.00449714 	
-1513.44 	-0.00446834 	
-1503.3 	-0.00447808 	
-1493.04 	-0.00445034 	
-1483.05 	-0.00450086 	
-1472.9 	-0.00446993 	
-1462.92 	-0.00445914 	
-1452.85 	-0.00444354 	
-1442.67 	-0.00440311 	
-1432.75 	-0.00446993 	
-1422.83 	-0.00444212 	
-1412.43 	-0.00444201 	
-1402.42 	-0.00443323 	
-1392.59 	-0.00440883 	
-1381.21 	-0.00442204 	
-1368.78 	-0.00441618 	
-1358.87 	-0.00439885 	
-1348.79 	-0.00439251 	
-1338.49 	-0.00440966 	
-1328.61 	-0.00439536 	
-1318.75 	-0.00440319 	
-1308.33 	-0.00441187 	
-1298.33 	-0.00436619 	
-1288.05 	-0.0043705 	
-1278.21 	-0.00438224 	
-1268.18 	-0.00439717 	
-1257.89 	-0.00438391 	
-1247.96 	-0.00431501 	
-1238.09 	-0.00433037 	
-1227.71 	-0.00431867 	
-1217.73 	-0.00431482 	
-1207.68 	-0.0043261 	
-1197.85 	-0.00432322 	
-1187.33 	-0.00432109 	
-1177.39 	-0.00426745 	
-1167.49 	-0.00426899 	
-1157.09 	-0.00429666 	
-1147.21 	-0.00429876 	
-1136.88 	-0.00425724 	
-1127.02 	-0.00427683 	
-1117.14 	-0.00422277 	
-1106.63 	-0.00423118 	
-1096.86 	-0.0042206 	
-1086.9 	-0.00424577 	
-1076.77 	-0.00423126 	
-1066.41 	-0.00416119 	
-1056.65 	-0.00421943 	
-1046.67 	-0.00418575 	
-1036.15 	-0.00417954 	
-1026.34 	-0.00421369 	
-1016.3 	-0.00420541 	
-1006.08 	-0.00413578 	
-996.079 	-0.00423496 	
-985.759 	-0.00417958 	
-975.907 	-0.00404909 	
-965.989 	-0.00420217 	
-955.673 	-0.00415189 	
-945.683 	-0.00410387 	
-935.714 	-0.00416475 	
-925.662 	-0.00420284 	
-915.226 	-0.00414181 	
-905.429 	-0.00411854 	
-895.487 	-0.00418613 	
-885.054 	-0.00408295 	
-875.198 	-0.00408054 	
-865.25 	-0.0040616 	
-855.006 	-0.00408783 	
-844.923 	-0.00405491 	
-834.782 	-0.00405471 	
-824.638 	-0.00401119 	
-814.971 	-0.00400992 	
-804.751 	-0.00404498 	
-794.424 	-0.00408136 	
-784.651 	-0.004044 	
-774.569 	-0.00399013 	
-764.259 	-0.00400936 	
-754.263 	-0.0039523 	
-744.366 	-0.00396671 	
-734.058 	-0.00399803 	
-724.021 	-0.0040689 	
-713.936 	-0.00393785 	
-703.655 	-0.00388473 	
-693.834 	-0.00386648 	
-683.67 	-0.00384988 	
-673.64 	-0.0039145 	
-663.586 	-0.00396977 	
-653.622 	-0.00397136 	
-643.231 	-0.00396501 	
-633.355 	-0.00389111 	
-623.476 	-0.00386672 	
-612.99 	-0.00385343 	
-603.014 	-0.00385933 	
-593.194 	-0.0038725 	
-582.834 	-0.00383008 	
-572.897 	-0.0038043 	
-562.915 	-0.00386192 	
-552.909 	-0.00384663 	
-542.401 	-0.00383247 	
-532.615 	-0.00382026 	
-522.753 	-0.00386883 	
-512.274 	-0.00379598 	
-502.539 	-0.0037545 	
-492.338 	-0.00382221 	
-482.172 	-0.00372029 	
-472.175 	-0.00375085 	
-461.982 	-0.00372157 	
-451.985 	-0.00373175 	
-442.043 	-0.00375615 	
-431.963 	-0.00370283 	
-421.554 	-0.0037066 	
-411.719 	-0.00371229 	
-401.78 	-0.00368613 	
-391.258 	-0.00367836 	
-381.497 	-0.00356768 	
-371.595 	-0.00362425 	
-361.249 	-0.00363475 	
-351.18 	-0.00360039 	
-341.152 	-0.00358318 	
-331.272 	-0.00362625 	
-320.936 	-0.00361551 	
-311.073 	-0.00353092 	
-300.699 	-0.00353421 	
-288.697 	-0.00351829 	
-277.475 	-0.00344408 	
-267.011 	-0.00345148 	
-257.237 	-0.00347121 	
-247.366 	-0.00358086 	
-236.884 	-0.0034788 	
-226.979 	-0.00349982 	
-217.073 	-0.00348361 	
-206.741 	-0.00343154 	
-196.607 	-0.00348991 	
-186.731 	-0.0034391 	
-176.782 	-0.00356027 	
-166.309 	-0.00344671 	
-156.265 	-0.00345402 	
-146.27 	-0.00343919 	
-136.463 	-0.00332464 	
-126.375 	-0.00325406 	
-115.979 	-0.00327621 	
-106.045 	-0.00336154 	
-96.2279 	-0.00334604 	
-85.7173 	-0.00322794 	
-75.7697 	-0.00332301 	
-66.0456 	-0.00335394 	
-55.6384 	-0.00326804 	
-45.5641 	-0.0032423 	
-35.5345 	-0.00318942 	
-25.6122 	-0.00318125 	
-15.4226 	-0.00322305 	
-5.04149 	-0.00322105 	
 4.92011 	-0.00318546 	
 14.7466 	-0.00318684 	
 24.8209 	-0.00302988 	
 34.9589 	-0.00311888 	
 45.1368 	-0.00309445 	
 55.1225 	-0.00303582 	
 65.3536 	-0.00295551 	
 75.516 	-0.00309855 	
 85.0623 	-0.00299107 	
 95.0254 	-0.00306202 	
 105.702 	-0.00300315 	
 115.616 	-0.0030373 	
 125.346 	-0.00304189 	
 135.916 	-0.0029269 	
 145.873 	-0.00293413 	
 156.152 	-0.00298793 	
 165.894 	-0.00295887 	
 175.839 	-0.00285183 	
 186.282 	-0.00283648 	
 195.889 	-0.00281791 	

	
	
