Start Time:  5/5/2017 1:02:44 PM          Time Completed:  5/5/2017 1:04:20 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0381B\FORCexp0381B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#761.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#761.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0381B\FORCexp0381B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#761.dat

***DATA***

Field(G)	 Moment(emu)	
-2739.88 	-0.00485185 	
-2732.86 	-0.0048782 	
-2723.33 	-0.00488476 	
-2712.9 	-0.00490955 	
-2702.85 	-0.00488532 	
-2692.76 	-0.00491332 	
-2682.52 	-0.00486017 	
-2672.32 	-0.00486906 	
-2662.39 	-0.00487847 	
-2652.52 	-0.00490834 	
-2642.05 	-0.00486467 	
-2632.13 	-0.00486691 	
-2621.88 	-0.00487741 	
-2611.97 	-0.00487757 	
-2601.97 	-0.00485352 	
-2591.54 	-0.00486902 	
-2581.63 	-0.00485269 	
-2571.81 	-0.00490444 	
-2561.45 	-0.00485167 	
-2551.57 	-0.00483117 	
-2541.28 	-0.00484726 	
-2531.11 	-0.00483833 	
-2521.41 	-0.00488924 	
-2510.99 	-0.00485002 	
-2500.93 	-0.00486677 	
-2490.68 	-0.00483984 	
-2480.85 	-0.00483927 	
-2470.85 	-0.00481364 	
-2460.47 	-0.00483278 	
-2450.67 	-0.0048653 	
-2440.52 	-0.00484623 	
-2430.47 	-0.00483661 	
-2420.15 	-0.004802 	
-2410.2 	-0.00481484 	
-2400.39 	-0.00479504 	
-2390.08 	-0.00479733 	
-2380.02 	-0.00479646 	
-2370.05 	-0.00480916 	
-2359.97 	-0.00478593 	
-2349.57 	-0.00477162 	
-2339.46 	-0.00478132 	
-2329.6 	-0.00478734 	
-2319.49 	-0.00480125 	
-2309.37 	-0.0047646 	
-2299.1 	-0.0047795 	
-2289.37 	-0.0047957 	
-2279.41 	-0.00479383 	
-2268.91 	-0.00478406 	
-2259.15 	-0.00476668 	
-2249.02 	-0.00479002 	
-2238.62 	-0.00475272 	
-2228.76 	-0.00475597 	
-2218.99 	-0.00473421 	
-2208.74 	-0.00479068 	
-2198.43 	-0.00473458 	
-2188.41 	-0.00474189 	
-2178.44 	-0.00476582 	
-2168.47 	-0.00477433 	
-2158.26 	-0.00479849 	
-2147.95 	-0.00471909 	
-2138.01 	-0.00473045 	
-2128.28 	-0.00471606 	
-2117.83 	-0.00474087 	
-2107.92 	-0.00472381 	
-2097.91 	-0.00473164 	
-2087.64 	-0.00472261 	
-2077.6 	-0.00473422 	
-2067.51 	-0.00470618 	
-2057.6 	-0.00470693 	
-2047.22 	-0.00470658 	
-2037.28 	-0.00469554 	
-2027.32 	-0.00470501 	
-2017.11 	-0.00466113 	
-2007.13 	-0.00470439 	
-1996.57 	-0.00468199 	
-1987.01 	-0.00466627 	
-1977.16 	-0.00466792 	
-1966.64 	-0.0046714 	
-1956.76 	-0.00470923 	
-1946.66 	-0.00469839 	
-1936.42 	-0.0046725 	
-1926.49 	-0.00466272 	
-1916.47 	-0.00466832 	
-1906.44 	-0.00466344 	
-1896.09 	-0.00461067 	
-1886.16 	-0.00463792 	
-1875.91 	-0.00468564 	
-1865.94 	-0.00461577 	
-1856.13 	-0.0046293 	
-1845.63 	-0.00468344 	
-1835.68 	-0.00465009 	
-1825.8 	-0.00462716 	
-1815.62 	-0.0045988 	
-1805.29 	-0.00463507 	
-1795.53 	-0.00460277 	
-1785.58 	-0.00458113 	
-1775.05 	-0.00458286 	
-1765.26 	-0.00460295 	
-1755.31 	-0.00459714 	
-1744.93 	-0.00457688 	
-1734.99 	-0.00456714 	
-1724.6 	-0.0046018 	
-1714.7 	-0.00453495 	
-1704.78 	-0.00457843 	
-1694.63 	-0.00455279 	
-1684.53 	-0.00456311 	
-1674.6 	-0.00455355 	
-1664.55 	-0.00451473 	
-1654.31 	-0.00450858 	
-1644.35 	-0.00452677 	
-1634.29 	-0.00454258 	
-1624.04 	-0.00454394 	
-1614.07 	-0.00454044 	
-1603.98 	-0.00449051 	
-1593.9 	-0.0045404 	
-1583.75 	-0.00450592 	
-1573.52 	-0.00452163 	
-1563.63 	-0.00450366 	
-1553.62 	-0.004493 	
-1543.36 	-0.00447062 	
-1533.39 	-0.00448071 	
-1523.47 	-0.00450534 	
-1513.35 	-0.00444465 	
-1502.96 	-0.00451238 	
-1493.16 	-0.00449743 	
-1483.26 	-0.00449781 	
-1472.79 	-0.00442175 	
-1462.94 	-0.00442837 	
-1452.9 	-0.00446342 	
-1442.7 	-0.00446397 	
-1432.66 	-0.00446137 	
-1422.41 	-0.00444769 	
-1412.46 	-0.00441002 	
-1402.6 	-0.00440714 	
-1392.3 	-0.00438869 	
-1382.15 	-0.0043829 	
-1372.31 	-0.00443649 	
-1362.26 	-0.00446324 	
-1351.81 	-0.00440379 	
-1341.95 	-0.00441048 	
-1332.13 	-0.00439094 	
-1321.62 	-0.00441061 	
-1311.75 	-0.0044047 	
-1301.84 	-0.00436611 	
-1291.73 	-0.00438283 	
-1281.4 	-0.00437955 	
-1271.43 	-0.00436035 	
-1261.16 	-0.0043907 	
-1251.43 	-0.0043374 	
-1241.24 	-0.00431933 	
-1231.03 	-0.00435817 	
-1221.17 	-0.00430629 	
-1211.12 	-0.00432783 	
-1200.82 	-0.00435652 	
-1190.9 	-0.00432164 	
-1180.99 	-0.00425581 	
-1170.7 	-0.00426184 	
-1160.47 	-0.0042761 	
-1150.57 	-0.00432144 	
-1140.65 	-0.00431407 	
-1130.21 	-0.00431297 	
-1120.08 	-0.00427549 	
-1110.48 	-0.00426798 	
-1099.99 	-0.004213 	
-1090.16 	-0.00422561 	
-1079.7 	-0.00423343 	
-1069.92 	-0.0041976 	
-1060.13 	-0.0042272 	
-1049.69 	-0.00421215 	
-1039.67 	-0.0042006 	
-1029.64 	-0.00417788 	
-1019.73 	-0.0041678 	
-1009.24 	-0.00415952 	
-999.547 	-0.00416103 	
-989.523 	-0.00411447 	
-979.008 	-0.00418812 	
-969.306 	-0.00414677 	
-958.822 	-0.0041765 	
-949.052 	-0.0041855 	
-939.162 	-0.00417329 	
-928.701 	-0.0041404 	
-918.698 	-0.00414833 	
-908.88 	-0.00406415 	
-898.571 	-0.00409888 	
-888.56 	-0.00410527 	
-878.622 	-0.00413348 	
-868.587 	-0.0040777 	
-857.99 	-0.00404765 	
-848.337 	-0.00406992 	
-838.378 	-0.00403554 	
-827.938 	-0.00410064 	
-817.996 	-0.00400838 	
-808.092 	-0.00410674 	
-797.869 	-0.00406854 	
-787.759 	-0.00401793 	
-777.508 	-0.00401192 	
-767.783 	-0.00400156 	
-757.649 	-0.00402319 	
-747.388 	-0.00407917 	
-737.402 	-0.00398526 	
-727.455 	-0.00397358 	
-717.455 	-0.00395293 	
-707.106 	-0.00398598 	
-697.165 	-0.00397775 	
-687.231 	-0.00398698 	
-676.868 	-0.00390681 	
-666.924 	-0.00389924 	
-656.911 	-0.00384638 	
-646.864 	-0.0038957 	
-636.494 	-0.0038749 	
-626.563 	-0.00388374 	
-616.458 	-0.00394857 	
-606.586 	-0.00391279 	
-596.545 	-0.00386727 	
-586.004 	-0.00390429 	
-576.173 	-0.00391123 	
-566.373 	-0.00384869 	
-555.817 	-0.00383229 	
-546.028 	-0.00378442 	
-536.042 	-0.0038053 	
-525.834 	-0.00381179 	
-515.663 	-0.00376906 	
-505.822 	-0.00382142 	
-495.701 	-0.00378641 	
-485.378 	-0.00374829 	
-475.281 	-0.0036657 	
-465.363 	-0.00373535 	
-455.397 	-0.00373547 	
-445.472 	-0.00364865 	
-435.162 	-0.00374919 	
-425.01 	-0.00364781 	
-415.278 	-0.00365776 	
-404.91 	-0.00371299 	
-394.837 	-0.00367922 	
-384.816 	-0.00366316 	
-374.873 	-0.00361772 	
-364.404 	-0.00368454 	
-354.534 	-0.00358271 	
-344.75 	-0.00355199 	
-334.235 	-0.0035791 	
-324.358 	-0.00360871 	
-313.97 	-0.00355528 	
-304.173 	-0.00357794 	
-294.306 	-0.00355784 	
-283.839 	-0.00360431 	
-273.846 	-0.00349745 	
-263.981 	-0.0034842 	
-253.935 	-0.00350442 	
-243.6 	-0.00354509 	
-233.781 	-0.00350223 	
-223.761 	-0.00353861 	
-213.517 	-0.00353954 	
-203.38 	-0.00342068 	
-193.453 	-0.00338172 	
-183.371 	-0.00340684 	
-173.186 	-0.00333244 	
-162.991 	-0.00342745 	
-153.023 	-0.00341995 	
-143.209 	-0.00331468 	
-132.922 	-0.00339278 	
-122.68 	-0.00333721 	
-112.917 	-0.00335881 	
-102.911 	-0.00326299 	
-92.4074 	-0.00338599 	
-82.4803 	-0.00339122 	
-72.5638 	-0.00332207 	
-62.2767 	-0.00318464 	
-52.3776 	-0.0032453 	
-42.1077 	-0.00327066 	
-32.4144 	-0.00330371 	
-22.4463 	-0.00314334 	
-11.8275 	-0.00313705 	
-1.68823 	-0.0031331 	
 8.09139 	-0.00318288 	
 18.112 	-0.00316877 	
 28.4465 	-0.00309139 	
 38.1851 	-0.0031932 	
 48.2857 	-0.00307029 	
 58.9767 	-0.00306792 	
 68.7325 	-0.00303813 	
 78.6667 	-0.002939 	
 88.726 	-0.00294701 	
 98.5861 	-0.00296313 	
 108.975 	-0.00291366 	
 119.084 	-0.00294746 	
 128.776 	-0.00288297 	
 139.033 	-0.0028526 	
 149.358 	-0.00285307 	
 159.145 	-0.00289069 	
 169.251 	-0.00273694 	
 179.702 	-0.00280808 	
 189.407 	-0.00277298 	
 199.464 	-0.00281829 	

	
	
