Start Time:  5/5/2017 5:42:17 AM          Time Completed:  5/5/2017 5:43:52 AM      Elapsed Time:  00:01:35
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0181B\FORCexp0181B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#361.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#361.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0181B\FORCexp0181B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#361.dat

***DATA***

Field(G)	 Moment(emu)	
-719.021 	 0.000494958 	
-712.524 	 0.000415899 	
-702.755 	 0.000519265 	
-692.846 	 0.000544472 	
-682.76 	 0.000553833 	
-672.253 	 0.000553478 	
-662.367 	 0.000569364 	
-652.186 	 0.000589256 	
-642.043 	 0.00061619 	
-632.267 	 0.00065241 	
-621.849 	 0.000659895 	
-611.867 	 0.000667652 	
-601.854 	 0.000700965 	
-591.724 	 0.000718088 	
-581.54 	 0.00071763 	
-571.623 	 0.000766606 	
-561.569 	 0.000759299 	
-551.192 	 0.000814695 	
-541.258 	 0.000796745 	
-531.369 	 0.000851794 	
-521.002 	 0.000834787 	
-510.972 	 0.000890183 	
-500.98 	 0.000865562 	
-490.786 	 0.000921947 	
-480.755 	 0.000914882 	
-470.48 	 0.000947625 	
-460.63 	 0.000941718 	
-450.619 	 0.00096499 	
-440.403 	 0.000979413 	
-430.395 	 0.00102347 	
-420.415 	 0.000985634 	
-410.312 	 0.00103416 	
-399.937 	 0.00103208 	
-390.005 	 0.00106356 	
-380.172 	 0.00108749 	
-369.793 	 0.00110262 	
-359.683 	 0.00112406 	
-349.838 	 0.00114722 	
-339.498 	 0.00121096 	
-329.618 	 0.00120824 	
-319.374 	 0.00116903 	
-309.435 	 0.00119788 	
-299.078 	 0.00124449 	
-289.329 	 0.00127071 	
-279.294 	 0.00128424 	
-269.117 	 0.00128337 	
-258.972 	 0.00129209 	
-249.025 	 0.00131769 	
-238.88 	 0.00132728 	
-228.652 	 0.00135774 	
-218.622 	 0.00136157 	
-208.57 	 0.00138051 	
-198.43 	 0.00137683 	
-188.441 	 0.00142723 	
-178.526 	 0.00144913 	
-168.136 	 0.00146872 	
-158.141 	 0.00142704 	
-148.224 	 0.00146851 	
-138.211 	 0.00148129 	
-127.68 	 0.00145922 	
-117.932 	 0.00155365 	
-108.002 	 0.00152321 	
-97.5049 	 0.00153586 	
-87.7425 	 0.00157052 	
-77.5134 	 0.00157277 	
-67.6622 	 0.00157739 	
-57.2757 	 0.00163644 	
-47.1019 	 0.00164444 	
-37.2748 	 0.00167682 	
-27.3619 	 0.00166557 	
-17.1671 	 0.00173239 	
-6.94704 	 0.00169421 	
 2.97913 	 0.00176447 	
 12.9256 	 0.00175996 	
 23.1123 	 0.00178691 	
 33.2137 	 0.00176262 	
 43.3075 	 0.00177606 	
 53.8681 	 0.00182377 	
 63.7353 	 0.00185769 	
 73.7159 	 0.00183279 	
 83.6723 	 0.00187817 	
 93.7316 	 0.00192028 	
 104.014 	 0.00187695 	
 113.879 	 0.00192789 	
 123.875 	 0.00196084 	
 133.988 	 0.00197711 	
 144.311 	 0.00197476 	
 154.263 	 0.0019987 	
 164.082 	 0.0020288 	
 174.53 	 0.00206347 	
 184.525 	 0.00203032 	
 194.456 	 0.00210494 	
 204.687 	 0.00207318 	
 214.733 	 0.00212091 	
 224.979 	 0.00208652 	
 234.786 	 0.00211711 	
 244.928 	 0.00212446 	
 255.194 	 0.00216998 	
 265.143 	 0.00216136 	
 275.193 	 0.00220704 	
 285.099 	 0.00221668 	
 295.514 	 0.00224828 	
 305.46 	 0.00230344 	
 315.495 	 0.00227854 	
 325.487 	 0.00232806 	
 335.887 	 0.00231632 	
 345.738 	 0.0023189 	
 355.682 	 0.00235938 	
 366.039 	 0.00239958 	
 375.84 	 0.00240854 	
 385.947 	 0.0024468 	
 396.353 	 0.00247132 	
 406.044 	 0.00246739 	
 415.99 	 0.00248806 	
 426.478 	 0.00251819 	
 436.51 	 0.00254337 	
 446.302 	 0.0025387 	
 456.607 	 0.00257708 	
 466.68 	 0.00257591 	
 476.647 	 0.0025982 	
 486.564 	 0.00260822 	
 497.02 	 0.0026336 	
 507.14 	 0.00268439 	
 517.017 	 0.00277269 	
 526.982 	 0.00279024 	
 537.006 	 0.00284973 	
 547.39 	 0.00281435 	
 557.301 	 0.00284773 	
 567.252 	 0.00286296 	
 577.511 	 0.00286974 	
 587.636 	 0.00287337 	
 597.523 	 0.00294507 	
 607.608 	 0.00297356 	
 617.885 	 0.00304273 	
 627.751 	 0.00299455 	
 637.787 	 0.00308508 	
 648.166 	 0.00309897 	
 657.941 	 0.00310536 	
 668.391 	 0.00315212 	
 678.079 	 0.00321533 	
 688.286 	 0.00323482 	
 698.564 	 0.00323185 	
 708.581 	 0.00331142 	
 718.372 	 0.00330428 	
 728.681 	 0.00331557 	
 738.763 	 0.00335335 	
 748.667 	 0.00347567 	
 758.736 	 0.00342808 	
 769.13 	 0.00347753 	
 779.005 	 0.00350662 	
 788.885 	 0.00355302 	
 799.307 	 0.00356766 	
 809.298 	 0.00359966 	
 819.348 	 0.00361551 	
 829.362 	 0.00368353 	
 839.381 	 0.00366582 	
 849.513 	 0.00366971 	
 859.617 	 0.00379164 	
 869.569 	 0.00380647 	
 879.681 	 0.00380572 	
 890.039 	 0.00378914 	
 899.85 	 0.00374106 	
 909.888 	 0.00380531 	
 920.315 	 0.00379899 	
 930.187 	 0.00385332 	
 940.26 	 0.0039109 	
 950.422 	 0.00392411 	
 960.368 	 0.00389502 	
 970.391 	 0.00392696 	
 980.586 	 0.00392089 	
 990.421 	 0.00399603 	
 1000.53 	 0.00399463 	
 1010.86 	 0.00397659 	
 1020.85 	 0.00397412 	
 1030.71 	 0.00398565 	
 1041.21 	 0.00407141 	
 1051.06 	 0.00407148 	
 1061.26 	 0.00409533 	
 1071.32 	 0.00412451 	
 1081.12 	 0.00406509 	
 1091.59 	 0.00408769 	
 1101.46 	 0.0041152 	
 1111.37 	 0.00412438 	
 1121.6 	 0.0041922 	
 1131.71 	 0.00419208 	
 1141.68 	 0.00416186 	
 1151.61 	 0.00421453 	
 1162.05 	 0.00423328 	
 1172.02 	 0.00425715 	
 1181.71 	 0.00427373 	
 1192.15 	 0.00426986 	
 1202.32 	 0.0042199 	
 1212.13 	 0.00420657 	
 1222.52 	 0.00421654 	
 1232.43 	 0.00426851 	
 1242.67 	 0.00428873 	
 1252.62 	 0.00423811 	
 1262.5 	 0.0042305 	
 1272.48 	 0.0042699 	
 1282.9 	 0.00430053 	
 1292.8 	 0.00435275 	
 1302.65 	 0.00426938 	
 1313.04 	 0.00433252 	
 1323.16 	 0.0043605 	
 1333.11 	 0.00431758 	
 1343.14 	 0.00432963 	
 1353.51 	 0.00430346 	
 1363.4 	 0.00435845 	
 1373.26 	 0.00439653 	
 1383.78 	 0.00436701 	
 1393.63 	 0.00436535 	
 1403.93 	 0.00432427 	
 1413.8 	 0.00435809 	
 1423.59 	 0.00434714 	
 1434.06 	 0.00442909 	
 1443.98 	 0.00444945 	
 1453.96 	 0.0044364 	
 1464.21 	 0.00445129 	
 1474.32 	 0.00440994 	
 1484.2 	 0.00437525 	
