Start Time:  5/5/2017 11:06:38 AM         Time Completed:  5/5/2017 11:08:14 AM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0330B\FORCexp0330B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#659.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#659.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0330B\FORCexp0330B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#659.dat

***DATA***

Field(G)	 Moment(emu)	
-2225.09 	-0.00472143 	
-2218.56 	-0.00481666 	
-2209.15 	-0.00477887 	
-2199.25 	-0.00474614 	
-2189 	-0.00475615 	
-2178.64 	-0.00472612 	
-2168.74 	-0.00471622 	
-2158.35 	-0.00473512 	
-2148.4 	-0.00473805 	
-2138.54 	-0.00473746 	
-2128.11 	-0.00471045 	
-2118.13 	-0.0047106 	
-2108.13 	-0.00472995 	
-2097.99 	-0.0047163 	
-2087.71 	-0.00471672 	
-2077.8 	-0.00468158 	
-2067.97 	-0.0046835 	
-2057.51 	-0.0046591 	
-2047.38 	-0.00470163 	
-2037.57 	-0.0046925 	
-2027.29 	-0.00469583 	
-2017.2 	-0.00468242 	
-2007.1 	-0.00467047 	
-1997.28 	-0.00466735 	
-1986.88 	-0.00464535 	
-1977.03 	-0.00465456 	
-1967.09 	-0.00464816 	
-1956.73 	-0.00466559 	
-1946.58 	-0.00464123 	
-1936.67 	-0.00465768 	
-1926.65 	-0.00467158 	
-1916.25 	-0.00466409 	
-1906.46 	-0.00463629 	
-1896.21 	-0.00460784 	
-1886.2 	-0.00463391 	
-1876.08 	-0.00464189 	
-1866.18 	-0.00465752 	
-1855.98 	-0.00463302 	
-1845.81 	-0.0046164 	
-1835.88 	-0.00458905 	
-1825.84 	-0.00459994 	
-1815.44 	-0.00458609 	
-1805.61 	-0.00460415 	
-1795.67 	-0.00456738 	
-1785.05 	-0.0045944 	
-1775.24 	-0.00456734 	
-1765.25 	-0.00459232 	
-1755.25 	-0.00457546 	
-1744.95 	-0.00458739 	
-1734.8 	-0.00457722 	
-1724.84 	-0.00457865 	
-1714.92 	-0.00455406 	
-1704.8 	-0.00455424 	
-1694.37 	-0.00455541 	
-1684.54 	-0.00454783 	
-1674.55 	-0.00453453 	
-1664.11 	-0.00453974 	
-1654.31 	-0.00455286 	
-1644.31 	-0.00452249 	
-1634.12 	-0.0045021 	
-1623.98 	-0.00449437 	
-1614.09 	-0.00454645 	
-1604.08 	-0.00447795 	
-1593.62 	-0.00449468 	
-1583.54 	-0.00449469 	
-1573.63 	-0.00447902 	
-1563.64 	-0.00445495 	
-1553.66 	-0.00448826 	
-1543.14 	-0.00445754 	
-1533.43 	-0.00445399 	
-1523.51 	-0.00442936 	
-1513.02 	-0.00447051 	
-1503.13 	-0.00445995 	
-1493.16 	-0.00449037 	
-1482.8 	-0.00445477 	
-1472.82 	-0.00444394 	
-1462.55 	-0.00443348 	
-1452.95 	-0.0044199 	
-1442.49 	-0.00442698 	
-1432.63 	-0.00442101 	
-1422.3 	-0.00443442 	
-1412.46 	-0.00439564 	
-1402.47 	-0.00439075 	
-1392.19 	-0.00441178 	
-1382.08 	-0.00437862 	
-1372.18 	-0.00440483 	
-1362.04 	-0.00439457 	
-1351.88 	-0.00436866 	
-1341.94 	-0.00439966 	
-1332 	-0.00437873 	
-1321.4 	-0.00434942 	
-1311.77 	-0.00433195 	
-1301.7 	-0.00431159 	
-1291.27 	-0.00432203 	
-1281.4 	-0.00432777 	
-1271.36 	-0.00432436 	
-1261.15 	-0.00433215 	
-1251.4 	-0.00426439 	
-1241.1 	-0.00430872 	
-1231.05 	-0.0043038 	
-1221.06 	-0.00430339 	
-1210.94 	-0.00431043 	
-1200.73 	-0.00431767 	
-1190.63 	-0.0043195 	
-1180.79 	-0.00430952 	
-1170.42 	-0.00427729 	
-1160.55 	-0.00429145 	
-1150.29 	-0.00421725 	
-1140.26 	-0.00425448 	
-1130.48 	-0.00424792 	
-1119.9 	-0.0042453 	
-1110.29 	-0.00421979 	
-1099.84 	-0.00421928 	
-1090.1 	-0.00419717 	
-1080.09 	-0.00424327 	
-1069.72 	-0.00420527 	
-1059.65 	-0.00418468 	
-1049.55 	-0.0041822 	
-1039.6 	-0.00419658 	
-1029.49 	-0.00420524 	
-1019.33 	-0.00419112 	
-1009.36 	-0.0041607 	
-999.331 	-0.00413478 	
-989.327 	-0.00417472 	
-978.795 	-0.00416642 	
-969.121 	-0.00414494 	
-959.11 	-0.00412505 	
-948.781 	-0.004161 	
-938.77 	-0.00412738 	
-928.719 	-0.00412632 	
-918.646 	-0.0040691 	
-908.502 	-0.00412173 	
-898.341 	-0.00409799 	
-888.457 	-0.00407579 	
-878.306 	-0.00405954 	
-868.289 	-0.00407298 	
-858.309 	-0.00403429 	
-847.876 	-0.00403065 	
-838.051 	-0.00403741 	
-828.12 	-0.00402989 	
-817.993 	-0.00404053 	
-807.574 	-0.00404844 	
-797.783 	-0.00400635 	
-787.883 	-0.0039767 	
-777.419 	-0.00401429 	
-767.597 	-0.00400859 	
