Start Time:  5/5/2017 1:22:47 PM          Time Completed:  5/5/2017 1:24:23 PM      Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0390B\FORCexp0390B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#779.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#779.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0390B\FORCexp0390B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#779.dat

***DATA***

Field(G)	 Moment(emu)	
-2830.97 	-0.00498498 	
-2823.82 	-0.00487522 	
-2814.37 	-0.00489947 	
-2803.84 	-0.00494731 	
-2793.89 	-0.0049283 	
-2783.88 	-0.00491659 	
-2773.51 	-0.0048696 	
-2763.43 	-0.00488507 	
-2753.62 	-0.00487781 	
-2743.27 	-0.00490013 	
-2733.3 	-0.00491079 	
-2723.1 	-0.00491464 	
-2712.99 	-0.00490313 	
-2703.1 	-0.00489065 	
-2693.06 	-0.00487322 	
-2682.76 	-0.00488572 	
-2672.78 	-0.0048988 	
-2662.8 	-0.00490777 	
-2652.55 	-0.00488956 	
-2642.5 	-0.00488069 	
-2632.49 	-0.00488619 	
-2622.46 	-0.00485198 	
-2612.05 	-0.00488394 	
-2602.29 	-0.0048805 	
-2592.16 	-0.00486175 	
-2581.88 	-0.00484881 	
-2572.04 	-0.00483037 	
-2561.66 	-0.00485517 	
-2551.73 	-0.00488724 	
-2541.86 	-0.00482852 	
-2531.4 	-0.00485951 	
-2521.47 	-0.00483683 	
-2511.6 	-0.00485818 	
-2501.33 	-0.00483085 	
-2491.17 	-0.00484933 	
-2481.28 	-0.00483422 	
-2471.27 	-0.00485413 	
-2460.84 	-0.00482638 	
-2450.95 	-0.00482814 	
-2440.89 	-0.00479928 	
-2430.54 	-0.00481308 	
-2420.63 	-0.00481599 	
-2410.33 	-0.00484298 	
-2400.63 	-0.00483926 	
-2390.72 	-0.00481454 	
-2380.4 	-0.00480343 	
-2370.26 	-0.00479871 	
-2360.36 	-0.0047729 	
-2350.28 	-0.00478561 	
-2340 	-0.00480828 	
-2329.94 	-0.00480211 	
-2320.14 	-0.00480383 	
-2309.7 	-0.00478597 	
-2299.82 	-0.00474017 	
-2289.82 	-0.00473922 	
-2279.61 	-0.00478014 	
-2269.5 	-0.00476483 	
-2259.29 	-0.00479563 	
-2249.26 	-0.00478296 	
-2239.39 	-0.00480383 	
-2229.33 	-0.00476173 	
-2219.34 	-0.00476284 	
-2208.87 	-0.00478559 	
-2199.04 	-0.00479124 	
-2188.98 	-0.00477553 	
-2178.89 	-0.00472737 	
-2168.66 	-0.00473289 	
-2158.77 	-0.00472163 	
-2148.57 	-0.00476156 	
-2138.38 	-0.00472924 	
-2128.45 	-0.00473679 	
-2118.24 	-0.00471398 	
-2108.45 	-0.00471991 	
-2098.41 	-0.00471467 	
-2087.9 	-0.00473679 	
-2078.06 	-0.00470221 	
-2068.12 	-0.00477048 	
-2057.87 	-0.00473116 	
-2047.88 	-0.00470214 	
-2037.8 	-0.00468013 	
-2027.88 	-0.00470452 	
-2017.34 	-0.00471302 	
-2007.56 	-0.00468528 	
-1997.57 	-0.0047181 	
-1987.2 	-0.00464676 	
-1977.29 	-0.00471278 	
-1966.93 	-0.00464743 	
-1957.07 	-0.00468979 	
-1947.3 	-0.00464887 	
-1936.79 	-0.00467059 	
-1926.99 	-0.00466655 	
-1917.02 	-0.00465417 	
-1906.85 	-0.00464742 	
-1896.54 	-0.00466384 	
-1886.7 	-0.0046321 	
-1876.67 	-0.00465537 	
-1866.26 	-0.00458172 	
-1856.31 	-0.00465716 	
-1846.21 	-0.00464216 	
-1836.08 	-0.00463302 	
-1826.31 	-0.00463765 	
-1815.8 	-0.004628 	
-1805.92 	-0.00456152 	
-1796.1 	-0.00458635 	
-1785.76 	-0.00463564 	
-1775.72 	-0.00460811 	
-1765.75 	-0.004603 	
-1755.48 	-0.00461011 	
-1745.66 	-0.00456289 	
-1735.26 	-0.00458723 	
-1725.42 	-0.00457191 	
-1715.2 	-0.00456524 	
-1705.05 	-0.00456814 	
-1695.02 	-0.00458353 	
-1684.96 	-0.00455075 	
-1674.85 	-0.00456111 	
-1664.92 	-0.004513 	
-1654.96 	-0.0045317 	
-1644.53 	-0.00453018 	
-1634.63 	-0.00452419 	
-1624.83 	-0.00449621 	
-1614.2 	-0.00452214 	
-1604.5 	-0.00451671 	
-1594.46 	-0.0045424 	
-1584.23 	-0.0045372 	
-1574.1 	-0.00452948 	
-1564.26 	-0.00450263 	
-1554.22 	-0.00453507 	
-1543.81 	-0.00448455 	
-1533.92 	-0.0044978 	
-1523.67 	-0.00450943 	
-1513.86 	-0.0044866 	
-1503.83 	-0.00446293 	
-1493.61 	-0.00446016 	
-1483.51 	-0.00447851 	
-1473.56 	-0.00443697 	
-1463.21 	-0.00442552 	
-1453.21 	-0.00445257 	
-1443.34 	-0.00442017 	
-1433.35 	-0.00442821 	
-1422.86 	-0.00442579 	
-1412.92 	-0.00439668 	
-1403.1 	-0.00441791 	
-1392.53 	-0.00441125 	
-1382.88 	-0.0044232 	
-1372.42 	-0.00440408 	
-1362.51 	-0.00443667 	
-1352.66 	-0.00443169 	
-1342.42 	-0.00440731 	
-1332.25 	-0.00437597 	
-1322.51 	-0.00432222 	
-1312.3 	-0.00436304 	
-1301.94 	-0.00440518 	
-1292.16 	-0.00438385 	
-1282.18 	-0.00441458 	
-1271.83 	-0.00432305 	
-1261.86 	-0.00431172 	
-1251.88 	-0.00429259 	
-1241.67 	-0.00433441 	
-1231.55 	-0.00437316 	
-1221.36 	-0.00431556 	
-1211.56 	-0.00432208 	
-1201.47 	-0.00435253 	
-1191.23 	-0.00429584 	
-1181.12 	-0.00427194 	
-1171.27 	-0.00427961 	
-1161.3 	-0.00428877 	
-1150.83 	-0.00431225 	
-1140.94 	-0.00428468 	
-1131.1 	-0.00433414 	
-1120.54 	-0.0042622 	
-1110.78 	-0.00424391 	
-1100.81 	-0.00426575 	
-1090.64 	-0.00426238 	
-1080.41 	-0.00426603 	
-1070.36 	-0.00423683 	
-1060.24 	-0.00420501 	
-1050.31 	-0.0041919 	
-1040.26 	-0.00422786 	
-1030.01 	-0.00424176 	
-1020.11 	-0.00418983 	
-1010.09 	-0.00416387 	
-999.894 	-0.00422208 	
-989.746 	-0.00423866 	
-979.904 	-0.0042253 	
-969.605 	-0.00417364 	
-959.547 	-0.00417528 	
-949.605 	-0.00413503 	
-939.495 	-0.00415937 	
-929.227 	-0.00416824 	
-919.196 	-0.00415055 	
-909.196 	-0.00412187 	
-899.079 	-0.00406802 	
-889.247 	-0.00408676 	
-878.869 	-0.00411789 	
-868.838 	-0.00410159 	
-859.03 	-0.00413039 	
-848.47 	-0.00410767 	
-838.656 	-0.00412558 	
-828.707 	-0.00410871 	
-818.546 	-0.00406484 	
-808.34 	-0.00407001 	
-798.442 	-0.00398782 	
-788.494 	-0.00394631 	
-778.071 	-0.00403436 	
-768.147 	-0.00404886 	
-757.992 	-0.00401968 	
-748.02 	-0.00403465 	
-737.876 	-0.00395202 	
-727.846 	-0.00395839 	
-717.909 	-0.0039618 	
-707.539 	-0.00400332 	
-697.68 	-0.00396498 	
-687.849 	-0.00398011 	
-677.174 	-0.00394482 	
-667.291 	-0.00390374 	
-657.272 	-0.00387327 	
-647.152 	-0.00390568 	
-637.294 	-0.00391757 	
-626.824 	-0.00389943 	
-617.055 	-0.00388828 	
-607.09 	-0.00396992 	
-596.775 	-0.00391173 	
-586.68 	-0.00393021 	
-576.774 	-0.0038061 	
-566.836 	-0.00385298 	
-556.549 	-0.00386039 	
-546.436 	-0.00380846 	
-536.629 	-0.00374779 	
-526.225 	-0.00370773 	
-516.312 	-0.00384296 	
-506.364 	-0.00375135 	
