Start Time:  5/5/2017 10:42:20 AM         Time Completed:  5/5/2017 10:43:56 AM     Elapsed Time:  00:01:36
Sample ID:     FORC_desvirgao3

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0319B\FORCexp0319B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#637.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#637.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0319B\FORCexp0319B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao3 (ProfileData)\FORC_desvirgao3#637.dat

***DATA***

Field(G)	 Moment(emu)	
-2113.28 	-0.00473481 	
-2106 	-0.00465864 	
-2096.47 	-0.00472654 	
-2086.26 	-0.00471874 	
-2076.22 	-0.00469786 	
-2065.95 	-0.00469736 	
-2055.8 	-0.00469401 	
-2045.83 	-0.00465733 	
-2035.35 	-0.004693 	
-2025.57 	-0.00467682 	
-2015.56 	-0.0046653 	
-2005.33 	-0.00467666 	
-1995.25 	-0.00465077 	
-1985.42 	-0.00463991 	
-1975.33 	-0.00465291 	
-1964.92 	-0.00463059 	
-1954.92 	-0.00461951 	
-1945.09 	-0.00463349 	
-1934.68 	-0.00461561 	
-1924.64 	-0.0046133 	
-1914.72 	-0.00460707 	
-1904.63 	-0.00463151 	
-1894.25 	-0.00462102 	
-1884.26 	-0.00466907 	
-1874.19 	-0.00460682 	
-1864.2 	-0.00461099 	
-1854.33 	-0.00458973 	
-1843.63 	-0.00460269 	
-1834.04 	-0.00458501 	
-1824.09 	-0.0045989 	
-1813.81 	-0.00460959 	
-1803.67 	-0.00459885 	
-1793.77 	-0.00454884 	
-1783.65 	-0.00454515 	
-1773.35 	-0.00456502 	
-1763.5 	-0.00458123 	
-1753.4 	-0.00456214 	
-1743.03 	-0.00454409 	
-1732.98 	-0.00455794 	
-1722.79 	-0.00453125 	
-1713.01 	-0.00455308 	
-1703.02 	-0.00450652 	
-1692.58 	-0.00454524 	
-1682.69 	-0.00450076 	
-1672.63 	-0.00455661 	
-1662.41 	-0.0045226 	
-1652.48 	-0.00450809 	
-1642.35 	-0.0045124 	
-1632.41 	-0.00451317 	
-1622 	-0.00450269 	
-1612.14 	-0.00451327 	
-1602.21 	-0.00452028 	
-1591.74 	-0.00446272 	
-1582.06 	-0.00446079 	
-1571.63 	-0.00447207 	
-1561.87 	-0.00446912 	
-1551.48 	-0.0044933 	
-1541.61 	-0.00447365 	
-1531.72 	-0.00444851 	
-1521.2 	-0.00447077 	
-1511.34 	-0.00442155 	
-1501.23 	-0.00446626 	
-1491.3 	-0.00443954 	
-1481.29 	-0.00442603 	
-1470.81 	-0.00445025 	
-1460.98 	-0.0043945 	
-1450.54 	-0.00441931 	
-1440.79 	-0.00439511 	
-1430.94 	-0.00440222 	
-1420.44 	-0.00442713 	
-1410.53 	-0.0044268 	
-1400.58 	-0.00438031 	
-1390.28 	-0.00438159 	
-1380.24 	-0.00437873 	
-1370.26 	-0.00439101 	
-1360.36 	-0.00432583 	
-1349.86 	-0.00436711 	
-1340.04 	-0.00436278 	
-1329.94 	-0.00431933 	
-1319.77 	-0.00434018 	
-1309.86 	-0.00435324 	
-1299.38 	-0.00435334 	
-1289.69 	-0.00435353 	
-1279.74 	-0.00432706 	
-1269.44 	-0.00429551 	
-1259.33 	-0.00432095 	
-1249.52 	-0.0043328 	
-1239.28 	-0.0043333 	
-1229.09 	-0.00433828 	
-1219.12 	-0.00431691 	
-1209.07 	-0.00426653 	
-1198.82 	-0.00426861 	
-1188.86 	-0.0042399 	
-1178.9 	-0.00427109 	
-1168.65 	-0.00424591 	
-1158.65 	-0.00427337 	
-1148.4 	-0.00424169 	
-1138.51 	-0.00424415 	
-1128.18 	-0.00422636 	
-1118.39 	-0.00422296 	
-1108.43 	-0.0042244 	
-1098.02 	-0.00420879 	
-1087.97 	-0.00420187 	
-1077.96 	-0.0041975 	
-1067.9 	-0.00417704 	
-1058 	-0.00419592 	
-1047.63 	-0.00418827 	
-1037.56 	-0.00412119 	
-1027.65 	-0.00418752 	
-1017.59 	-0.00414804 	
-1007.25 	-0.00416047 	
-997.421 	-0.00409602 	
-987.421 	-0.004119 	
-977.026 	-0.00416118 	
-967.205 	-0.0041474 	
-957.201 	-0.0041433 	
-946.851 	-0.00410396 	
-936.844 	-0.00409254 	
-926.916 	-0.00405698 	
-916.964 	-0.00407816 	
-906.455 	-0.00405666 	
-896.589 	-0.00408045 	
-886.565 	-0.00409524 	
-876.287 	-0.00404578 	
-866.489 	-0.00410366 	
-856.221 	-0.00405108 	
-846.118 	-0.00400087 	
-836.338 	-0.00403635 	
-826.118 	-0.00404822 	
-816.09 	-0.00403081 	
-805.726 	-0.00398259 	
-795.808 	-0.00397239 	
-785.956 	-0.00396037 	
-775.678 	-0.00395717 	
-765.554 	-0.00395303 	
-755.344 	-0.00396686 	
-745.513 	-0.00398699 	
-735.541 	-0.00394724 	
-725.295 	-0.00394449 	
-715.162 	-0.00389861 	
-705.314 	-0.00390138 	
-694.968 	-0.00386163 	
-685.236 	-0.00396753 	
-674.897 	-0.00392216 	
