Start Time:  5/5/2017 12:51:27 AM         Time Completed:  5/5/2017 12:51:48 AM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0199B\FORCexp0199B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#397.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#397.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0199B\FORCexp0199B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#397.dat

***DATA***

Field(G)	 Moment(emu)	
-3310.3 	-0.00504002 	
-3304.66 	-0.00511467 	
-3290.72 	-0.0051273 	
-3273.39 	-0.00530134 	
-3253.65 	-0.00520012 	
-3232.32 	-0.00498184 	
-3210.94 	-0.00500897 	
-3187.99 	-0.00481525 	
-3164.51 	-0.00477732 	
-3140.58 	-0.0050477 	
-3114.45 	-0.00527681 	
-3092.77 	-0.00514027 	
-3069.97 	-0.00506922 	
-3047.81 	-0.00510962 	
-3024.79 	-0.00524354 	
-2998.75 	-0.00502007 	
-2977.35 	-0.00518978 	
-2954.51 	-0.00490852 	
-2931.43 	-0.00487822 	
-2908.87 	-0.0051442 	
-2883.05 	-0.00515099 	
-2861.31 	-0.00505135 	
-2839.61 	-0.00512314 	
-2816.76 	-0.00518849 	
-2793.42 	-0.00516685 	
-2771.01 	-0.00508653 	
-2748.65 	-0.00511448 	
-2725.78 	-0.00497944 	
-2702.21 	-0.00483514 	
-2679.27 	-0.00480841 	
-2652.91 	-0.00491706 	
-2632.53 	-0.00495314 	
-2609.84 	-0.00504186 	
-2586.89 	-0.00479815 	
-2563.67 	-0.00471731 	
-2542.69 	-0.00500702 	
-2519.12 	-0.00490697 	
-2495.83 	-0.00501645 	
-2472.44 	-0.00508663 	
-2449.38 	-0.00503126 	
-2422.95 	-0.00473643 	
-2403.23 	-0.00479039 	
-2380.27 	-0.00484165 	
-2357.28 	-0.00500555 	
-2334.34 	-0.00502758 	
-2311.78 	-0.00479675 	
-2289.86 	-0.00507201 	
-2266.53 	-0.00477667 	
-2243.13 	-0.00464471 	
-2220.68 	-0.00482772 	
-2194.01 	-0.00490004 	
-2172.52 	-0.00489645 	
-2150.2 	-0.00485575 	
-2127.78 	-0.00464663 	
-2104.68 	-0.00452436 	
-2082.15 	-0.00474216 	
-2060.74 	-0.00458805 	
-2037.59 	-0.00487877 	
-2014.07 	-0.0048591 	
-1991.17 	-0.0047076 	
-1964.78 	-0.0045903 	
-1943.39 	-0.00438662 	
-1921.22 	-0.00464078 	
-1898.53 	-0.00490382 	
-1875.54 	-0.00485081 	
-1848.59 	-0.00454354 	
-1828.5 	-0.00458198 	
-1806.79 	-0.00451215 	
-1783.72 	-0.00475586 	
-1763.95 	-0.00489011 	
-1735.71 	-0.00486911 	
-1714.26 	-0.00471266 	
-1693.15 	-0.00449706 	
-1670.21 	-0.00459736 	
-1647.02 	-0.00471718 	
-1619.82 	-0.00465189 	
-1598.96 	-0.00459868 	
-1577.48 	-0.00456782 	
-1555.29 	-0.0045264 	
-1531.89 	-0.00438752 	
-1508.77 	-0.00436262 	
-1487.88 	-0.00451182 	
-1465.25 	-0.00478699 	
-1441.46 	-0.0045328 	
-1417.72 	-0.00432973 	
-1394.76 	-0.00429829 	
-1369.97 	-0.0046291 	
-1348.13 	-0.0046791 	
-1325.46 	-0.00463017 	
-1302.65 	-0.00455844 	
-1280.7 	-0.00465261 	
-1257.41 	-0.00453738 	
-1235.68 	-0.00444147 	
-1212.88 	-0.00457116 	
-1189.19 	-0.00462319 	
-1166.1 	-0.00441063 	
-1139.7 	-0.0041773 	
-1119.6 	-0.00418572 	
-1096.76 	-0.00410582 	
-1074.47 	-0.00427349 	
-1051.15 	-0.00458097 	
-1028.51 	-0.0043144 	
-1006.74 	-0.00454857 	
-983.572 	-0.00425011 	
-959.928 	-0.00397147 	
-937.088 	-0.00408285 	
-910.951 	-0.00426168 	
-890.521 	-0.00400576 	
-867.372 	-0.00402622 	
-845.562 	-0.00413173 	
-821.98 	-0.00413159 	
-795.019 	-0.00435702 	
-774.373 	-0.00414098 	
-752.82 	-0.00411121 	
-729.735 	-0.00406616 	
-710.306 	-0.00387803 	
-682.441 	-0.00371626 	
-661.22 	-0.00372304 	
-639.577 	-0.00358106 	
-616.647 	-0.00376928 	
-593.623 	-0.00387816 	
-566.561 	-0.00365275 	
-545.712 	-0.00379065 	
-524.172 	-0.00376841 	
-501.591 	-0.00383913 	
-478.682 	-0.00401672 	
-456.454 	-0.00374825 	
-434.38 	-0.0036753 	
-411.513 	-0.00348689 	
-388.224 	-0.00339646 	
-365.004 	-0.00345435 	
-337.888 	-0.00354163 	
-316.878 	-0.00359339 	
-295.58 	-0.00363154 	
-272.799 	-0.00354816 	
-249.877 	-0.00335981 	
-226.779 	-0.00341591 	
-206.645 	-0.00363145 	
-182.753 	-0.00365894 	
-159.858 	-0.00332782 	
-135.9 	-0.00336316 	
-112.835 	-0.00343735 	
-87.8627 	-0.00345317 	
-66.2172 	-0.00337727 	
-43.8411 	-0.00348681 	
-21.0159 	-0.00325109 	
 1.74197 	-0.00307568 	

	
	
