Start Time:  5/4/2017 11:01:00 PM         Time Completed:  5/4/2017 11:01:14 PM     Elapsed Time:  00:00:14
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0037B\FORCexp0037B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#73.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#73.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0037B\FORCexp0037B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#73.dat

***DATA***

Field(G)	 Moment(emu)	
 420.799 	 0.00367474 	
 426.552 	 0.00364869 	
 440.839 	 0.00365766 	
 458.558 	 0.00370299 	
 478.531 	 0.00383291 	
 504.504 	 0.00382022 	
 524.125 	 0.00379181 	
 545.809 	 0.00374061 	
 567.941 	 0.00394197 	
 592.332 	 0.00383356 	
 612.504 	 0.00401127 	
 637.909 	 0.00372986 	
 660.792 	 0.00383363 	
 684.133 	 0.00386596 	
 706.991 	 0.00371678 	
 730.091 	 0.00375736 	
 754.399 	 0.00385316 	
 776.542 	 0.00398673 	
 799.206 	 0.0040268 	
 821.231 	 0.00394844 	
 844.419 	 0.00388699 	
 867 	 0.00394847 	
 887.652 	 0.00408462 	
 911.571 	 0.00416865 	
 934.995 	 0.00416585 	
 958.137 	 0.00408088 	
 984.33 	 0.00389567 	
 1005.12 	 0.00390814 	
 1027.26 	 0.00392823 	
 1049.06 	 0.00414722 	
 1071.71 	 0.00398356 	
 1095.01 	 0.00411091 	
 1116.96 	 0.00409223 	
 1139.98 	 0.00404495 	
 1163.08 	 0.00409482 	
 1186.1 	 0.00422745 	
 1211.94 	 0.0044903 	
 1231.89 	 0.00433915 	
 1253.08 	 0.00447258 	
 1276.13 	 0.00440259 	
 1299.09 	 0.00439796 	
 1325.67 	 0.0042911 	
 1347 	 0.00403722 	
 1369.29 	 0.00424001 	
 1391.83 	 0.00452082 	
 1414.54 	 0.00464016 	
 1441.33 	 0.00437766 	
 1461.4 	 0.00433636 	
 1478.97 	 0.00453298 	
 1506.24 	 0.00477427 	
 1529.19 	 0.00468129 	
 1551.52 	 0.00452384 	
 1572.92 	 0.00450624 	
 1595.29 	 0.00441519 	
 1618.35 	 0.00437669 	
 1641.63 	 0.00449024 	
 1668.36 	 0.00471255 	
 1688.37 	 0.00477039 	
 1709.41 	 0.00477007 	
 1732.01 	 0.00469422 	
 1755 	 0.00470642 	
 1777.97 	 0.00471173 	
 1799.48 	 0.00472766 	
 1822.29 	 0.0048454 	
 1845.45 	 0.00472928 	
 1868.57 	 0.00459469 	
 1895.39 	 0.00452699 	
 1915.59 	 0.00454818 	
 1936.51 	 0.00458029 	
 1959.87 	 0.00485476 	
 1982.54 	 0.00472985 	
 2004.98 	 0.00453858 	
 2026.39 	 0.00444752 	

	
	
