Start Time:  5/4/2017 11:05:17 PM         Time Completed:  5/4/2017 11:05:32 PM     Elapsed Time:  00:00:15
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0045B\FORCexp0045B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#89.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#89.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0045B\FORCexp0045B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#89.dat

***DATA***

Field(G)	 Moment(emu)	
 236.542 	 0.00346451 	
 236.439 	 0.00348124 	
 242.39 	 0.00339289 	
 255.662 	 0.00346605 	
 273.259 	 0.00362665 	
 293.611 	 0.00367353 	
 318.299 	 0.00348584 	
 338.564 	 0.00340759 	
 360.987 	 0.00356055 	
 384.126 	 0.00372914 	
 406.692 	 0.00358198 	
 433.299 	 0.00361219 	
 454.852 	 0.00357358 	
 477.151 	 0.00376545 	
 499.986 	 0.00356584 	
 523.276 	 0.003521 	
 549.216 	 0.00374038 	
 570.699 	 0.00352517 	
 592.981 	 0.00387471 	
 615.329 	 0.0036836 	
 638.511 	 0.00361732 	
 661.368 	 0.003649 	
 682.338 	 0.0039986 	
 705.236 	 0.00412797 	
 728.547 	 0.00414058 	
 751.888 	 0.00406317 	
 779.12 	 0.00384728 	
 800.286 	 0.00403795 	
 821.283 	 0.0038152 	
 844.188 	 0.00362326 	
 866.501 	 0.00390366 	
 889.808 	 0.00407141 	
 911.555 	 0.00415324 	
 934.476 	 0.00413629 	
 957.422 	 0.00395988 	
 980.847 	 0.003909 	
 1007.67 	 0.0041637 	
 1028.44 	 0.00420127 	
 1049.62 	 0.0043496 	
 1072.45 	 0.00439216 	
 1094.58 	 0.00451803 	
 1118.27 	 0.0043605 	
 1139.29 	 0.00423777 	
 1162.47 	 0.00428712 	
 1185.95 	 0.00440265 	
 1209.38 	 0.00433919 	
 1236.17 	 0.00414767 	
 1256.26 	 0.00441958 	
 1280.77 	 0.00433284 	
 1301.84 	 0.00434471 	
 1322.93 	 0.00417002 	
 1346.18 	 0.00414297 	
 1370.61 	 0.0045063 	
 1392.46 	 0.00464743 	
 1414.9 	 0.00454286 	
 1437.91 	 0.00445334 	
 1460.78 	 0.00439977 	
 1481.32 	 0.00461472 	
 1504.3 	 0.00471152 	
 1528.08 	 0.00468518 	
 1551.1 	 0.00439713 	
 1574.48 	 0.00437537 	
 1598.41 	 0.00441059 	
 1619.92 	 0.00418337 	
 1642.26 	 0.00428989 	
 1665.23 	 0.00446844 	
 1687.89 	 0.00458152 	
 1712.8 	 0.00438605 	
 1734.17 	 0.00426696 	
 1757.05 	 0.00442218 	
 1779.18 	 0.00472261 	
 1801.76 	 0.00481185 	
 1826.76 	 0.00460786 	
 1849.14 	 0.00468963 	
 1871.39 	 0.00453664 	
 1893.99 	 0.00441828 	
 1916.5 	 0.00451085 	
 1937.45 	 0.00472881 	
 1960.34 	 0.0046603 	
 1987.9 	 0.00453177 	
 2008.94 	 0.00458768 	
 2030.49 	 0.00469921 	
 2051.14 	 0.00462562 	
 2074.14 	 0.00455679 	
 2097.3 	 0.00458816 	
 2120.78 	 0.00469342 	
 2143.94 	 0.00492339 	
 2167.83 	 0.00489206 	
 2189.96 	 0.00476927 	

	
	
