Start Time:  5/4/2017 11:13:12 PM         Time Completed:  5/4/2017 11:13:30 PM     Elapsed Time:  00:00:18
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0059B\FORCexp0059B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#117.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#117.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0059B\FORCexp0059B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#117.dat

***DATA***

Field(G)	 Moment(emu)	
-85.7516 	 0.00302112 	
-79.2022 	 0.00306386 	
-65.1978 	 0.00301692 	
-47.4554 	 0.00299301 	
-26.9534 	 0.00305 	
-5.72694 	 0.00320997 	
 15.688 	 0.0029941 	
 38.0255 	 0.00323138 	
 61.882 	 0.00330496 	
 84.9507 	 0.00312867 	
 113.291 	 0.00302725 	
 133.837 	 0.00319329 	
 155.999 	 0.00333218 	
 178.41 	 0.00318033 	
 201.584 	 0.00315038 	
 224.31 	 0.00340319 	
 246.282 	 0.00318615 	
 270.067 	 0.00350512 	
 293.426 	 0.00364789 	
 320.008 	 0.00344749 	
 340.644 	 0.00348781 	
 361.723 	 0.00373101 	
 384.743 	 0.00375739 	
 407.49 	 0.00366034 	
 430.793 	 0.00354505 	
 457.477 	 0.00382587 	
 478.582 	 0.00383889 	
 500.696 	 0.00398612 	
 523.358 	 0.00395725 	
 545.66 	 0.00392956 	
 568.955 	 0.00376465 	
 590.655 	 0.00372608 	
 617.372 	 0.00379948 	
 639.787 	 0.00378785 	
 662.115 	 0.00374664 	
 683.387 	 0.00384018 	
 706.528 	 0.00385344 	
 729.391 	 0.0036939 	
 752.403 	 0.00368009 	
 774.901 	 0.00386015 	
 800.168 	 0.00367619 	
 821.648 	 0.00359842 	
 844.388 	 0.0037497 	
 867.263 	 0.00390473 	
 890.142 	 0.0040799 	
 910.958 	 0.00395859 	
 934.527 	 0.00408632 	
 957.854 	 0.00416952 	
 981.181 	 0.00413892 	
 1003.79 	 0.00413287 	
 1029.97 	 0.00410126 	
 1050.34 	 0.00438733 	
 1072.92 	 0.00436661 	
 1095.87 	 0.00412892 	
 1118.58 	 0.00397346 	
 1144.25 	 0.00414325 	
 1164.53 	 0.00424981 	
 1186.88 	 0.00407105 	
 1209.99 	 0.00402512 	
 1232.34 	 0.00433325 	
 1255.06 	 0.00447801 	
 1276.53 	 0.00439337 	
 1299.78 	 0.00454348 	
 1323.5 	 0.00444853 	
 1346.85 	 0.00452824 	
 1373.14 	 0.0046257 	
 1394.63 	 0.00473161 	
 1416.52 	 0.00461431 	
 1439.08 	 0.00449833 	
 1461.87 	 0.00422968 	
 1485.04 	 0.00427607 	
 1506.68 	 0.00444438 	
 1532.68 	 0.00458825 	
 1554.94 	 0.00462012 	
 1577.01 	 0.00442302 	
 1599.57 	 0.0044192 	
 1620.29 	 0.00460192 	
 1643.32 	 0.00469562 	
 1666.2 	 0.00440536 	
 1689.3 	 0.0044327 	
 1712.81 	 0.00445251 	
 1737.01 	 0.00458409 	
 1759.21 	 0.00441679 	
 1781.82 	 0.00465516 	
 1804.6 	 0.00468536 	
 1827.2 	 0.00455637 	
 1849.97 	 0.00441299 	
 1871.47 	 0.0043219 	
 1894.48 	 0.00446018 	
 1922.16 	 0.00463473 	
 1942.7 	 0.00473825 	
 1963.61 	 0.00481119 	
 1985.46 	 0.00489083 	
 2008.62 	 0.00477241 	
 2031.79 	 0.00468235 	
 2055.16 	 0.00449297 	
 2081.24 	 0.00456768 	
 2101.72 	 0.00477422 	
 2123.46 	 0.00486448 	
 2146.28 	 0.0048588 	
 2169.37 	 0.00468013 	
 2190.66 	 0.00497025 	
 2214.48 	 0.0048876 	
 2237.81 	 0.0047701 	
 2260.77 	 0.00477192 	
 2283.61 	 0.00502916 	
 2308.27 	 0.00469571 	
 2329.32 	 0.00466242 	
 2351.81 	 0.00485069 	
 2375.09 	 0.00496294 	
 2398.08 	 0.00503112 	
 2422.73 	 0.00461792 	
 2441.78 	 0.00471239 	
 2464.9 	 0.00467746 	
 2488.43 	 0.00463293 	
 2511.46 	 0.00474207 	
 2536.06 	 0.00475545 	

	
	
