Start Time:  5/4/2017 11:05:50 PM         Time Completed:  5/4/2017 11:06:05 PM     Elapsed Time:  00:00:15
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0046B\FORCexp0046B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#91.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#91.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0046B\FORCexp0046B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#91.dat

***DATA***

Field(G)	 Moment(emu)	
 213.549 	 0.00345799 	
 219.552 	 0.00360307 	
 232.269 	 0.00343725 	
 250.287 	 0.00342281 	
 270.932 	 0.00348827 	
 295.552 	 0.00361221 	
 316.955 	 0.00343138 	
 339.378 	 0.00357778 	
 362.14 	 0.00361849 	
 384.789 	 0.00357814 	
 407.722 	 0.00336831 	
 429.841 	 0.00350438 	
 453.257 	 0.0037294 	
 475.988 	 0.00364368 	
 499.733 	 0.0035436 	
 526.631 	 0.00353327 	
 547.8 	 0.00357585 	
 570.334 	 0.00356251 	
 592.78 	 0.00372858 	
 615.061 	 0.00376788 	
 638.32 	 0.00384106 	
 663.427 	 0.00400744 	
 685.013 	 0.00399133 	
 707.506 	 0.00393327 	
 730.111 	 0.00411116 	
 752.788 	 0.0040841 	
 774.418 	 0.00407936 	
 797.24 	 0.00409315 	
 820.465 	 0.0038527 	
 843.076 	 0.00412653 	
 871.07 	 0.00433437 	
 890.487 	 0.00420437 	
 912.522 	 0.00438964 	
 935.86 	 0.00422774 	
 958.482 	 0.00397112 	
 985.966 	 0.00393804 	
 1001.8 	 0.00412736 	
 1025.2 	 0.00412637 	
 1048.67 	 0.00432628 	
 1071.97 	 0.00432789 	
 1094.92 	 0.00433397 	
 1120.05 	 0.00434422 	
 1141.95 	 0.00422094 	
 1164.56 	 0.00420651 	
 1187.06 	 0.00442265 	
 1210.03 	 0.00443037 	
 1230.6 	 0.00437213 	
 1253.95 	 0.00435739 	
 1276.79 	 0.00448177 	
 1303.23 	 0.0044236 	
 1324.82 	 0.00415665 	
 1346.74 	 0.00413576 	
 1367.75 	 0.00446949 	
 1390.71 	 0.00456665 	
 1414.23 	 0.00438273 	
 1437.51 	 0.00419794 	
 1463.41 	 0.00431492 	
 1484.26 	 0.00437669 	
 1506.28 	 0.00455744 	
 1528.88 	 0.00447024 	
 1551.91 	 0.00430008 	
 1577.46 	 0.00424628 	
 1598.4 	 0.00470512 	
 1621.11 	 0.00474068 	
 1643.56 	 0.00473388 	
 1666.29 	 0.00460966 	
 1688.33 	 0.00438739 	
 1709.67 	 0.0044964 	
 1733.14 	 0.00432237 	
 1756.43 	 0.00425333 	
 1778.93 	 0.00443528 	
 1805.21 	 0.00478767 	
 1826.77 	 0.00481019 	
 1848.85 	 0.00456567 	
 1871.19 	 0.00445272 	
 1894.19 	 0.00454027 	
 1916.39 	 0.00480036 	
 1937.87 	 0.00489506 	
 1960.93 	 0.00490579 	
 1988.15 	 0.00458117 	
 2009.27 	 0.00469271 	
 2030.43 	 0.00469967 	
 2051.39 	 0.0045129 	
 2074.57 	 0.00449699 	
 2097.73 	 0.00478269 	
 2121 	 0.00498672 	
 2147.24 	 0.00483768 	
 2167.71 	 0.00474369 	
 2189.73 	 0.00477227 	
 2211.87 	 0.00467341 	
 2235.22 	 0.00485952 	

	
	
