Start Time:  5/5/2017 12:12:14 AM         Time Completed:  5/5/2017 12:12:35 AM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0147B\FORCexp0147B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#293.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#293.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0147B\FORCexp0147B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#293.dat

***DATA***

Field(G)	 Moment(emu)	
-2112.75 	-0.00469741 	
-2111.52 	-0.00473885 	
-2099.87 	-0.00471354 	
-2083.88 	-0.00463549 	
-2065.22 	-0.00477019 	
-2044.51 	-0.0048435 	
-2022.7 	-0.00460088 	
-2001.45 	-0.0044821 	
-1978.2 	-0.00448247 	
-1954.4 	-0.00458419 	
-1930.98 	-0.00480045 	
-1904.59 	-0.00444492 	
-1882.75 	-0.00459614 	
-1860.32 	-0.00463522 	
-1837.66 	-0.00461713 	
-1814.22 	-0.0046463 	
-1791.54 	-0.00479371 	
-1769.4 	-0.00486047 	
-1746.27 	-0.00470607 	
-1722.78 	-0.00453009 	
-1699.31 	-0.00438455 	
-1673.15 	-0.00467177 	
-1652.77 	-0.00468167 	
-1629.59 	-0.00472374 	
-1606.61 	-0.00463942 	
-1583.64 	-0.00445755 	
-1561.01 	-0.00426504 	
-1539.15 	-0.00443484 	
-1516.03 	-0.00437898 	
-1492.47 	-0.00445 	
-1469.21 	-0.00461862 	
-1442.27 	-0.00460254 	
-1421.46 	-0.00444301 	
-1400 	-0.00426316 	
-1377.39 	-0.00417173 	
-1354.17 	-0.0044217 	
-1327.25 	-0.0044587 	
-1306.6 	-0.00438616 	
-1285.06 	-0.00423631 	
-1262.37 	-0.00414138 	
-1240.05 	-0.00434129 	
-1216.58 	-0.00436011 	
-1194.5 	-0.00433756 	
-1172.49 	-0.0043827 	
-1148.95 	-0.00416441 	
-1125.38 	-0.00402087 	
-1077.2 	-0.00442525 	
-1055.16 	-0.00454836 	
-1032.74 	-0.00448585 	
-1009.96 	-0.00424958 	
-986.724 	-0.00409103 	
-966.418 	-0.00417887 	
-942.847 	-0.00393236 	
-919.337 	-0.00421266 	
-896.156 	-0.00428429 	
-873.007 	-0.00405305 	
-847.859 	-0.00396446 	
-826.183 	-0.0038277 	
-803.776 	-0.00420632 	
-781.214 	-0.00427068 	
-757.827 	-0.00422791 	
-736.719 	-0.0039513 	
-713.273 	-0.00396267 	
-690.002 	-0.00380719 	
-666.608 	-0.00374339 	
-643.667 	-0.00395926 	
-618.789 	-0.00400485 	
-596.95 	-0.00408065 	
-574.864 	-0.00380241 	
-552.51 	-0.00375496 	
-524.409 	-0.00377954 	
-507.391 	-0.00376465 	
-485.045 	-0.00388043 	
-461.581 	-0.00398073 	
-438.107 	-0.00389751 	
-410.916 	-0.00357517 	
-389.871 	-0.00359469 	
-368.691 	-0.00359897 	
-345.931 	-0.00379217 	
-322.985 	-0.00371356 	
-295.796 	-0.0035838 	
-275.271 	-0.00344542 	
-254.268 	-0.00332053 	
-231.088 	-0.00329933 	
-207.973 	-0.00337228 	
-185.008 	-0.00357634 	
-164.186 	-0.00327151 	
-140.928 	-0.00321821 	
-118.056 	-0.00314938 	
-94.1546 	-0.00310214 	
-71.0878 	-0.00320472 	
-45.3857 	-0.00336894 	
-24.966 	-0.00354952 	
-2.64241 	-0.00321257 	
 20.8521 	-0.00296829 	
 43.6627 	-0.00311724 	
 66.2476 	-0.00323286 	
 88.091 	-0.00341189 	
 110.969 	-0.00307353 	
 138.676 	-0.0027839 	
 159.722 	-0.00298774 	
 181.046 	-0.00275185 	
 202.624 	-0.00264749 	
 225.602 	-0.00272691 	
 248.959 	-0.00277645 	
 272.167 	-0.00288874 	
 298.611 	-0.00291691 	
 318.912 	-0.0027596 	
 341.159 	-0.00281366 	
 363.782 	-0.00278807 	
 387.136 	-0.00260008 	
 413.043 	-0.0025778 	
 433.814 	-0.00262846 	
 456.247 	-0.00247473 	
 475.772 	-0.00218384 	
 499.667 	-0.00195411 	
 526.667 	-0.00192951 	
 546.993 	-0.00213526 	
 569.356 	-0.00196691 	
 592.729 	-0.00184682 	
 615.988 	-0.00149019 	
 642.077 	-0.00121719 	
 662.629 	-0.000952463 	
 684.797 	-0.0010674 	
 707.609 	-0.00114811 	
 730.353 	-0.000968198 	
 752.989 	-0.000571629 	
 774.448 	-0.000330856 	
 798.187 	-0.000185774 	
 821.365 	-0.0000269022 	
 844.568 	 0.000239173 	
 870.519 	 0.000454977 	
 891.984 	 0.000724455 	
 913.814 	 0.00129282 	
 936.77 	 0.0015491 	
 959.429 	 0.00157863 	
 981.943 	 0.00166726 	
 1002.28 	 0.0021633 	
 1026.71 	 0.00235793 	
 1049.89 	 0.00258593 	
 1073.22 	 0.00276455 	
 1099.63 	 0.00254813 	
 1120.96 	 0.00284597 	
 1143.03 	 0.00279568 	
 1165.68 	 0.00270899 	
 1188.25 	 0.00313412 	
 1210.89 	 0.00336214 	

	
	
