Start Time:  5/4/2017 11:47:37 PM         Time Completed:  5/4/2017 11:47:58 PM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0112B\FORCexp0112B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#223.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#223.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0112B\FORCexp0112B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#223.dat

***DATA***

Field(G)	 Moment(emu)	
-1306.52 	-0.00384821 	
-1303.65 	-0.00389179 	
-1293.1 	-0.00396372 	
-1277.4 	-0.00385795 	
-1258.38 	-0.00378736 	
-1237.64 	-0.00382808 	
-1217.67 	-0.00365839 	
-1194.31 	-0.00375034 	
-1170.69 	-0.00387939 	
-1147.55 	-0.00374615 	
-1124.45 	-0.00378774 	
-1096.93 	-0.00382838 	
-1075.84 	-0.00395514 	
-1053.36 	-0.0039232 	
-1030.26 	-0.00369706 	
-1007.27 	-0.00351684 	
-984.736 	-0.00347317 	
-962.843 	-0.00319477 	
-938.963 	-0.00349404 	
-915.556 	-0.0036621 	
-892.365 	-0.00367117 	
-866.403 	-0.00357092 	
-844.666 	-0.00357427 	
-822.742 	-0.00354129 	
-800.056 	-0.00371093 	
-776.814 	-0.00371811 	
-754.17 	-0.00354935 	
-732.145 	-0.00349422 	
-709.616 	-0.0032258 	
-686.809 	-0.00344894 	
-659.335 	-0.0035698 	
-637.641 	-0.003346 	
-617.295 	-0.00345315 	
-594.911 	-0.00349912 	
-571.692 	-0.00338707 	
-548.431 	-0.00318733 	
-521.164 	-0.00302448 	
-500.139 	-0.00306447 	
-478.857 	-0.00318626 	
-456.073 	-0.00312542 	
-433.916 	-0.00306443 	
-405.778 	-0.00302096 	
-385.032 	-0.00298452 	
-363.542 	-0.00286401 	
-340.802 	-0.00298042 	
-317.764 	-0.00311535 	
-294.972 	-0.00307482 	
-273.469 	-0.00289285 	
-250.754 	-0.00275132 	
-227.429 	-0.00272724 	
-204.297 	-0.00265108 	
-180.652 	-0.00287566 	
-154.469 	-0.0027062 	
-133.478 	-0.00275766 	
-111.259 	-0.00256401 	
-88.7277 	-0.00243882 	
-65.9391 	-0.00262193 	
-43.4395 	-0.00276685 	
-22.5787 	-0.00264062 	
 0.57722 	-0.00237686 	
 24.4597 	-0.00216562 	
 48.3475 	-0.00223327 	
 74.6082 	-0.00246965 	
 96.2043 	-0.00215687 	
 118.464 	-0.00249384 	
 141.24 	-0.00257452 	
 163.794 	-0.00228506 	
 186.4 	-0.00211056 	
 206.531 	-0.00226481 	
 231.157 	-0.00217371 	
 254.545 	-0.00229635 	
 277.47 	-0.00228402 	
 303.471 	-0.00198188 	
 324.884 	-0.00205293 	
 347.271 	-0.0018205 	
 369.848 	-0.00183352 	
 392.648 	-0.00199782 	
 415.163 	-0.00206278 	
 435.862 	-0.00188577 	
 459.885 	-0.00176058 	
 486.389 	-0.00159846 	
 505.713 	-0.00155697 	
 532.8 	-0.00162769 	
 554.33 	-0.00133935 	
 575.686 	-0.00138469 	
 598.281 	-0.00116158 	
 621.226 	-0.000872676 	
 648.061 	-0.00106382 	
 668.717 	-0.000755361 	
 689.83 	-0.000730565 	
 712.744 	-0.000385065 	
 735.854 	-0.0000606873 	
 758.921 	 0.00016917 	
 780.581 	 0.000228109 	
 803.245 	 0.000433464 	
 826.633 	 0.000615727 	
 849.806 	 0.000715809 	
 876.585 	 0.00103125 	
 896.815 	 0.00131373 	
 919.247 	 0.00170988 	
 941.926 	 0.00195043 	
 964.496 	 0.00202309 	
 987.54 	 0.00223428 	
 1009.65 	 0.00251654 	
 1032.24 	 0.00279195 	
 1055.56 	 0.00294132 	
 1078.76 	 0.00313388 	
 1126.55 	 0.00351314 	
 1148.72 	 0.00352394 	
 1171.23 	 0.00352785 	
 1193.02 	 0.00359177 	
 1216.25 	 0.00360797 	
 1238 	 0.00358428 	
 1261.08 	 0.00370404 	
 1284.71 	 0.00377903 	
 1307.74 	 0.00389395 	
 1330.7 	 0.00412288 	
 1354.94 	 0.00406068 	
 1379.53 	 0.00436813 	
 1401.33 	 0.00436967 	
 1423.21 	 0.00429302 	
 1445.69 	 0.00443912 	
 1468.04 	 0.004516 	
 1489.75 	 0.00458619 	
 1513.17 	 0.00461673 	
 1536.3 	 0.00472313 	
 1559.43 	 0.0047985 	
 1584.35 	 0.00478908 	
 1606.06 	 0.00476421 	
 1628.7 	 0.00498469 	
 1651.56 	 0.00489548 	
 1674.06 	 0.00455838 	
 1695.22 	 0.00436587 	
 1718.72 	 0.0044668 	
 1742.37 	 0.00442233 	
 1764.97 	 0.0043833 	
 1787.78 	 0.00410753 	
 1812.21 	 0.00458875 	
 1834.26 	 0.00455798 	
 1857.11 	 0.00438937 	
 1879.99 	 0.00430132 	
 1902.85 	 0.004725 	
 1924.75 	 0.00469379 	
 1947.09 	 0.00499836 	
 1970.47 	 0.00497863 	
 1993 	 0.00489771 	
 2016.51 	 0.00471149 	

	
	
