Start Time:  5/4/2017 11:07:30 PM         Time Completed:  5/4/2017 11:07:46 PM     Elapsed Time:  00:00:16
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0049B\FORCexp0049B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#97.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#97.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0049B\FORCexp0049B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#97.dat

***DATA***

Field(G)	 Moment(emu)	
 144.56 	 0.00333569 	
 150.645 	 0.00342022 	
 164.056 	 0.00345495 	
 181.916 	 0.003382 	
 202.098 	 0.00323348 	
 226.565 	 0.00322137 	
 247.765 	 0.00308677 	
 270.319 	 0.00330138 	
 293.107 	 0.00356598 	
 315.421 	 0.00354788 	
 339.161 	 0.00343526 	
 361.352 	 0.00359077 	
 384.259 	 0.00347935 	
 407.84 	 0.00353012 	
 431.086 	 0.00379557 	
 454.353 	 0.00386053 	
 479.349 	 0.00367487 	
 501.612 	 0.00367086 	
 523.312 	 0.00386954 	
 546.823 	 0.00382937 	
 569.634 	 0.00400652 	
 590.222 	 0.00393248 	
 613.502 	 0.00382458 	
 637.229 	 0.0037199 	
 660.622 	 0.00369504 	
 683.598 	 0.00382126 	
 708.406 	 0.003809 	
 730.523 	 0.00391169 	
 752.886 	 0.0042155 	
 775.529 	 0.00389327 	
 798.46 	 0.00381937 	
 821.252 	 0.00391785 	
 842.449 	 0.0041617 	
 865.668 	 0.00428434 	
 888.779 	 0.00407397 	
 912.198 	 0.00392983 	
 937.038 	 0.00423115 	
 959.48 	 0.00407097 	
 981.31 	 0.00422572 	
 1003.75 	 0.00425033 	
 1026.37 	 0.00401762 	
 1052.66 	 0.00405076 	
 1073.04 	 0.00428716 	
 1095.34 	 0.0044124 	
 1118.2 	 0.00430987 	
 1141.15 	 0.00420335 	
 1165.59 	 0.0044317 	
 1186.81 	 0.00449316 	
 1209.71 	 0.00464473 	
 1232.96 	 0.00451914 	
 1256.31 	 0.00422127 	
 1277.45 	 0.00435884 	
 1299.96 	 0.0043981 	
 1323.17 	 0.0045697 	
 1346.18 	 0.0044955 	
 1369.42 	 0.00431748 	
 1393.73 	 0.00452396 	
 1415.39 	 0.00470084 	
 1438.43 	 0.00456522 	
 1460.93 	 0.00454783 	
 1482.82 	 0.00472243 	
 1508 	 0.00444147 	
 1530.11 	 0.00462134 	
 1552.82 	 0.00467642 	
 1575.36 	 0.0044602 	
 1598.17 	 0.00439793 	
 1618.89 	 0.00460726 	
 1641.81 	 0.00474242 	
 1664.48 	 0.004441 	
 1687.87 	 0.00429674 	
 1715.15 	 0.00437833 	
 1736.19 	 0.00439908 	
 1757.43 	 0.00450588 	
 1780.06 	 0.00466853 	
 1802.94 	 0.00474514 	
 1830.15 	 0.00470907 	
 1846.69 	 0.00463422 	
 1872.68 	 0.0045247 	
 1895.26 	 0.00471635 	
 1917.53 	 0.00479538 	
 1939.83 	 0.00477711 	
 1961.65 	 0.00477096 	
 1984.22 	 0.00453786 	
 2007.36 	 0.00446305 	
 2030.39 	 0.00463494 	
 2057.66 	 0.00473466 	
 2077.77 	 0.00447419 	
 2098.64 	 0.00423088 	
 2121.58 	 0.004356 	
 2145.22 	 0.0045133 	
 2167.94 	 0.00478259 	
 2189.84 	 0.0045193 	
 2212.32 	 0.00475492 	
 2235.7 	 0.00489724 	
 2258.5 	 0.00478039 	
 2285.69 	 0.00470068 	
 2305.5 	 0.00486473 	

	
	
