Start Time:  5/4/2017 11:32:10 PM         Time Completed:  5/4/2017 11:32:31 PM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0089B\FORCexp0089B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#177.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#177.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0089B\FORCexp0089B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#177.dat

***DATA***

Field(G)	 Moment(emu)	
-776.856 	-0.000130754 	
-775.99 	-0.0000967472 	
-764.41 	-0.000115726 	
-748.401 	-0.000155641 	
-729.086 	-0.0000871645 	
-708.359 	 0.0000823964 	
-684.718 	-0.000182719 	
-662.374 	-0.000145741 	
-639.907 	-0.000135021 	
-617.254 	 0.0000609752 	
-593.407 	 0.0002423 	
-570.507 	 0.000327781 	
-548.04 	 0.000237912 	
-524.522 	 0.000361878 	
-500.86 	 0.000334638 	
-477.714 	 0.000184373 	
-451.584 	 0.000204835 	
-430.055 	 0.000103854 	
-407.559 	 0.000408908 	
-385.197 	 0.000703615 	
-361.976 	 0.000921819 	
-339.01 	 0.000545307 	
-317.28 	 0.000484502 	
-294.653 	 0.000574542 	
-271.419 	 0.00057384 	
-248.063 	 0.000660785 	
-220.702 	 0.000644123 	
-199.827 	 0.000744119 	
-178.046 	 0.000714728 	
-155.561 	 0.000854585 	
-133.447 	 0.000697289 	
-109.993 	 0.00100713 	
-87.3478 	 0.00107113 	
-64.8167 	 0.000878916 	
-41.6168 	 0.000772396 	
-18.4146 	 0.00100873 	
 8.61707 	 0.00124248 	
 29.5001 	 0.00123774 	
 51.5394 	 0.00130772 	
 73.1668 	 0.00129367 	
 96.0036 	 0.00160878 	
 120.04 	 0.00166897 	
 142.362 	 0.00142414 	
 164.973 	 0.00162021 	
 188.429 	 0.00179058 	
 211.474 	 0.0015557 	
 238.421 	 0.00140161 	
 259.23 	 0.00148106 	
 280.822 	 0.00151556 	
 303.301 	 0.00178209 	
 326.279 	 0.00193259 	
 349.17 	 0.00176128 	
 373.925 	 0.00184271 	
 395.556 	 0.00185656 	
 417.397 	 0.00202184 	
 440.911 	 0.0020825 	
 464.244 	 0.00209855 	
 485.643 	 0.00193253 	
 508.327 	 0.00183734 	
 531.848 	 0.00181387 	
 555.365 	 0.00195235 	
 578.423 	 0.0023276 	
 602.32 	 0.00257271 	
 624.72 	 0.00270852 	
 647.578 	 0.00251829 	
 670.404 	 0.0025109 	
 693.252 	 0.0026212 	
 714.288 	 0.00274967 	
 737.722 	 0.00276833 	
 761.242 	 0.00316126 	
 784.399 	 0.00335077 	
 806.99 	 0.00336863 	
 833.527 	 0.00331449 	
 854.076 	 0.00344238 	
 876.415 	 0.00357441 	
 899.161 	 0.00377755 	
 922.2 	 0.00380114 	
 944.447 	 0.00369847 	
 966.477 	 0.00361701 	
 993.303 	 0.00388218 	
 1014.73 	 0.00391348 	
 1036.37 	 0.00399491 	
 1057.42 	 0.00413529 	
 1080.37 	 0.00424108 	
 1103.85 	 0.00421212 	
 1127.46 	 0.00392583 	
 1150.87 	 0.00384373 	
 1175.57 	 0.00416072 	
 1196.78 	 0.0043487 	
 1219.91 	 0.00434468 	
 1242.92 	 0.00421489 	
 1265.52 	 0.00410394 	
 1291.69 	 0.00414218 	
 1312.12 	 0.00426228 	
 1334.46 	 0.00432241 	
 1357.07 	 0.00440102 	
 1380.27 	 0.00436259 	
 1402.47 	 0.00416074 	
 1424.5 	 0.00426132 	
 1446.82 	 0.00431445 	
 1470.85 	 0.00435448 	
 1494.19 	 0.00450458 	
 1520.17 	 0.00447479 	
 1541.67 	 0.00451463 	
 1563.99 	 0.00436784 	
 1586.62 	 0.00424276 	
 1609.39 	 0.00429606 	
 1631.92 	 0.00456573 	
 1653.61 	 0.0047184 	
 1675.68 	 0.0045531 	
 1698.83 	 0.00464871 	
 1721.81 	 0.00475517 	
 1748.44 	 0.0047039 	
 1769.78 	 0.00457028 	
 1792.42 	 0.00478117 	
 1815.03 	 0.00467281 	
 1837.73 	 0.00448273 	
 1859.55 	 0.00462107 	
 1881.5 	 0.00449499 	
 1904.52 	 0.00468582 	
 1928.16 	 0.00479896 	
 1951.37 	 0.00472631 	
 1978.33 	 0.00447266 	
 1999.29 	 0.00446533 	
 2020.65 	 0.0045169 	
 2043.11 	 0.00472195 	
 2065.95 	 0.00484416 	
 2092.9 	 0.00469545 	
 2112.99 	 0.00452481 	
 2131.72 	 0.00434526 	
 2155.54 	 0.0044491 	
 2179.28 	 0.00482328 	
 2206.59 	 0.00498473 	
 2227.69 	 0.00495456 	
 2249.23 	 0.00493179 	
 2271.76 	 0.00465647 	
 2294.81 	 0.00462525 	
 2320.32 	 0.0047709 	
 2342.28 	 0.00477508 	
 2360.96 	 0.00504875 	
 2384.48 	 0.00508487 	
 2408.17 	 0.00480646 	
 2431.51 	 0.00467451 	
 2456.17 	 0.00494995 	
 2478.09 	 0.00490425 	
 2500.61 	 0.00495003 	
 2523.27 	 0.00503401 	

	
	
