Start Time:  5/4/2017 11:32:49 PM         Time Completed:  5/4/2017 11:33:10 PM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0090B\FORCexp0090B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#179.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#179.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0090B\FORCexp0090B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#179.dat

***DATA***

Field(G)	 Moment(emu)	
-799.809 	-0.000350383 	
-798.408 	-0.000431371 	
-787.931 	-0.000408029 	
-772.302 	-0.000420586 	
-752.913 	-0.000416336 	
-731.96 	-0.000418885 	
-708.225 	-0.00028841 	
-686.201 	-0.000190472 	
-662.961 	-0.000160663 	
-639.742 	-0.000337507 	
-617.141 	-0.0000531309 	
-591.346 	 0.0000330131 	
-568.385 	-0.0000589494 	
-546.082 	 0.000193039 	
-523.306 	 0.000276984 	
-500.19 	-0.0000104583 	
-477.797 	 0.000229175 	
-455.342 	 0.00018085 	
-432.156 	 0.000207204 	
-408.99 	 0.000419917 	
-385.351 	 0.000410093 	
-360.04 	 0.000175785 	
-338.011 	 0.000364843 	
-316.415 	 0.000557268 	
-293.005 	 0.000593307 	
-270.079 	 0.000650943 	
-248.775 	 0.000353611 	
-225.594 	 0.000411181 	
-201.866 	 0.000441995 	
-179.262 	 0.0006716 	
-155.685 	 0.000779217 	
-129.531 	 0.00076967 	
-106.749 	 0.000802482 	
-84.7733 	 0.000812013 	
-65.7641 	 0.000812595 	
-42.3479 	 0.000638152 	
-15.3918 	 0.000631828 	
 5.45267 	 0.000731887 	
 27.966 	 0.000865408 	
 50.7929 	 0.00113509 	
 74.4281 	 0.00121462 	
 99.7307 	 0.000975112 	
 120.06 	 0.00123895 	
 143.201 	 0.00121985 	
 166.404 	 0.00124475 	
 189.33 	 0.00134614 	
 211.917 	 0.00135784 	
 233.633 	 0.00137417 	
 256.733 	 0.00128257 	
 279.947 	 0.00115602 	
 303.069 	 0.00119393 	
 329.369 	 0.00163052 	
 350.097 	 0.00168345 	
 371.644 	 0.00149941 	
 395.01 	 0.0015408 	
 418.081 	 0.00155609 	
 440.761 	 0.00165505 	
 462.278 	 0.00164894 	
 485.962 	 0.00191296 	
 508.641 	 0.00175082 	
 531.89 	 0.00167589 	
 559.42 	 0.00197869 	
 580.301 	 0.00207633 	
 601.873 	 0.00225162 	
 624.499 	 0.00234661 	
 647.397 	 0.00248825 	
 670.343 	 0.00245887 	
 691.96 	 0.00253646 	
 714.622 	 0.00249066 	
 737.804 	 0.00256576 	
 761.092 	 0.00293884 	
 788.376 	 0.00313 	
 809.341 	 0.00327155 	
 829.72 	 0.00332155 	
 852.908 	 0.00331007 	
 876.086 	 0.00354163 	
 899.228 	 0.00362136 	
 921.14 	 0.00364023 	
 943.803 	 0.0039284 	
 966.626 	 0.00412088 	
 990.55 	 0.00390699 	
 1017.5 	 0.00387582 	
 1037.77 	 0.00409003 	
 1059.19 	 0.00420121 	
 1082.12 	 0.00408819 	
 1105.01 	 0.00395692 	
 1132.28 	 0.0040158 	
 1153.04 	 0.00405074 	
 1173.99 	 0.00433203 	
 1197.89 	 0.00455674 	
 1220.79 	 0.0044624 	
 1243.92 	 0.00413357 	
 1264.47 	 0.0041563 	
 1287.42 	 0.00404478 	
 1310.72 	 0.00389691 	
 1333.83 	 0.00426148 	
 1357.15 	 0.00442775 	
 1381.45 	 0.00420508 	
 1403.68 	 0.00446191 	
 1426.27 	 0.00424555 	
 1448.54 	 0.00439786 	
 1471.71 	 0.00455493 	
 1492.92 	 0.00427317 	
 1516.15 	 0.00441496 	
 1539.82 	 0.00442014 	
 1562.86 	 0.00430006 	
 1586.17 	 0.00429396 	
 1609.93 	 0.00471652 	
 1631.85 	 0.00469713 	
 1653.92 	 0.00486296 	
 1677.54 	 0.00450871 	
 1700.48 	 0.00446974 	
 1721.3 	 0.004786 	
 1744.91 	 0.00464715 	
 1768.37 	 0.00455491 	
 1791.4 	 0.00481677 	
 1814.52 	 0.00484593 	
 1839.27 	 0.00462498 	
 1860.48 	 0.00470331 	
 1882.48 	 0.00484106 	
 1905.98 	 0.00475323 	
 1929.27 	 0.00467736 	
 1950.69 	 0.004424 	
 1973.78 	 0.00456363 	
 1997.15 	 0.00467534 	
 2020.19 	 0.00456041 	
 2043.26 	 0.00447511 	
 2068.91 	 0.00476653 	
 2088.91 	 0.00510159 	
 2111.23 	 0.00471013 	
 2133.86 	 0.00483911 	
 2157.3 	 0.00493217 	
 2183.74 	 0.00490234 	
 2204.62 	 0.00496428 	
 2227.36 	 0.00503331 	
 2246.69 	 0.00484559 	
 2270.44 	 0.0046353 	
 2296.42 	 0.00489017 	
 2317.8 	 0.0047779 	
 2340.33 	 0.0049903 	
 2363.1 	 0.00509878 	
 2385.91 	 0.00495912 	
 2412.06 	 0.00463737 	
 2433.35 	 0.00471426 	
 2455.45 	 0.00468327 	
 2478.06 	 0.00496946 	
 2500.61 	 0.00502602 	

	
	
