Start Time:  5/4/2017 10:57:32 PM         Time Completed:  5/4/2017 10:57:44 PM     Elapsed Time:  00:00:12
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0030B\FORCexp0030B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#59.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#59.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0030B\FORCexp0030B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#59.dat

***DATA***

Field(G)	 Moment(emu)	
 582.277 	 0.00384373 	
 588.277 	 0.00392334 	
 601.24 	 0.00384264 	
 618.55 	 0.00379525 	
 638.825 	 0.00383967 	
 663.216 	 0.00402482 	
 684.669 	 0.00384351 	
 706.729 	 0.00402306 	
 729.576 	 0.00403383 	
 752.541 	 0.00381363 	
 775.066 	 0.00382695 	
 796.844 	 0.00399558 	
 823.675 	 0.00413309 	
 846.235 	 0.0039897 	
 868.41 	 0.00389261 	
 890.055 	 0.00393657 	
 912.636 	 0.0039731 	
 935.345 	 0.00413789 	
 958.317 	 0.0042629 	
 981.042 	 0.00418039 	
 1007.03 	 0.0041213 	
 1028.2 	 0.00417406 	
 1051.06 	 0.00403613 	
 1073.17 	 0.00422984 	
 1095.72 	 0.00437029 	
 1118.24 	 0.00432188 	
 1139.8 	 0.0043009 	
 1162.33 	 0.0042007 	
 1185.35 	 0.00412551 	
 1208.08 	 0.00394217 	
 1235.36 	 0.00423573 	
 1255.95 	 0.00432995 	
 1277.49 	 0.00444215 	
 1299.67 	 0.00434735 	
 1322.49 	 0.00425234 	
 1345.11 	 0.00424598 	
 1366.48 	 0.00427267 	
 1389.04 	 0.00451012 	
 1412.35 	 0.00458893 	
 1435.46 	 0.00444765 	
 1458.49 	 0.00431227 	
 1482.64 	 0.00432646 	
 1504.68 	 0.00435103 	
 1527.11 	 0.00456234 	
 1549.85 	 0.00456616 	
 1572.37 	 0.00438828 	
 1593.11 	 0.00456461 	
 1615.87 	 0.00450124 	
 1639.24 	 0.00437634 	
 1661.79 	 0.0043288 	
 1684.75 	 0.0046433 	
 1711.27 	 0.00442056 	
 1732.11 	 0.00440945 	
 1753.73 	 0.0043509 	
 1776.36 	 0.00435646 	
 1798.76 	 0.00465939 	
 1821.16 	 0.00485157 	
 1842.49 	 0.00491005 	
 1865.66 	 0.00485767 	

	
	
