Start Time:  5/5/2017 12:38:57 AM         Time Completed:  5/5/2017 12:39:18 AM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0183B\FORCexp0183B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#365.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#365.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0183B\FORCexp0183B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#365.dat

***DATA***

Field(G)	 Moment(emu)	
-2941.72 	-0.00492735 	
-2936.21 	-0.00492917 	
-2921.97 	-0.00501372 	
-2904.71 	-0.00492071 	
-2884.95 	-0.00470542 	
-2863.51 	-0.00470107 	
-2842.45 	-0.00447225 	
-2819.1 	-0.00474564 	
-2795.59 	-0.00505644 	
-2771.81 	-0.00509899 	
-2745.38 	-0.00482154 	
-2724.02 	-0.00483135 	
-2701.53 	-0.00478411 	
-2678.87 	-0.00509079 	
-2655.91 	-0.00532498 	
-2629.34 	-0.00514579 	
-2607.05 	-0.00528536 	
-2588.19 	-0.00497921 	
-2564.6 	-0.0047599 	
-2540.75 	-0.00473649 	
-2513.64 	-0.00501245 	
-2492.44 	-0.00496686 	
-2471.48 	-0.00466268 	
-2448.35 	-0.00457665 	
-2425.2 	-0.00468091 	
-2397.96 	-0.00486525 	
-2377.4 	-0.00485112 	
-2355.54 	-0.00497981 	
-2332.85 	-0.00494725 	
-2310.56 	-0.00485047 	
-2287.32 	-0.00474207 	
-2266.43 	-0.00472551 	
-2242.95 	-0.0049265 	
-2219.05 	-0.00498274 	
-2195.95 	-0.00476093 	
-2172.29 	-0.00459559 	
-2147.84 	-0.00482196 	
-2125.77 	-0.00476398 	
-2102.84 	-0.00494864 	
-2080.29 	-0.00502116 	
-2058.06 	-0.00491029 	
-2036.87 	-0.005014 	
-2013.18 	-0.00473128 	
-1989.32 	-0.0046951 	
-1966.17 	-0.00488104 	
-1942.94 	-0.00485921 	
-1917.9 	-0.00464086 	
-1895.87 	-0.00473618 	
-1873.89 	-0.0046491 	
-1851.11 	-0.00474806 	
-1828.03 	-0.00487426 	
-1805.08 	-0.00492807 	
-1783.45 	-0.00503171 	
-1760.22 	-0.00494395 	
-1737.09 	-0.00468572 	
-1713.43 	-0.00444021 	
-1687.68 	-0.00448019 	
-1666.63 	-0.00422662 	
-1644.23 	-0.00440357 	
-1621.41 	-0.0046187 	
-1598.37 	-0.00446216 	
-1571.39 	-0.00442518 	
-1552.15 	-0.00452979 	
-1530.05 	-0.0045695 	
-1507.17 	-0.00460118 	
-1484.07 	-0.00456277 	
-1461.45 	-0.00435824 	
-1439.42 	-0.00454066 	
-1416.8 	-0.00435656 	
-1389.26 	-0.00408702 	
-1368.38 	-0.00425832 	
-1346.31 	-0.00446028 	
-1325.33 	-0.00460325 	
-1302.62 	-0.00462891 	
-1279.43 	-0.0043675 	
-1255.95 	-0.00423002 	
-1232.63 	-0.00434206 	
-1207.73 	-0.00450135 	
-1186.36 	-0.00433694 	
-1163.81 	-0.00407416 	
-1140.61 	-0.00393439 	
-1117.68 	-0.00401812 	
-1096.48 	-0.00431012 	
-1073.27 	-0.00428018 	
-1049.76 	-0.00442893 	
-1026.26 	-0.00450653 	
-1003.43 	-0.00426108 	
-978.781 	-0.00411057 	
-957.218 	-0.00426479 	
-934.43 	-0.00431037 	
-911.548 	-0.00447833 	
-888.409 	-0.00442298 	
-862.55 	-0.00399004 	
-842.255 	-0.00397204 	
-819.93 	-0.00392185 	
-797.059 	-0.00403311 	
-774.136 	-0.00423327 	
-752.336 	-0.00396806 	
-729.467 	-0.00397439 	
-705.568 	-0.00389308 	
-682.833 	-0.00373333 	
-659.768 	-0.00359243 	
-634.004 	-0.00394204 	
-612.402 	-0.00384525 	
-590.203 	-0.00402897 	
-567.262 	-0.00400322 	
-544.084 	-0.00368569 	
-521.225 	-0.00381274 	
-499.284 	-0.00384094 	
-477.107 	-0.00379879 	
-454.683 	-0.00363097 	
-431.136 	-0.00358437 	
-404.151 	-0.00351726 	
-383.138 	-0.00369631 	
-361.74 	-0.00361504 	
-339.031 	-0.00367653 	
-316.363 	-0.0036704 	
-293.417 	-0.0035301 	
-271.707 	-0.00349396 	
-248.909 	-0.00340714 	
-226.027 	-0.00353422 	
-202.567 	-0.00357139 	
-179.416 	-0.00362984 	
-154.366 	-0.00323088 	
-132.489 	-0.00328311 	
-109.921 	-0.0032758 	
-87.1315 	-0.0034234 	
-64.6829 	-0.00350624 	
-44.2941 	-0.00350399 	
-20.9542 	-0.00353836 	
 3.24686 	-0.00326671 	
 26.8849 	-0.00307441 	
 49.9949 	-0.00324103 	
 74.8914 	-0.00319943 	
 96.9405 	-0.0032728 	
 119.494 	-0.00320985 	
 142.269 	-0.00279214 	
 164.242 	-0.0028172 	
 187.332 	-0.00288275 	
 212.288 	-0.00324537 	
 231.26 	-0.00304027 	
 254.612 	-0.00308423 	
 278.134 	-0.00281596 	
 304.65 	-0.00256913 	
 325.693 	-0.00248295 	
 348.269 	-0.00250013 	
 370.434 	-0.00253567 	

	
	
