Start Time:  5/4/2017 10:59:30 PM         Time Completed:  5/4/2017 10:59:43 PM     Elapsed Time:  00:00:13
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0034B\FORCexp0034B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#67.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#67.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0034B\FORCexp0034B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#67.dat

***DATA***

Field(G)	 Moment(emu)	
 490.064 	 0.00375146 	
 492.205 	 0.00380979 	
 502.589 	 0.00377138 	
 518.258 	 0.00385502 	
 537.138 	 0.00376675 	
 558.159 	 0.00369166 	
 578.32 	 0.00399568 	
 601.569 	 0.0039503 	
 625.116 	 0.00393321 	
 648.607 	 0.00398955 	
 671.192 	 0.00382436 	
 698.341 	 0.00385436 	
 718.873 	 0.00375219 	
 741.355 	 0.00374995 	
 763.634 	 0.00388178 	
 787.295 	 0.00402763 	
 813.406 	 0.0039478 	
 834.273 	 0.00408284 	
 856.268 	 0.00393755 	
 879.111 	 0.00387668 	
 901.451 	 0.00399347 	
 923.877 	 0.00415805 	
 946.227 	 0.00407702 	
 969.116 	 0.0042445 	
 991.692 	 0.00426838 	
 1015.16 	 0.00407994 	
 1041.08 	 0.00424541 	
 1062.81 	 0.00403517 	
 1084.54 	 0.00432527 	
 1107.04 	 0.00445459 	
 1129.69 	 0.00436762 	
 1152.21 	 0.00416851 	
 1172.51 	 0.0042905 	
 1196.43 	 0.00437894 	
 1219.74 	 0.00448524 	
 1242.85 	 0.00445868 	
 1268.86 	 0.00422303 	
 1290.65 	 0.0044808 	
 1312.81 	 0.00433555 	
 1334.48 	 0.00443379 	
 1357.44 	 0.00439221 	
 1380.55 	 0.00439233 	
 1400.56 	 0.0044177 	
 1423.31 	 0.00431856 	
 1446.77 	 0.00425203 	
 1470.18 	 0.00433421 	
 1496.43 	 0.00458839 	
 1517.78 	 0.00439525 	
 1539.32 	 0.00451273 	
 1561.95 	 0.00486718 	
 1584 	 0.00472215 	
 1607.09 	 0.00456818 	
 1628.79 	 0.00451674 	
 1651.69 	 0.00453656 	
 1674.64 	 0.00462684 	
 1697.49 	 0.00468548 	
 1723.29 	 0.0044589 	
 1743.93 	 0.00440693 	
 1765.17 	 0.00461769 	
 1787.63 	 0.00448839 	
 1810.85 	 0.00476681 	
 1837.61 	 0.00459249 	
 1857.89 	 0.00443592 	
 1880.12 	 0.00436785 	
 1902.51 	 0.00450702 	
 1925.12 	 0.00463653 	
 1947.19 	 0.0048079 	

	
	
