Start Time:  5/5/2017 12:03:38 AM         Time Completed:  5/5/2017 12:03:59 AM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0135B\FORCexp0135B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#269.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#269.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0135B\FORCexp0135B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#269.dat

***DATA***

Field(G)	 Moment(emu)	
-1836.24 	-0.00452841 	
-1830.39 	-0.00449699 	
-1817.21 	-0.00428719 	
-1799.53 	-0.00432705 	
-1779.67 	-0.00457157 	
-1754.81 	-0.00461649 	
-1733.68 	-0.00453955 	
-1711.13 	-0.00466595 	
-1688.38 	-0.00448069 	
-1665.8 	-0.00460105 	
-1642.53 	-0.00457325 	
-1620.07 	-0.00427695 	
-1596.27 	-0.00459749 	
-1572.53 	-0.00466759 	
-1549.42 	-0.00436325 	
-1522.07 	-0.00425116 	
-1501.32 	-0.00429619 	
-1479.47 	-0.00436516 	
-1456.69 	-0.00457928 	
-1434.26 	-0.00426284 	
-1410.77 	-0.00407235 	
-1388.63 	-0.00425786 	
-1366.01 	-0.00411675 	
-1342.77 	-0.00403413 	
-1319.77 	-0.00432877 	
-1296.23 	-0.00442609 	
-1271.47 	-0.00426644 	
-1249.17 	-0.00418185 	
-1226.44 	-0.00406918 	
-1204.45 	-0.00428132 	
-1181.08 	-0.00446592 	
-1154.65 	-0.00446358 	
-1134.32 	-0.00418921 	
-1112.15 	-0.00401264 	
-1089.4 	-0.00396655 	
-1066.89 	-0.00397694 	
-1043.56 	-0.00424588 	
-1021.49 	-0.00412148 	
-999.056 	-0.00396194 	
-975.484 	-0.00403952 	
-951.81 	-0.00390335 	
-924.467 	-0.00406525 	
-903.615 	-0.00401571 	
-882.022 	-0.00408835 	
-859.594 	-0.00418622 	
-836.619 	-0.00412133 	
-813.841 	-0.00382517 	
-792.185 	-0.00378666 	
-770.602 	-0.00391664 	
-746.526 	-0.00377784 	
-722.771 	-0.00379142 	
-699.521 	-0.00372877 	
-674.715 	-0.00396511 	
-652.166 	-0.00381392 	
-629.812 	-0.00379556 	
-607.118 	-0.00382444 	
-584.094 	-0.00396603 	
-563.358 	-0.00366374 	
-540.767 	-0.00372353 	
-517.589 	-0.00370731 	
-493.837 	-0.00395599 	
-466.43 	-0.00400231 	
-445.242 	-0.00377176 	
-423.723 	-0.00375503 	
-401.145 	-0.00363083 	
-378.319 	-0.00358299 	
-355.447 	-0.00343817 	
-334.983 	-0.00359784 	
-307.702 	-0.00366654 	
-288.556 	-0.00364877 	
-264.915 	-0.00339967 	
-216.449 	-0.00344828 	
-194.4 	-0.00340012 	
-171.905 	-0.00360394 	
-149.007 	-0.00364076 	
-126.491 	-0.00333022 	
-100.488 	-0.00308261 	
-79.4699 	-0.00296418 	
-58.0411 	-0.00299157 	
-34.7485 	-0.00287075 	
-11.9885 	-0.0030281 	
 10.6476 	-0.00275763 	
 32.9545 	-0.00284186 	
 56.1779 	-0.00278832 	
 79.0151 	-0.00273688 	
 102.902 	-0.00305738 	
 128.585 	-0.00313181 	
 149.25 	-0.00321465 	
 171.691 	-0.00310266 	
 194.067 	-0.00293945 	
 217.421 	-0.00271839 	
 238.22 	-0.00270027 	
 261.876 	-0.0027007 	
 285.198 	-0.0028554 	
 308.62 	-0.00280867 	
 331.5 	-0.00237577 	
 357.681 	-0.00210889 	
 378.562 	-0.00210948 	
 399.848 	-0.00232797 	
 423.161 	-0.00247112 	
 446.242 	-0.00236516 	
 468.644 	-0.00207537 	
 490.465 	-0.00214369 	
 513.509 	-0.00192526 	
 536.907 	-0.00175932 	
 560.228 	-0.00201011 	
 586.384 	-0.0017895 	
 607.636 	-0.00176009 	
 629.701 	-0.00147483 	
 652.25 	-0.00128274 	
 674.593 	-0.0014003 	
 697.276 	-0.00127973 	
 719.187 	-0.000921419 	
 742.435 	-0.000658535 	
 766.191 	-0.000278259 	
 789.003 	-0.000031394 	
 815.952 	 0.000325655 	
 836.877 	 0.000299847 	
 858.177 	 0.000484231 	
 880.14 	 0.000958515 	
 903.498 	 0.00122447 	
 930.89 	 0.00135269 	
 951.495 	 0.0015211 	
 972.821 	 0.00167797 	
 995.613 	 0.00189315 	
 1018.15 	 0.00230597 	
 1041.46 	 0.00255793 	
 1062.88 	 0.00269216 	
 1085.39 	 0.00277388 	
 1108.64 	 0.00266687 	
 1132.05 	 0.00274099 	
 1155.17 	 0.00311552 	
 1180.3 	 0.00342389 	
 1202.21 	 0.00362416 	
 1224.69 	 0.0038193 	
 1247.36 	 0.00366705 	
 1270.16 	 0.00374986 	
 1291.89 	 0.00352309 	
 1313.96 	 0.00368962 	
 1337.17 	 0.00380617 	
 1360.71 	 0.00402529 	
 1388 	 0.00400446 	
 1409.25 	 0.00425382 	
 1430.54 	 0.00409035 	
 1453.09 	 0.00410824 	
 1475.72 	 0.00423278 	
 1498.64 	 0.00443393 	

	
	
