Start Time:  5/5/2017 12:20:11 AM         Time Completed:  5/5/2017 12:20:32 AM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0158B\FORCexp0158B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#315.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#315.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0158B\FORCexp0158B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#315.dat

***DATA***

Field(G)	 Moment(emu)	
-2365.97 	-0.00476975 	
-2364.08 	-0.00474713 	
-2353.32 	-0.00473652 	
-2337.59 	-0.00484765 	
-2318.75 	-0.00480657 	
-2297.97 	-0.0049627 	
-2277.79 	-0.00458732 	
-2254.45 	-0.00475935 	
-2230.53 	-0.00487859 	
-2207.19 	-0.0046141 	
-2184.23 	-0.00491187 	
-2158.5 	-0.00505216 	
-2135.85 	-0.00487487 	
-2113.49 	-0.0049678 	
-2090.33 	-0.00496802 	
-2067.36 	-0.00462882 	
-2044.22 	-0.00451195 	
-2022.81 	-0.00470467 	
-1999.69 	-0.00482756 	
-1976.32 	-0.00481203 	
-1952.84 	-0.00468015 	
-1926.3 	-0.00455039 	
-1905.46 	-0.00445077 	
-1882.86 	-0.00455472 	
-1860.24 	-0.00468788 	
-1837.05 	-0.00482815 	
-1811.08 	-0.00475898 	
-1793.25 	-0.0045798 	
-1770.02 	-0.00445336 	
-1746.49 	-0.00438763 	
-1722.78 	-0.00450122 	
-1696.61 	-0.00467212 	
-1674.95 	-0.00485568 	
-1652.75 	-0.0046559 	
-1629.97 	-0.00445978 	
-1607.1 	-0.00438388 	
-1580.03 	-0.00446982 	
-1559.63 	-0.00457607 	
-1538.06 	-0.0046706 	
-1515.33 	-0.00461701 	
-1493.42 	-0.00436693 	
-1470.49 	-0.00440917 	
-1447.96 	-0.00435596 	
-1425.14 	-0.00459886 	
-1401.59 	-0.00470883 	
-1378.37 	-0.00450832 	
-1351.11 	-0.00430237 	
-1330.35 	-0.00432629 	
-1308.66 	-0.00419102 	
-1286.32 	-0.00429503 	
-1263.31 	-0.00437586 	
-1240.36 	-0.00444139 	
-1218.47 	-0.00443633 	
-1196.23 	-0.0041749 	
-1172.92 	-0.00412152 	
-1149.42 	-0.00436598 	
-1122.05 	-0.00439929 	
-1101.16 	-0.0043228 	
-1079.57 	-0.0044123 	
-1057.51 	-0.0041991 	
-1034.11 	-0.00423269 	
-1011.2 	-0.00419437 	
-990.402 	-0.00418541 	
-966.985 	-0.00434982 	
-943.269 	-0.00442889 	
-920.058 	-0.00411002 	
-896.991 	-0.00389718 	
-872.142 	-0.00423192 	
-850.97 	-0.0042063 	
-829.047 	-0.00416085 	
-805.28 	-0.00403912 	
-782.573 	-0.00393589 	
-757.59 	-0.00394609 	
-735.771 	-0.00388276 	
-713.252 	-0.00374989 	
-690.435 	-0.00382588 	
-667.535 	-0.00402498 	
-641.741 	-0.00406877 	
-621.231 	-0.00393532 	
-599.34 	-0.00371415 	
-576.08 	-0.00352594 	
-553.057 	-0.00381079 	
-530.239 	-0.00390569 	
-508.39 	-0.0041058 	
-485.385 	-0.00405736 	
-461.993 	-0.00374989 	
-438.693 	-0.00358876 	
-412.903 	-0.00351429 	
-391.601 	-0.00335895 	
-369.793 	-0.0035492 	
-346.981 	-0.00329315 	
-323.933 	-0.00321267 	
-300.822 	-0.00327836 	
-278.886 	-0.00338999 	
-256.443 	-0.0033487 	
-233.232 	-0.00359487 	
-209.847 	-0.00375 	
-182.712 	-0.00348452 	
-162.352 	-0.00327493 	
-141.588 	-0.00342227 	
-118.2 	-0.0034139 	
-95.2668 	-0.00359976 	
-72.4162 	-0.00350548 	
-51.1419 	-0.00340225 	
-28.1582 	-0.00316138 	
-4.61651 	-0.00300206 	
 19.2956 	-0.00290407 	
 46.2986 	-0.00325494 	
 67.6479 	-0.00325211 	
 88.7294 	-0.00318725 	
 111.02 	-0.00303538 	
 134.022 	-0.00280165 	
 156.978 	-0.00284037 	
 178.873 	-0.00271931 	
 201.45 	-0.00278905 	
 224.773 	-0.00288658 	
 248.043 	-0.00287733 	
 274.288 	-0.00260317 	
 295.341 	-0.00248086 	
 317.367 	-0.00254279 	
 342.786 	-0.00257311 	
 363.535 	-0.00264914 	
 385.356 	-0.00266492 	
 406.826 	-0.00265513 	
 430.422 	-0.00255142 	
 453.632 	-0.0021539 	
 476.987 	-0.00206988 	
 502.955 	-0.00220641 	
 523.543 	-0.00223087 	
 546.288 	-0.00220672 	
 569.387 	-0.00198491 	
 591.951 	-0.00148793 	
 615.113 	-0.00131477 	
 636.581 	-0.00135337 	
 659.006 	-0.00129656 	
 682.204 	-0.00124105 	
 705.7 	-0.00107274 	
 732.221 	-0.000757427 	
 752.737 	-0.000364747 	
 774.387 	-0.0000802581 	
 797.873 	-0.000211397 	
 820.516 	 0.000155007 	
 843.622 	 0.000298622 	
 865.385 	 0.000517273 	
 887.981 	 0.000787538 	
 911.138 	 0.00122362 	
 934.327 	 0.00137368 	

	
	
