Start Time:  5/4/2017 11:38:44 PM         Time Completed:  5/4/2017 11:39:05 PM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0099B\FORCexp0099B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#197.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#197.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0099B\FORCexp0099B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#197.dat

***DATA***

Field(G)	 Moment(emu)	
-1007.2 	-0.00244095 	
-1000.94 	-0.00241776 	
-986.889 	-0.00236804 	
-969.612 	-0.00245926 	
-949.265 	-0.00249918 	
-927.64 	-0.00228802 	
-905.944 	-0.00245856 	
-883.598 	-0.00220254 	
-859.666 	-0.00211285 	
-836.31 	-0.002175 	
-808.525 	-0.00235787 	
-787.622 	-0.00234068 	
-766.203 	-0.00196215 	
-743.291 	-0.00177941 	
-719.454 	-0.0019832 	
-696.389 	-0.00226279 	
-671.264 	-0.00191424 	
-648.962 	-0.00204593 	
-626.206 	-0.00205728 	
-604.038 	-0.00219272 	
-580.746 	-0.00203189 	
-558.32 	-0.00213665 	
-537.512 	-0.00192211 	
-513.664 	-0.0017895 	
-489.915 	-0.00169353 	
-466.616 	-0.00162486 	
-440.083 	-0.00170302 	
-419.276 	-0.00168762 	
-396.821 	-0.00173429 	
-375.128 	-0.00158609 	
-351.369 	-0.00183446 	
-328.557 	-0.00155442 	
-306.857 	-0.00138419 	
-283.458 	-0.00135634 	
-259.896 	-0.00147937 	
-236.994 	-0.00168179 	
-209.549 	-0.00163435 	
-188.932 	-0.00146075 	
-167.741 	-0.00128405 	
-145.566 	-0.00141079 	
-121.845 	-0.00159391 	
-98.9534 	-0.00151911 	
-77.7914 	-0.00118811 	
-54.6121 	-0.0010215 	
-31.0724 	-0.0009515 	
-8.10203 	-0.000979321 	
 15.1417 	-0.00113417 	
 41.3975 	-0.0012463 	
 61.6503 	-0.00104599 	
 84.1528 	-0.000874145 	
 111.334 	-0.000794304 	
 132.292 	-0.000583289 	
 153.008 	-0.000946054 	
 176.016 	-0.000724555 	
 199.107 	-0.0005912 	
 221.998 	-0.000798918 	
 245.17 	-0.000936154 	
 270.52 	-0.00078337 	
 290.851 	-0.000452501 	
 313.377 	-0.000600226 	
 336.057 	-0.000636364 	
 359.442 	-0.000573569 	
 382.329 	-0.0004379 	
 404.201 	-0.000311073 	
 427.412 	-0.000225397 	
 450.462 	-0.000210686 	
 473.847 	-0.000281681 	
 499.934 	-0.00029324 	
 520.502 	-0.000126792 	
 542.783 	-0.0000283484 	
 565.054 	 0.0000465182 	
 588.576 	 0.0000755314 	
 611.485 	 0.000193611 	
 633.19 	 0.00020996 	
 656.403 	 0.000253321 	
 679.564 	 0.000540195 	
 702.941 	 0.000815177 	
 728.264 	 0.000791395 	
 749.413 	 0.00115835 	
 771.825 	 0.00144999 	
 794.704 	 0.0014338 	
 817.743 	 0.00182787 	
 840.319 	 0.0022036 	
 862.164 	 0.00268243 	
 885.26 	 0.00276513 	
 908.545 	 0.00276963 	
 931.955 	 0.00267838 	
 957.772 	 0.00277546 	
 979.051 	 0.00291737 	
 1000.44 	 0.00320646 	
 1023.74 	 0.00341492 	
 1046.79 	 0.00338279 	
 1069.51 	 0.00345992 	
 1090.9 	 0.00358185 	
 1114.4 	 0.00343716 	
 1137.89 	 0.00385056 	
 1160.94 	 0.00418799 	
 1187.53 	 0.00418616 	
 1208.45 	 0.0041572 	
 1229.82 	 0.00405359 	
 1252.19 	 0.00399665 	
 1275.02 	 0.00414141 	
 1302.23 	 0.00416828 	
 1323.11 	 0.00426581 	
 1344.49 	 0.00427843 	
 1367.2 	 0.004133 	
 1390.36 	 0.00419022 	
 1412.58 	 0.00447574 	
 1434.59 	 0.00435534 	
 1457.23 	 0.00442314 	
 1479.95 	 0.00445984 	
 1503.68 	 0.00439482 	
 1531.33 	 0.00437742 	
 1552.03 	 0.0044913 	
 1573.64 	 0.0045692 	
 1595.95 	 0.00468167 	
 1618.97 	 0.00460709 	
 1641.15 	 0.0047435 	
 1663.38 	 0.00460322 	
 1685 	 0.00463853 	
 1708.94 	 0.0044836 	
 1732.35 	 0.00453538 	
 1759.65 	 0.00447504 	
 1780.41 	 0.00449771 	
 1801.88 	 0.0043769 	
 1824.58 	 0.00459526 	
 1847.39 	 0.00465086 	
 1870.34 	 0.00483301 	
 1892.06 	 0.00487878 	
 1914.03 	 0.00471246 	
 1937.78 	 0.00446432 	
 1960.8 	 0.00467756 	
 1988.2 	 0.00492266 	
 2009.09 	 0.00489291 	
 2030.39 	 0.00499177 	
 2053.11 	 0.00483272 	
 2075.56 	 0.00482541 	
 2098.21 	 0.00496593 	
 2120.6 	 0.00464612 	
 2143.45 	 0.00471377 	
 2167.12 	 0.00496589 	
 2189.93 	 0.00491886 	
 2217.14 	 0.00473446 	
 2237.75 	 0.00466279 	
 2258.73 	 0.00457336 	
 2281.58 	 0.0047749 	
 2303.75 	 0.00461628 	

	
	
