Start Time:  5/4/2017 11:09:45 PM         Time Completed:  5/4/2017 11:10:02 PM     Elapsed Time:  00:00:17
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0053B\FORCexp0053B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#105.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#105.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0053B\FORCexp0053B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#105.dat

***DATA***

Field(G)	 Moment(emu)	
 52.2395 	 0.00319209 	
 53.3 	 0.0032557 	
 64.1884 	 0.00338407 	
 80.4462 	 0.003409 	
 99.8594 	 0.0033433 	
 121.188 	 0.00326041 	
 145.229 	 0.00352428 	
 167.32 	 0.00342815 	
 190.293 	 0.00335953 	
 212.947 	 0.00335671 	
 236.542 	 0.00348311 	
 259.065 	 0.00352354 	
 280.209 	 0.00357628 	
 303.986 	 0.00351567 	
 327.742 	 0.00367571 	
 351.312 	 0.00378602 	
 377.543 	 0.00364904 	
 398.602 	 0.00373252 	
 420.948 	 0.00363243 	
 443.685 	 0.00354401 	
 466.586 	 0.00360437 	
 489.081 	 0.00372186 	
 509.85 	 0.00363803 	
 533.727 	 0.00373215 	
 557.274 	 0.00360512 	
 580.651 	 0.00350497 	
 606.951 	 0.00383278 	
 627.869 	 0.00383475 	
 649.94 	 0.00405181 	
 672.303 	 0.00375946 	
 694.682 	 0.00365858 	
 717.926 	 0.00356406 	
 739.832 	 0.00351353 	
 763.552 	 0.00362519 	
 786.56 	 0.00394074 	
 810.139 	 0.0041476 	
 835.848 	 0.00405553 	
 856.932 	 0.00426718 	
 879.091 	 0.00395805 	
 901.836 	 0.00387331 	
 924.562 	 0.00416632 	
 947.487 	 0.00425365 	
 968.947 	 0.00420452 	
 994.337 	 0.00422828 	
 1016.95 	 0.0041337 	
 1039.38 	 0.00410708 	
 1062.31 	 0.00432784 	
 1083.48 	 0.00432616 	
 1106.26 	 0.00435268 	
 1129.39 	 0.00429965 	
 1155.58 	 0.00440689 	
 1177.3 	 0.00413057 	
 1197.86 	 0.0041624 	
 1220.11 	 0.00419915 	
 1243.38 	 0.00441645 	
 1266.79 	 0.00452199 	
 1289.74 	 0.00428978 	
 1314.59 	 0.00433397 	
 1336.19 	 0.00429614 	
 1358.49 	 0.00459734 	
 1382.22 	 0.00444661 	
 1405.37 	 0.00454721 	
 1427.56 	 0.00465112 	
 1448.96 	 0.00455929 	
 1471.8 	 0.00431755 	
 1495.26 	 0.0041736 	
 1518.4 	 0.00433494 	
 1543.12 	 0.00443018 	
 1564.31 	 0.00434551 	
 1587.44 	 0.0044323 	
 1610.31 	 0.00430013 	
 1632.45 	 0.00442488 	
 1653.44 	 0.00440132 	
 1677.1 	 0.00452139 	
 1700.26 	 0.00464816 	
 1723.51 	 0.00455023 	
 1746.5 	 0.00436895 	
 1772.61 	 0.00444715 	
 1793.56 	 0.00441887 	
 1815.73 	 0.00452992 	
 1837.38 	 0.00446523 	
 1861.21 	 0.0045075 	
 1886.87 	 0.00440684 	
 1904.67 	 0.00465097 	
 1927.88 	 0.00452935 	
 1951.42 	 0.00455076 	
 1974.55 	 0.00482807 	
 2000.63 	 0.00487248 	
 2021.61 	 0.00471022 	
 2043.28 	 0.00469099 	
 2066.25 	 0.00490953 	
 2089.22 	 0.00490708 	
 2114.95 	 0.00490688 	
 2135.91 	 0.00498349 	
 2157.62 	 0.00487943 	
 2180.59 	 0.00479684 	
 2203.12 	 0.00471191 	
 2225.64 	 0.00468871 	
 2246.72 	 0.00465637 	
 2269.36 	 0.00459854 	
 2293.3 	 0.00448774 	
 2316.87 	 0.00440532 	
 2341.61 	 0.00477214 	
 2363.89 	 0.00474741 	
 2386.19 	 0.00477987 	

	
	
