Start Time:  5/4/2017 11:45:34 PM         Time Completed:  5/4/2017 11:45:55 PM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0109B\FORCexp0109B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#217.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#217.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0109B\FORCexp0109B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#217.dat

***DATA***

Field(G)	 Moment(emu)	
-1237.45 	-0.00363657 	
-1236.46 	-0.00365579 	
-1223.98 	-0.00348719 	
-1207.93 	-0.0037289 	
-1189.05 	-0.0037713 	
-1168.13 	-0.00363833 	
-1146.32 	-0.00344171 	
-1124.96 	-0.00324183 	
-1101.73 	-0.00330402 	
-1078.33 	-0.00361084 	
-1055.27 	-0.00342109 	
-1028.15 	-0.00331789 	
-1006.51 	-0.0034931 	
-984.406 	-0.0034072 	
-962.277 	-0.00337173 	
-939.642 	-0.0032257 	
-912.805 	-0.00329703 	
-892.334 	-0.00352144 	
-869.401 	-0.00353821 	
-846.747 	-0.00327 	
-823.474 	-0.00307491 	
-797.326 	-0.00316866 	
-777.834 	-0.00303786 	
-755.025 	-0.00307226 	
-731.681 	-0.00317981 	
-708.596 	-0.00335831 	
-685.593 	-0.00334433 	
-663.394 	-0.00336622 	
-640.041 	-0.00324017 	
-617.625 	-0.0032602 	
-593.829 	-0.00318089 	
-568.91 	-0.00313853 	
-546.855 	-0.00304338 	
-524.069 	-0.00300157 	
-501.148 	-0.00289519 	
-478.311 	-0.00280584 	
-456.958 	-0.00309569 	
-433.638 	-0.00288662 	
-410.236 	-0.00280776 	
-387.266 	-0.00284494 	
-363.902 	-0.00283335 	
-339.309 	-0.0028524 	
-317.444 	-0.00270724 	
-295.312 	-0.00292744 	
-272.367 	-0.00304532 	
-249.094 	-0.00280622 	
-223.915 	-0.00254392 	
-202 	-0.00244013 	
-179.983 	-0.00239661 	
-157.766 	-0.00224656 	
-134.241 	-0.00245111 	
-113.37 	-0.00239264 	
-90.0252 	-0.00249411 	
-66.3305 	-0.00230267 	
-43.0276 	-0.00221463 	
-20.4093 	-0.00241131 	
 5.7722 	-0.00253289 	
 26.7562 	-0.00254114 	
 49.5419 	-0.00245643 	
 71.9003 	-0.00212699 	
 94.4952 	-0.00197075 	
 117.677 	-0.00210831 	
 139.422 	-0.00208525 	
 162.46 	-0.00221832 	
 186.004 	-0.00228596 	
 209.147 	-0.00194643 	
 235.327 	-0.00169599 	
 255.956 	-0.00155226 	
 278.186 	-0.00160377 	
 300.974 	-0.00179865 	
 324.251 	-0.00199031 	
 346.642 	-0.00181218 	
 367.556 	-0.00148328 	
 390.656 	-0.00125269 	
 414.788 	-0.00137535 	
 437.921 	-0.00157673 	
 464.486 	-0.00154878 	
 485.73 	-0.00152848 	
 507.859 	-0.00139061 	
 530.274 	-0.00134208 	
 553.384 	-0.00113766 	
 575.799 	-0.00110841 	
 600.205 	-0.00114216 	
 622.806 	-0.00107547 	
 645.216 	-0.000728248 	
 667.898 	-0.000505523 	
 690.797 	-0.000378116 	
 712.199 	 0.0000282424 	
 735.046 	 0.0000590232 	
 758.288 	 0.000111862 	
 783.57 	 0.000247176 	
 804.752 	 0.000644655 	
 826.047 	 0.000696331 	
 849.574 	 0.00116042 	
 872.912 	 0.00155002 	
 895.987 	 0.00138504 	
 922.123 	 0.00159584 	
 943.248 	 0.00175894 	
 965.71 	 0.00220157 	
 987.792 	 0.00244939 	
 1010.97 	 0.00272364 	
 1033.53 	 0.00275479 	
 1054.98 	 0.00306828 	
 1078.61 	 0.00300788 	
 1101.91 	 0.00312946 	
 1125.29 	 0.00360487 	
 1151.3 	 0.00368458 	
 1171.88 	 0.00358912 	
 1194.05 	 0.00364557 	
 1216.53 	 0.00382477 	
 1239.88 	 0.00419753 	
 1262.39 	 0.00436412 	
 1284.64 	 0.00439462 	
 1307.45 	 0.00436195 	
 1330.83 	 0.00436022 	
 1353.69 	 0.0042705 	
 1380.2 	 0.00412153 	
 1400.29 	 0.00422128 	
 1421.82 	 0.00431875 	
 1445.44 	 0.00428073 	
 1468.74 	 0.00407302 	
 1494.79 	 0.00413798 	
 1515.61 	 0.00418685 	
 1534.77 	 0.00438373 	
 1558.34 	 0.00457693 	
 1582.1 	 0.00470064 	
 1608.76 	 0.00466239 	
 1629.08 	 0.00461791 	
 1651.68 	 0.00429806 	
 1673.43 	 0.00452485 	
 1696.91 	 0.00473387 	
 1722.91 	 0.0047442 	
 1744.5 	 0.0047275 	
 1766.18 	 0.00457335 	
 1789.03 	 0.00447889 	
 1811.82 	 0.00449347 	
 1834.83 	 0.00468497 	
 1855.41 	 0.00448255 	
 1878.5 	 0.00463733 	
 1902.09 	 0.00461967 	
 1925.59 	 0.00460301 	
 1952.47 	 0.00460137 	
 1973.27 	 0.0045526 	
 1994.41 	 0.0047919 	
 2017.07 	 0.0048744 	
 2040.3 	 0.00461297 	
 2063.22 	 0.00447358 	

	
	
